method,parameter_space,test_index,seed,layer,error_l2,owner_error_dot,owner_error_cosine,owner_gradient_l2,quality_error_dot,quality_error_cosine,quality_gradient_l2,ownership_score,image_mse
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.1.resnets.0.conv1.weight,1.1605746129245327,-3.108622849529517e-05,-0.0005898959238758841,0.04540666165952652,2.960482556712619e-07,0.006883954606588873,3.705539459444758e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.1.resnets.0.conv2.weight,1.1144503949102627,6.660993914346114e-05,0.0013297928884521408,0.044946335408193684,2.2349291021342236e-07,0.004046060143051199,4.956449369356214e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.1.resnets.1.conv1.weight,1.1838596364530638,-6.79960740575526e-05,-0.0012165738870386158,0.04721121031809151,3.0522832376090896e-07,0.007852296026961908,3.2834314534362204e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.1.resnets.1.conv2.weight,1.0681922737846614,-2.1730516182029063e-05,-0.0004515850762155274,0.04504857202925541,1.7858491841618056e-07,0.0032932088721151736,5.076636530687523e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.1.resnets.2.conv1.weight,1.1443847282752029,1.7223751495519806e-05,0.0002770203383572118,0.05433054254472004,4.081972579512725e-07,0.01011295691035727,3.527117053321965e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.1.resnets.2.conv2.weight,0.9794177813243862,-4.3670775577645005e-06,-0.00010312927528182157,0.043235546682392455,1.2380703317999805e-07,0.0023816602695493753,5.307591872024775e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.1.upsamplers.0.conv.weight,0.5073170002166529,0.00013772558101595917,0.0015086412745508343,0.17994890657741172,4.502546331284803e-07,0.003163204885496458,0.000280576602400307,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.2.resnets.0.conv1.weight,0.7521863972157539,4.682898533774406e-05,0.0011523656646235832,0.05402552089171162,1.9281064949903763e-07,0.007862778083639166,3.2600895065772306e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.2.resnets.0.conv2.weight,0.6131526755805556,-1.4718337531099686e-06,-5.952398932600871e-05,0.0403272029064619,1.6570307369757423e-07,0.005975634081991027,4.5224933934327e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.2.resnets.0.conv_shortcut.weight,0.052282203692116065,-8.327363136793998e-06,-0.0003500353016864581,0.4550318255987549,2.436550091328918e-07,0.006774289736775985,0.0006879512939996536,0.06345941126346588,4.316567355999723e-06
