step,applied,reason,joint_w4_loss,cycle_loss,teacher_mse,budget_penalty,dual_mse,dual_ssim,block,discriminator_loss,discriminator_applied,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,spectral_loss,adversarial_loss,grad_norm,learning_rate,reconstruction_gradient_norm
1112,True,,,,,0.0,,,,,,0.004141810350120068,0.05221591144800186,0.0,0.009363401681184769,0.0,0.0,0.0,0.0,0.0541643463075161,0.00023890294188912777,
1113,True,,,,,0.0,,,,,,0.0027887895703315735,0.0562349408864975,0.0,0.008412283845245838,0.0,0.0,0.0,0.0,0.03027568757534027,0.00023855043450902546,
1114,True,,,,,0.0,,,,,,0.003848481457680464,0.05169296637177467,0.0,0.009017778560519218,0.0,0.0,0.0,0.0,0.03285558149218559,0.0002381980189834198,
1115,True,,,,,0.0,,,,,,0.00334044243209064,0.04693599045276642,0.0,0.00803404115140438,0.0,0.0,0.0,0.0,0.027957411482930183,0.00023784569620041325,
1116,True,,,,,0.0,,,,,,0.005364707671105862,0.06470361351966858,0.0,0.011835068464279175,0.0,0.0,0.0,0.0,0.042697738856077194,0.0002374934670478746,
1117,True,,,,,0.0,,,,,,0.005875378381460905,0.06839660555124283,0.0,0.01271503884345293,0.0,0.0,0.0,0.0,0.031981710344552994,0.00023714133241343666,
1118,True,,,,,0.0,,,,,,0.004276255611330271,0.0660310760140419,0.0,0.010879363864660263,0.0,0.0,0.0,0.0,0.05990668758749962,0.0002367892931844941,
1119,True,,,,,0.0,,,,,,0.002573090372607112,0.05031643807888031,0.0,0.007604734040796757,0.0,0.0,0.0,0.0,0.03942325338721275,0.00023643735024820111,
1120,True,,,,,0.0,,,,,,0.005561710800975561,0.06659822165966034,0.0,0.012221532873809338,0.0,0.0,0.0,0.0,0.03222391754388809,0.0002360855044914695,
1121,True,,,,,0.0,,,,,,0.004718068987131119,0.05870886147022247,0.0,0.010588955134153366,0.0,0.0,0.0,0.0,0.043780699372291565,0.0002357337568009656,
1122,True,,,,,0.0,,,,,,0.002848373493179679,0.0637616440653801,0.0,0.009224537760019302,0.0,0.0,0.0,0.0,0.048291344195604324,0.00023538210806310907,
1123,True,,,,,0.0,,,,,,0.002814299426972866,0.04887552186846733,0.0,0.0077018518932163715,0.0,0.0,0.0,0.0,0.04387401416897774,0.0002350305591640701,
1124,True,,,,,0.0,,,,,,0.0024773171171545982,0.056015677750110626,0.0,0.008078884333372116,0.0,0.0,0.0,0.0,0.04526533931493759,0.00023467911098976735,
1125,True,,,,,0.0,,,,,,0.003969953861087561,0.05045762658119202,0.0,0.00901571661233902,0.0,0.0,0.0,0.0,0.03791524097323418,0.00023432776442586546,
1126,True,,,,,0.0,,,,,,0.0020303826313465834,0.04551069065928459,0.0,0.006581451743841171,0.0,0.0,0.0,0.0,0.037303078919649124,0.00023397652035777312,
1127,True,,,,,0.0,,,,,,0.004276003688573837,0.0541357696056366,0.0,0.009689580649137497,0.0,0.0,0.0,0.0,0.038178302347660065,0.00023362537967064074,
1128,True,,,,,0.0,,,,,,0.00359843741171062,0.06287580728530884,0.0,0.009886018000543118,0.0,0.0,0.0,0.0,0.052065569907426834,0.0002332743432493582,
1129,True,,,,,0.0,,,,,,0.009202243760228157,0.09170190989971161,0.0,0.018372435122728348,0.0,0.0,0.0,0.0,0.04840555787086487,0.0002329234119785526,
1130,True,,,,,0.0,,,,,,0.004393576178699732,0.05540091544389725,0.0,0.00993366725742817,0.0,0.0,0.0,0.0,0.023012178018689156,0.00023257258674258603,
1131,True,,,,,0.0,,,,,,0.006317744962871075,0.07032649964094162,0.0,0.013350395485758781,0.0,0.0,0.0,0.0,0.023901941254734993,0.00023222186842555343,
1132,True,,,,,0.0,,,,,,0.004520748741924763,0.0595385916531086,0.0,0.010474607348442078,0.0,0.0,0.0,0.0,0.029888872057199478,0.00023187125791128028,
1133,True,,,,,0.0,,,,,,0.0034534677397459745,0.05537009611725807,0.0,0.00899047777056694,0.0,0.0,0.0,0.0,0.049243535846471786,0.00023152075608332036,
1134,True,,,,,0.0,,,,,,0.003067631274461746,0.05025862529873848,0.0,0.008093493990600109,0.0,0.0,0.0,0.0,0.06721220165491104,0.0002311703638249536,
1135,True,,,,,0.0,,,,,,0.002657203935086727,0.052505627274513245,0.0,0.007907766848802567,0.0,0.0,0.0,0.0,0.0416911356151104,0.00023082008201918386,
1136,True,,,,,0.0,,,,,,0.0033657290041446686,0.06298910826444626,0.0,0.009664639830589294,0.0,0.0,0.0,0.0,0.029300255700945854,0.00023046991154873641,
1137,True,,,,,0.0,,,,,,0.0030413686763495207,0.04677532985806465,0.0,0.007718902081251144,0.0,0.0,0.0,0.0,0.04666760936379433,0.00023011985329605622,
1138,True,,,,,0.0,,,,,,0.003520053345710039,0.05044618993997574,0.0,0.00856467243283987,0.0,0.0,0.0,0.0,0.032939612865448,0.00022976990814330546,
1139,True,,,,,0.0,,,,,,0.002871645148843527,0.05447634309530258,0.0,0.008319279178977013,0.0,0.0,0.0,0.0,0.05973564088344574,0.00022942007697236117,
1140,True,,,,,0.0,,,,,,0.0024479683488607407,0.05639790743589401,0.0,0.008087759837508202,0.0,0.0,0.0,0.0,0.035842545330524445,0.000229070360664813,
1141,True,,,,,0.0,,,,,,0.004464282188564539,0.062346309423446655,0.0,0.010698912665247917,0.0,0.0,0.0,0.0,0.0377764031291008,0.00022872076010196148,
1142,True,,,,,0.0,,,,,,0.004206571262329817,0.06009626016020775,0.0,0.01021619699895382,0.0,0.0,0.0,0.0,0.03288045525550842,0.00022837127616481525,
1143,True,,,,,0.0,,,,,,0.003297187155112624,0.044475771486759186,0.0,0.007744763977825642,0.0,0.0,0.0,0.0,0.03584287688136101,0.0002280219097340891,
1144,True,,,,,0.0,,,,,,0.005252697970718145,0.07893310487270355,0.0,0.013146009296178818,0.0,0.0,0.0,0.0,0.03459809720516205,0.00022767266169020168,
1145,True,,,,,0.0,,,,,,0.0027439414989203215,0.04252345860004425,0.0,0.006996287032961845,0.0,0.0,0.0,0.0,0.020198456943035126,0.0002273235329132733,
1146,True,,,,,0.0,,,,,,0.0022340125869959593,0.05847602337598801,0.0,0.008081614971160889,0.0,0.0,0.0,0.0,0.04229047894477844,0.00022697452428312376,
1147,True,,,,,0.0,,,,,,0.0035735382698476315,0.06185794249176979,0.0,0.009759332984685898,0.0,0.0,0.0,0.0,0.03617884963750839,0.00022662563667927006,
1148,True,,,,,0.0,,,,,,0.002677667886018753,0.05576732009649277,0.0,0.008254399523139,0.0,0.0,0.0,0.0,0.03818223625421524,0.00022627687098092408,
1149,True,,,,,0.0,,,,,,0.0022641157265752554,0.0455983467400074,0.0,0.006823950447142124,0.0,0.0,0.0,0.0,0.020714350044727325,0.00022592822806699072,
1150,True,,,,,0.0,,,,,,0.005535956472158432,0.07415492087602615,0.0,0.012951448559761047,0.0,0.0,0.0,0.0,0.030563274398446083,0.00022557970881606525,
1151,True,,,,,0.0,,,,,,0.003904943121597171,0.06796415150165558,0.0,0.010701358318328857,0.0,0.0,0.0,0.0,0.03431284427642822,0.00022523131410643162,
1152,True,,,,,0.0,,,,,,0.0023067700676620007,0.03926963731646538,0.0,0.006233734078705311,0.0,0.0,0.0,0.0,0.0451677106320858,0.00022488304481605941,
1153,True,,,,,0.0,,,,,,0.005546745844185352,0.07359449565410614,0.0,0.012906195595860481,0.0,0.0,0.0,0.0,0.035587649792432785,0.0002245349018226026,
1154,True,,,,,0.0,,,,,,0.005845453590154648,0.07237198948860168,0.0,0.013082653284072876,0.0,0.0,0.0,0.0,0.039852872490882874,0.00022418688600339676,
1155,True,,,,,0.0,,,,,,0.0015559055609628558,0.039953965693712234,0.0,0.0055513023398816586,0.0,0.0,0.0,0.0,0.03200452774763107,0.00022383899823545694,
1156,True,,,,,0.0,,,,,,0.003829043358564377,0.05710452422499657,0.0,0.009539496153593063,0.0,0.0,0.0,0.0,0.031238172203302383,0.00022349123939547545,
1157,True,,,,,0.0,,,,,,0.0037924107164144516,0.05132105574011803,0.0,0.008924515917897224,0.0,0.0,0.0,0.0,0.03305358812212944,0.00022314361035981973,
1158,True,,,,,0.0,,,,,,0.004160236567258835,0.05789290368556976,0.0,0.00994952768087387,0.0,0.0,0.0,0.0,0.032328519970178604,0.00022279611200453015,
1159,True,,,,,0.0,,,,,,0.0038253841921687126,0.06053564324975014,0.0,0.009878948330879211,0.0,0.0,0.0,0.0,0.03612777590751648,0.00022244874520531787,
1160,True,,,,,0.0,,,,,,0.002240687608718872,0.04613330960273743,0.0,0.006854018662124872,0.0,0.0,0.0,0.0,0.04644826427102089,0.00022210151083756219,
1161,True,,,,,0.0,,,,,,0.0030356431379914284,0.04432285204529762,0.0,0.007467928342521191,0.0,0.0,0.0,0.0,0.029462583363056183,0.000221754409776309,
1162,True,,,,,0.0,,,,,,0.00171573122497648,0.036311253905296326,0.0,0.0053468565456569195,0.0,0.0,0.0,0.0,0.02512236312031746,0.00022140744289626807,
1163,True,,,,,0.0,,,,,,0.005578269250690937,0.06899048388004303,0.0,0.012477317824959755,0.0,0.0,0.0,0.0,0.02266113832592964,0.00022106061107181124,
1164,True,,,,,0.0,,,,,,0.0017462146934121847,0.042464688420295715,0.0,0.005992683582007885,0.0,0.0,0.0,0.0,0.03122492879629135,0.0002207139151769696,
1165,True,,,,,0.0,,,,,,0.0035835138987749815,0.0567631758749485,0.0,0.00925983116030693,0.0,0.0,0.0,0.0,0.03833136707544327,0.00022036735608543207,
1166,True,,,,,0.0,,,,,,0.002608609152957797,0.06625665724277496,0.0,0.009234274737536907,0.0,0.0,0.0,0.0,0.048961516469717026,0.00022002093467054273,
1167,True,,,,,0.0,,,,,,0.0033554022666066885,0.057282786816358566,0.0,0.009083680808544159,0.0,0.0,0.0,0.0,0.03291763737797737,0.00021967465180529878,
1168,True,,,,,0.0,,,,,,0.0013199853710830212,0.02958916686475277,0.0,0.004278901964426041,0.0,0.0,0.0,0.0,0.023018548265099525,0.00021932850836234785,
1169,True,,,,,0.0,,,,,,0.002319009741768241,0.03917793184518814,0.0,0.006236802786588669,0.0,0.0,0.0,0.0,0.03277384489774704,0.00021898250521398672,
1170,True,,,,,0.0,,,,,,0.0038328375667333603,0.05706395208835602,0.0,0.009539233520627022,0.0,0.0,0.0,0.0,0.03169624134898186,0.00021863664323215848,
1171,True,,,,,0.0,,,,,,0.003660963848233223,0.056516095995903015,0.0,0.009312573820352554,0.0,0.0,0.0,0.0,0.04181384667754173,0.0002182909232884503,
1172,True,,,,,0.0,,,,,,0.004852912854403257,0.04934527352452278,0.0,0.009787440299987793,0.0,0.0,0.0,0.0,0.021219493821263313,0.00021794534625409163,
1173,True,,,,,0.0,,,,,,0.006019869819283485,0.07203212380409241,0.0,0.013223081827163696,0.0,0.0,0.0,0.0,0.027318844571709633,0.0002175999129999516,
1174,True,,,,,0.0,,,,,,0.0036406083963811398,0.06226462125778198,0.0,0.009867070242762566,0.0,0.0,0.0,0.0,0.02869107760488987,0.0002172546243965372,
1175,True,,,,,0.0,,,,,,0.003273222129791975,0.05129612237215042,0.0,0.00840283464640379,0.0,0.0,0.0,0.0,0.027366774156689644,0.0002169094813139907,
1176,True,,,,,0.0,,,,,,0.005199905019253492,0.057429902255535126,0.0,0.010942894965410233,0.0,0.0,0.0,0.0,0.024103481322526932,0.00021656448462208778,
1177,True,,,,,0.0,,,,,,0.0023284712806344032,0.051225289702415466,0.0,0.007451000157743692,0.0,0.0,0.0,0.0,0.03622177243232727,0.00021621963519023512,
1178,True,,,,,0.0,,,,,,0.001853615278378129,0.04306133836507797,0.0,0.006159748882055283,0.0,0.0,0.0,0.0,0.03664659336209297,0.00021587493388746843,
1179,True,,,,,0.0,,,,,,0.0028537092730402946,0.04336916655302048,0.0,0.007190626114606857,0.0,0.0,0.0,0.0,0.0319024994969368,0.00021553038158244993,
1180,True,,,,,0.0,,,,,,0.004378677811473608,0.05686616152524948,0.0,0.010065293870866299,0.0,0.0,0.0,0.0,0.027899257838726044,0.0002151859791434666,
1181,True,,,,,0.0,,,,,,0.004556871019303799,0.042057447135448456,0.0,0.008762615732848644,0.0,0.0,0.0,0.0,0.04332982376217842,0.0002148417274384275,
1182,True,,,,,0.0,,,,,,0.0072439322248101234,0.07847155630588531,0.0,0.01509108766913414,0.0,0.0,0.0,0.0,0.035915348678827286,0.0002144976273348621,
1183,True,,,,,0.0,,,,,,0.00491294264793396,0.07047729194164276,0.0,0.011960672214627266,0.0,0.0,0.0,0.0,0.03937499597668648,0.00021415367969991763,
1184,True,,,,,0.0,,,,,,0.001460415543988347,0.05174668878316879,0.0,0.0066350847482681274,0.0,0.0,0.0,0.0,0.031212957575917244,0.000213809885400357,
1185,True,,,,,0.0,,,,,,0.004206039477139711,0.056536901742219925,0.0,0.009859729558229446,0.0,0.0,0.0,0.0,0.020490391179919243,0.00021346624530255704,
1186,True,,,,,0.0,,,,,,0.0038691177032887936,0.060568541288375854,0.0,0.009925971738994122,0.0,0.0,0.0,0.0,0.025289537385106087,0.00021312276027250576,
1187,True,,,,,0.0,,,,,,0.005556163843721151,0.07165761291980743,0.0,0.012721925042569637,0.0,0.0,0.0,0.0,0.045479707419872284,0.0002127794311758004,
1188,True,,,,,0.0,,,,,,0.003615273628383875,0.058211080729961395,0.0,0.009436381980776787,0.0,0.0,0.0,0.0,0.024061812087893486,0.00021243625887764527,
1189,True,,,,,0.0,,,,,,0.0032588483300060034,0.05210314318537712,0.0,0.00846916250884533,0.0,0.0,0.0,0.0,0.026760702952742577,0.00021209324424284953,
1190,True,,,,,0.0,,,,,,0.008417606353759766,0.07764370739459991,0.0,0.016181977465748787,0.0,0.0,0.0,0.0,0.03478170931339264,0.00021175038813582526,
1191,True,,,,,0.0,,,,,,0.00244401628151536,0.04640946537256241,0.0,0.007084962911903858,0.0,0.0,0.0,0.0,0.025545749813318253,0.00021140769142058446,
1192,True,,,,,0.0,,,,,,0.0037972182035446167,0.053365543484687805,0.0,0.009133772924542427,0.0,0.0,0.0,0.0,0.022673794999718666,0.00021106515496073798,
1193,True,,,,,0.0,,,,,,0.0012366714654490352,0.0406489297747612,0.0,0.0053015644662082195,0.0,0.0,0.0,0.0,0.028179414570331573,0.0002107227796194927,
1194,True,,,,,0.0,,,,,,0.002798575907945633,0.05251313000917435,0.0,0.008049888536334038,0.0,0.0,0.0,0.0,0.03083004802465439,0.00021038056625964952,
1195,True,,,,,0.0,,,,,,0.006570158060640097,0.06780391931533813,0.0,0.013350550085306168,0.0,0.0,0.0,0.0,0.02676895260810852,0.00021003851574360083,
1196,True,,,,,0.0,,,,,,0.0028843011241406202,0.049581944942474365,0.0,0.007842496037483215,0.0,0.0,0.0,0.0,0.020798955112695694,0.0002096966289333289,
1197,True,,,,,0.0,,,,,,0.003959146793931723,0.05268718674778938,0.0,0.009227865375578403,0.0,0.0,0.0,0.0,0.02735893242061138,0.00020935490669040353,
1198,True,,,,,0.0,,,,,,0.0020468682050704956,0.05900578200817108,0.0,0.007947446778416634,0.0,0.0,0.0,0.0,0.02601615898311138,0.00020901334987597964,
1199,True,,,,,0.0,,,,,,0.0012832697248086333,0.033672820776700974,0.0,0.004650551825761795,0.0,0.0,0.0,0.0,0.034639861434698105,0.00020867195935079537,
1200,True,,,,,0.0,,,,,,0.004606676287949085,0.0657072588801384,0.0,0.01117740198969841,0.0,0.0,0.0,0.0,0.026315227150917053,0.0002083307359751696,0.026315226263403605
1201,True,,,,,0.0,,,,,,0.0038885471876710653,0.05063238739967346,0.0,0.00895178597420454,0.0,0.0,0.0,0.0,0.017763499170541763,0.00020798968060900026,
1202,True,,,,,0.0,,,,,,0.0023417528718709946,0.05448314920067787,0.0,0.007790067698806524,0.0,0.0,0.0,0.0,0.03458281233906746,0.00020764879411176186,
1203,True,,,,,0.0,,,,,,0.005087898578494787,0.05745745822787285,0.0,0.010833644308149815,0.0,0.0,0.0,0.0,0.03349871560931206,0.00020730807734250308,
1204,True,,,,,0.0,,,,,,0.004613462369889021,0.06444771587848663,0.0,0.011058233678340912,0.0,0.0,0.0,0.0,0.04274856671690941,0.00020696753115984502,
1205,True,,,,,0.0,,,,,,0.002383448649197817,0.06489205360412598,0.0,0.008872654289007187,0.0,0.0,0.0,0.0,0.033955514430999756,0.00020662715642197916,
1206,True,,,,,0.0,,,,,,0.0029652807861566544,0.054785870015621185,0.0,0.008443867787718773,0.0,0.0,0.0,0.0,0.041049372404813766,0.00020628695398666448,
1207,True,,,,,0.0,,,,,,0.003320777788758278,0.05709309130907059,0.0,0.009030086919665337,0.0,0.0,0.0,0.0,0.030057625845074654,0.000205946924711226,
1208,True,,,,,0.0,,,,,,0.00372926308773458,0.06685986369848251,0.0,0.01041524950414896,0.0,0.0,0.0,0.0,0.029486509039998055,0.00020560706945255247,
1209,True,,,,,0.0,,,,,,0.0033732405863702297,0.04925624281167984,0.0,0.008298864588141441,0.0,0.0,0.0,0.0,0.029900964349508286,0.00020526738906709397,
1210,True,,,,,0.0,,,,,,0.0039025042206048965,0.07473568618297577,0.0,0.011376073583960533,0.0,0.0,0.0,0.0,0.06543771177530289,0.0002049278844108598,
1211,True,,,,,0.0,,,,,,0.0028942786157131195,0.0409952849149704,0.0,0.006993807386606932,0.0,0.0,0.0,0.0,0.022912971675395966,0.00020458855633941647,
1212,True,,,,,0.0,,,,,,0.004415146540850401,0.07046213746070862,0.0,0.01146136038005352,0.0,0.0,0.0,0.0,0.036898836493492126,0.00020424940570788576,
1213,True,,,,,0.0,,,,,,0.0025189563166350126,0.05258810147643089,0.0,0.007777766324579716,0.0,0.0,0.0,0.0,0.02244335599243641,0.00020391043337094185,
1214,True,,,,,0.0,,,,,,0.0031498149037361145,0.053037628531455994,0.0,0.008453577756881714,0.0,0.0,0.0,0.0,0.07350756973028183,0.00020357164018280994,
1215,True,,,,,0.0,,,,,,0.006718232296407223,0.07198625057935715,0.0,0.013916857540607452,0.0,0.0,0.0,0.0,0.051274098455905914,0.0002032330269972636,
1216,True,,,,,0.0,,,,,,0.004251834936439991,0.07072296738624573,0.0,0.011324131861329079,0.0,0.0,0.0,0.0,0.028400780633091927,0.00020289459466762288,
1217,True,,,,,0.0,,,,,,0.005943173076957464,0.07353712618350983,0.0,0.013296885415911674,0.0,0.0,0.0,0.0,0.024016795679926872,0.00020255634404675216,
1218,True,,,,,0.0,,,,,,0.0022857969161123037,0.03932397440075874,0.0,0.006218194030225277,0.0,0.0,0.0,0.0,0.021191034466028214,0.00020221827598705756,
1219,True,,,,,0.0,,,,,,0.004446304403245449,0.06233171001076698,0.0,0.010679475963115692,0.0,0.0,0.0,0.0,0.036430004984140396,0.00020188039134048537,
1220,True,,,,,0.0,,,,,,0.0019594356417655945,0.05136076733469963,0.0,0.007095512468367815,0.0,0.0,0.0,0.0,0.042635727673769,0.00020154269095851968,
1221,True,,,,,0.0,,,,,,0.0036790999583899975,0.05512411519885063,0.0,0.009191511198878288,0.0,0.0,0.0,0.0,0.041734907776117325,0.00020120517569218038,
1222,True,,,,,0.0,,,,,,0.004862928297370672,0.05970517918467522,0.0,0.010833445936441422,0.0,0.0,0.0,0.0,0.07168902456760406,0.00020086784639202044,
1223,True,,,,,0.0,,,,,,0.004526061471551657,0.06605278700590134,0.0,0.011131340637803078,0.0,0.0,0.0,0.0,0.029631948098540306,0.00020053070390812456,
1224,True,,,,,0.0,,,,,,0.0035626799799501896,0.05959310382604599,0.0,0.00952199101448059,0.0,0.0,0.0,0.0,0.03475938364863396,0.0002001937490901064,
1225,True,,,,,0.0,,,,,,0.006423403974622488,0.08182350546121597,0.0,0.014605754986405373,0.0,0.0,0.0,0.0,0.06029440462589264,0.00019985698278710695,
1226,True,,,,,0.0,,,,,,0.005008305422961712,0.0722232460975647,0.0,0.012230630032718182,0.0,0.0,0.0,0.0,0.04309746250510216,0.00019952040584779197,
1227,True,,,,,0.0,,,,,,0.00327267381362617,0.059144310653209686,0.0,0.009187105111777782,0.0,0.0,0.0,0.0,0.025250691920518875,0.00019918401912034995,
1228,True,,,,,0.0,,,,,,0.003506489796563983,0.06385547667741776,0.0,0.009892037138342857,0.0,0.0,0.0,0.0,0.031701043248176575,0.00019884782345249013,
1229,True,,,,,0.0,,,,,,0.005561870988458395,0.06737343966960907,0.0,0.01229921542108059,0.0,0.0,0.0,0.0,0.03676445409655571,0.00019851181969144055,
1230,True,,,,,0.0,,,,,,0.0019487401004880667,0.042975835502147675,0.0,0.006246323697268963,0.0,0.0,0.0,0.0,0.031682878732681274,0.00019817600868394502,
1231,True,,,,,0.0,,,,,,0.0031601048540323973,0.06388700008392334,0.0,0.009548804722726345,0.0,0.0,0.0,0.0,0.03452528640627861,0.00019784039127626209,
1232,True,,,,,0.0,,,,,,0.0025359063874930143,0.05677225440740585,0.0,0.008213131688535213,0.0,0.0,0.0,0.0,0.03900077939033508,0.00019750496831416215,
1233,True,,,,,0.0,,,,,,0.0037098012398928404,0.054850224405527115,0.0,0.009194823913276196,0.0,0.0,0.0,0.0,0.042164675891399384,0.00019716974064292597,
1234,True,,,,,0.0,,,,,,0.0035522282123565674,0.05961551517248154,0.0,0.00951378047466278,0.0,0.0,0.0,0.0,0.02192666195333004,0.0001968347091073417,
1235,True,,,,,0.0,,,,,,0.006144198589026928,0.06279143691062927,0.0,0.01242334209382534,0.0,0.0,0.0,0.0,0.03352496400475502,0.00019649987455170348,
1236,True,,,,,0.0,,,,,,0.0022220155224204063,0.04222102463245392,0.0,0.006444117985665798,0.0,0.0,0.0,0.0,0.047938376665115356,0.0001961652378198091,
1237,True,,,,,0.0,,,,,,0.0063539124093949795,0.08437132835388184,0.0,0.01479104533791542,0.0,0.0,0.0,0.0,0.030958831310272217,0.0001958307997549577,
1238,True,,,,,0.0,,,,,,0.005167108029127121,0.06059003248810768,0.0,0.011226112022995949,0.0,0.0,0.0,0.0,0.02623722516000271,0.00019549656119994768,
1239,True,,,,,0.0,,,,,,0.004774658940732479,0.05046269670128822,0.0,0.009820928797125816,0.0,0.0,0.0,0.0,0.021754197776317596,0.00019516252299707493,
1240,True,,,,,0.0,,,,,,0.0022932207211852074,0.04558340460062027,0.0,0.006851561367511749,0.0,0.0,0.0,0.0,0.02780141308903694,0.00019482868598813037,
1241,True,,,,,0.0,,,,,,0.005149983800947666,0.0581025667488575,0.0,0.010960239917039871,0.0,0.0,0.0,0.0,0.032636161893606186,0.00019449505101439764,
1242,True,,,,,0.0,,,,,,0.005648474209010601,0.060674481093883514,0.0,0.011715922504663467,0.0,0.0,0.0,0.0,0.0321543850004673,0.0001941616189166515,
1243,True,,,,,0.0,,,,,,0.0035283342003822327,0.046838365495204926,0.0,0.008212171494960785,0.0,0.0,0.0,0.0,0.028217218816280365,0.00019382839053515549,
1244,True,,,,,0.0,,,,,,0.002215977292507887,0.060366544872522354,0.0,0.00825263187289238,0.0,0.0,0.0,0.0,0.02441956102848053,0.00019349536670965973,
1245,True,,,,,0.0,,,,,,0.0014043105766177177,0.04146943986415863,0.0,0.005551254842430353,0.0,0.0,0.0,0.0,0.05443621426820755,0.00019316254827939856,
1246,True,,,,,0.0,,,,,,0.005169951356947422,0.07087855041027069,0.0,0.012257806956768036,0.0,0.0,0.0,0.0,0.026074279099702835,0.00019282993608308913,
1247,True,,,,,0.0,,,,,,0.003704626113176346,0.06586773693561554,0.0,0.01029139943420887,0.0,0.0,0.0,0.0,0.027280442416667938,0.00019249753095892862,
1248,True,,,,,0.0,,,,,,0.0024213879369199276,0.06022815406322479,0.0,0.008444203063845634,0.0,0.0,0.0,0.0,0.03092014603316784,0.00019216533374459262,
1249,True,,,,,0.0,,,,,,0.005707334727048874,0.07045473903417587,0.0,0.012752808630466461,0.0,0.0,0.0,0.0,0.03747015446424484,0.00019183334527723246,
1250,True,,,,,0.0,,,,,,0.002976050367578864,0.05807717517018318,0.0,0.008783767931163311,0.0,0.0,0.0,0.0,0.042369384318590164,0.00019150156639347355,
1251,True,,,,,0.0,,,,,,0.004365036729723215,0.06315363943576813,0.0,0.010680400766432285,0.0,0.0,0.0,0.0,0.03988216817378998,0.00019116999792941324,
1252,True,,,,,0.0,,,,,,0.005984671413898468,0.06856159120798111,0.0,0.012840830720961094,0.0,0.0,0.0,0.0,0.045074738562107086,0.00019083864072061857,
1253,True,,,,,0.0,,,,,,0.0011084707221016288,0.03506102040410042,0.0,0.00461457297205925,0.0,0.0,0.0,0.0,0.035816531628370285,0.00019050749560212412,
1254,True,,,,,0.0,,,,,,0.0041527096182107925,0.06422577798366547,0.0,0.01057528704404831,0.0,0.0,0.0,0.0,0.02821248024702072,0.00019017656340842993,
1255,True,,,,,0.0,,,,,,0.0036142615135759115,0.06099727377295494,0.0,0.00971398875117302,0.0,0.0,0.0,0.0,0.024371139705181122,0.00018984584497349982,
1256,True,,,,,0.0,,,,,,0.006225544959306717,0.07014869153499603,0.0,0.01324041374027729,0.0,0.0,0.0,0.0,0.020770959556102753,0.00018951534113075864,
1257,True,,,,,0.0,,,,,,0.002024909947067499,0.04932307451963425,0.0,0.006957217585295439,0.0,0.0,0.0,0.0,0.036702629178762436,0.00018918505271309032,
1258,True,,,,,0.0,,,,,,0.00536540150642395,0.07255369424819946,0.0,0.012620771303772926,0.0,0.0,0.0,0.0,0.03356250748038292,0.00018885498055283618,
1259,True,,,,,0.0,,,,,,0.0021697585470974445,0.051411524415016174,0.0,0.007310911081731319,0.0,0.0,0.0,0.0,0.026697181165218353,0.00018852512548179256,
1260,True,,,,,0.0,,,,,,0.003991315141320229,0.062121208757162094,0.0,0.010203436017036438,0.0,0.0,0.0,0.0,0.02391388826072216,0.00018819548833120858,
1261,True,,,,,0.0,,,,,,0.0026224700268357992,0.04429689049720764,0.0,0.007052158936858177,0.0,0.0,0.0,0.0,0.017182832583785057,0.00018786606993178423,
1262,True,,,,,0.0,,,,,,0.003085438860580325,0.05773063004016876,0.0,0.00885850191116333,0.0,0.0,0.0,0.0,0.022774912416934967,0.00018753687111366834,
1263,True,,,,,0.0,,,,,,0.0024346541613340378,0.059797562658786774,0.0,0.008414410054683685,0.0,0.0,0.0,0.0,0.033181432634592056,0.00018720789270645623,
1264,True,,,,,0.0,,,,,,0.0035605859011411667,0.057189468294382095,0.0,0.009279532358050346,0.0,0.0,0.0,0.0,0.025622611865401268,0.00018687913553918796,
1265,True,,,,,0.0,,,,,,0.005511449184268713,0.08266229927539825,0.0,0.013777678832411766,0.0,0.0,0.0,0.0,0.03938138857483864,0.00018655060044034573,
1266,True,,,,,0.0,,,,,,0.0032416214235126972,0.04623822867870331,0.0,0.00786544382572174,0.0,0.0,0.0,0.0,0.022303657606244087,0.00018622228823785247,
1267,True,,,,,0.0,,,,,,0.004130598623305559,0.050011344254016876,0.0,0.00913173332810402,0.0,0.0,0.0,0.0,0.03254494443535805,0.00018589419975906935,
1268,True,,,,,0.0,,,,,,0.0033687434624880552,0.06650188565254211,0.0,0.010018931701779366,0.0,0.0,0.0,0.0,0.027813250198960304,0.00018556633583079353,
1269,True,,,,,0.0,,,,,,0.001669546589255333,0.046195387840270996,0.0,0.0062890853732824326,0.0,0.0,0.0,0.0,0.03618554770946503,0.00018523869727925647,
1270,True,,,,,0.0,,,,,,0.002888792660087347,0.052879009395837784,0.0,0.008176693692803383,0.0,0.0,0.0,0.0,0.01816791668534279,0.0001849112849301216,
1271,True,,,,,0.0,,,,,,0.0040357643738389015,0.04655260965228081,0.0,0.008691025897860527,0.0,0.0,0.0,0.0,0.02586781606078148,0.0001845840996084825,
1272,True,,,,,0.0,,,,,,0.004515358712524176,0.06649990379810333,0.0,0.011165348812937737,0.0,0.0,0.0,0.0,0.025434007868170738,0.00018425714213886018,
1273,True,,,,,0.0,,,,,,0.007349028252065182,0.0715322345495224,0.0,0.014502251520752907,0.0,0.0,0.0,0.0,0.02675469219684601,0.00018393041334520193,
