step,applied,reason,joint_w4_loss,cycle_loss,teacher_mse,budget_penalty,dual_mse,dual_ssim,block,discriminator_loss,discriminator_applied,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,spectral_loss,adversarial_loss,grad_norm,learning_rate,reconstruction_gradient_norm,preservation_gradient_norm
562,True,,,,,0.0,,,,,,7.436549640260637e-05,0.0,2.35669722314924e-05,8.614898251835257e-05,0.0,0.0,0.0,0.0,1.543254984426312e-05,0.008439996136063825,,
563,True,,,,,0.0,,,,,,0.0002798072528094053,0.0,9.195167513098568e-05,0.0003257830976508558,0.0,0.0,0.0,0.0,3.350516999489628e-05,0.008434584227317231,,
564,True,,,,,0.0,,,,,,0.00037131732096895576,0.0,0.00016765383770689368,0.0004551442398224026,0.0,0.0,0.0,0.0,5.1867547881556675e-05,0.00842916492329025,,
565,True,,,,,0.0,,,,,,0.0003108030359726399,0.0,7.060573989292607e-05,0.00034610589500516653,0.0,0.0,0.0,0.0,2.4672108338563703e-05,0.00842373823763976,,
566,True,,,,,0.0,,,,,,0.0003110343823209405,0.0,6.119708996266127e-05,0.00034163292730227113,0.0,0.0,0.0,0.0,2.6348745450377464e-05,0.008418304184041249,,
567,True,,,,,0.0,,,,,,0.00015421368880197406,0.0,5.027942461310886e-05,0.0001793534029275179,0.0,0.0,0.0,0.0,1.878424154710956e-05,0.00841286277618877,,
568,True,,,,,0.0,,,,,,0.0001793107221601531,0.0,5.6513130402890965e-05,0.00020756728190463036,0.0,0.0,0.0,0.0,2.439795935060829e-05,0.008407414027794905,,
569,True,,,,,0.0,,,,,,0.00019121950026601553,0.0,4.989474473404698e-05,0.0002161668671760708,0.0,0.0,0.0,0.0,1.641106246097479e-05,0.008401957952590742,,
570,True,,,,,0.0,,,,,,0.000314003526000306,0.0,0.00011512072524055839,0.0003715638886205852,0.0,0.0,0.0,0.0,4.1824700019788e-05,0.008396494564325825,,
571,True,,,,,0.0,,,,,,0.0002160404110327363,0.0,5.537313700187951e-05,0.00024372697225771844,0.0,0.0,0.0,0.0,1.9375291230971925e-05,0.008391023876768133,,
572,True,,,,,0.0,,,,,,0.00029154663207009435,0.0,5.0448339607100934e-05,0.0003167708055116236,0.0,0.0,0.0,0.0,2.4636789021315053e-05,0.008385545903704038,,
573,True,,,,,0.0,,,,,,0.00033457131939940155,0.0,0.00014344198280014098,0.00040629232535138726,0.0,0.0,0.0,0.0,5.4558659030590206e-05,0.008380060658938272,,
574,True,,,,,0.0,,,,,,0.0001716688129818067,0.0,5.1259772590128705e-05,0.00019729869381990284,0.0,0.0,0.0,0.0,1.8833296053344384e-05,0.008374568156293886,,
575,True,,,,,0.0,,,,,,0.00017520782421343029,0.0,6.649567512795329e-05,0.00020845566177740693,0.0,0.0,0.0,0.0,2.6336378141422756e-05,0.008369068409612233,,
576,True,,,,,0.0,,,,,,0.00019525663810782135,0.0,5.6515280448365957e-05,0.00022351427469402552,0.0,0.0,0.0,0.0,2.0696947103715502e-05,0.00836356143275291,,
577,True,,,,,0.0,,,,,,0.0003706666175276041,0.0,0.00015012006042525172,0.00044572664774022996,0.0,0.0,0.0,0.0,5.315175076248124e-05,0.008358047239593743,,
578,True,,,,,0.0,,,,,,0.00016732022049836814,0.0,5.0204136641696095e-05,0.0001924222888192162,0.0,0.0,0.0,0.0,1.963680551853031e-05,0.008352525844030739,,
579,True,,,,,0.0,,,,,,0.00026029953733086586,0.0,5.902842531213537e-05,0.00028981376090086997,0.0,0.0,0.0,0.0,2.014141864492558e-05,0.008346997259978051,,
580,True,,,,,0.0,,,,,,0.00023795291781425476,0.0,4.090047877980396e-05,0.00025840316084213555,0.0,0.0,0.0,0.0,2.483036951161921e-05,0.008341461501367959,,
581,True,,,,,0.0,,,,,,0.00014216915587894619,0.0,4.195298970444128e-05,0.00016314565436914563,0.0,0.0,0.0,0.0,1.9882552805938758e-05,0.008335918582150811,,
582,True,,,,,0.0,,,,,,0.00019734259694814682,0.0,5.741454879171215e-05,0.0002260498731629923,0.0,0.0,0.0,0.0,2.4871264031389728e-05,0.008330368516295008,,
583,True,,,,,0.0,,,,,,0.00014841205847915262,0.0,3.3903859730344266e-05,0.00016536399198230356,0.0,0.0,0.0,0.0,1.0079634193971287e-05,0.00832481131778696,,
584,True,,,,,0.0,,,,,,0.00028069570544175804,0.0,0.00010006373486248776,0.0003307275765109807,0.0,0.0,0.0,0.0,3.584758815122768e-05,0.008319247000631047,,
585,True,,,,,0.0,,,,,,0.0001280065334867686,0.0,4.028333569294773e-05,0.00014814820315223187,0.0,0.0,0.0,0.0,1.3971060070616659e-05,0.008313675578849591,,
586,True,,,,,0.0,,,,,,0.00017614406533539295,0.0,4.383193299872801e-05,0.00019806003547273576,0.0,0.0,0.0,0.0,1.3001669685763773e-05,0.00830809706648282,,
587,True,,,,,0.0,,,,,,0.0001078040077118203,0.0,2.9579794500023127e-05,0.00012259390496183187,0.0,0.0,0.0,0.0,1.2457516277208924e-05,0.008302511477588828,,
588,True,,,,,0.0,,,,,,0.00022557713964488357,0.0,7.480516069335863e-05,0.00026297970907762647,0.0,0.0,0.0,0.0,2.330068491573911e-05,0.008296918826243543,,
589,True,,,,,0.0,,,,,,0.00027233746368438005,0.0,9.770539327291772e-05,0.0003211901639588177,0.0,0.0,0.0,0.0,3.347789606777951e-05,0.008291319126540691,,
590,True,,,,,0.0,,,,,,0.00021103692415636033,0.0,4.9058387958211824e-05,0.00023556611267849803,0.0,0.0,0.0,0.0,2.050408693321515e-05,0.008285712392591758,,
591,True,,,,,0.0,,,,,,0.0003294794587418437,0.0,8.266587974503636e-05,0.0003708123986143619,0.0,0.0,0.0,0.0,3.8138696254463866e-05,0.008280098638525961,,
592,True,,,,,0.0,,,,,,0.00018882614676840603,0.0,4.3113992433063686e-05,0.0002103831502608955,0.0,0.0,0.0,0.0,1.8926182747236453e-05,0.008274477878490205,,
593,True,,,,,0.0,,,,,,0.00015683338278904557,0.0,3.760011895792559e-05,0.00017563343863002956,0.0,0.0,0.0,0.0,1.6620051610516384e-05,0.008268850126649047,,
594,True,,,,,0.0,,,,,,0.0001513514289399609,0.0,3.723726695170626e-05,0.00016997006605379283,0.0,0.0,0.0,0.0,2.0142359062447213e-05,0.008263215397184673,,
595,True,,,,,0.0,,,,,,0.00017840019427239895,0.0,5.185210466152057e-05,0.00020432625024113804,0.0,0.0,0.0,0.0,2.0081908587599173e-05,0.008257573704296842,,
596,True,,,,,0.0,,,,,,0.00017708761151880026,0.0,4.807568620890379e-05,0.00020112545462325215,0.0,0.0,0.0,0.0,1.791519025573507e-05,0.008251925062202868,,
597,True,,,,,0.0,,,,,,0.0002779206552077085,0.0,0.00012009893544018269,0.0003379701229277998,0.0,0.0,0.0,0.0,3.782446219702251e-05,0.00824626948513758,,
598,True,,,,,0.0,,,,,,0.00017183038289658725,0.0,4.6268640289781615e-05,0.00019496469758450985,0.0,0.0,0.0,0.0,1.5090193301148247e-05,0.008240606987353273,,
599,True,,,,,0.0,,,,,,0.0002719432523008436,0.0,5.9154168411623687e-05,0.00030152034014463425,0.0,0.0,0.0,0.0,2.6736668587545864e-05,0.008234937583119691,,
600,True,,,,,0.0,,,,,,0.00031347136246040463,0.0,9.275735646951944e-05,0.00035985003341920674,0.0,0.0,0.0,0.0,2.3683869585511275e-05,0.008229261286723981,1.7179237995421225e-05,6.94031911062615e-06
601,True,,,,,0.0,,,,,,0.0001361272734357044,0.0,4.0618971979711205e-05,0.0001564367557875812,0.0,0.0,0.0,0.0,1.5637937394785695e-05,0.008223578112470658,,
602,True,,,,,0.0,,,,,,0.00023289219825528562,0.0,6.673730240436271e-05,0.00026626084581948817,0.0,0.0,0.0,0.0,2.136610055458732e-05,0.00821788807468157,,
603,True,,,,,0.0,,,,,,0.00014337405445985496,0.0,3.9351085433736444e-05,0.00016304959717672318,0.0,0.0,0.0,0.0,1.6024789147195406e-05,0.008212191187695858,,
604,True,,,,,0.0,,,,,,0.00022354994143825024,0.0,5.7734810980036855e-05,0.00025241734692826867,0.0,0.0,0.0,0.0,2.0021472664666362e-05,0.008206487465869928,,
605,True,,,,,0.0,,,,,,0.0003570158442016691,0.0,0.00010376311547588557,0.0004088974092155695,0.0,0.0,0.0,0.0,3.800522972596809e-05,0.008200776923577405,,
606,True,,,,,0.0,,,,,,0.0001632825005799532,0.0,2.9378727049333975e-05,0.00017797185864765197,0.0,0.0,0.0,0.0,1.2378264727885835e-05,0.008195059575209109,,
607,True,,,,,0.0,,,,,,0.00014793596346862614,0.0,4.595813152263872e-05,0.0001709150237729773,0.0,0.0,0.0,0.0,1.542872814752627e-05,0.008189335435173004,,
608,True,,,,,0.0,,,,,,0.00013737328117713332,0.0,4.6800261770840734e-05,0.0001607734157005325,0.0,0.0,0.0,0.0,2.566971306805499e-05,0.008183604517894176,,
609,True,,,,,0.0,,,,,,0.00022705951414536685,0.0,7.07294893800281e-05,0.0002624242624733597,0.0,0.0,0.0,0.0,2.3309859898290597e-05,0.008177866837814785,,
610,True,,,,,0.0,,,,,,0.00012229227286297828,0.0,2.1512427338166162e-05,0.00013304848107509315,0.0,0.0,0.0,0.0,8.770257409196347e-06,0.008172122409394036,,
611,True,,,,,0.0,,,,,,0.00017316143203061074,0.0,4.513139356276952e-05,0.0001957271306309849,0.0,0.0,0.0,0.0,1.452380729460856e-05,0.008166371247108138,,
612,True,,,,,0.0,,,,,,0.00017260089225601405,0.0,4.5773071178700775e-05,0.00019548743148334324,0.0,0.0,0.0,0.0,2.0455860067158937e-05,0.008160613365450275,,
613,True,,,,,0.0,,,,,,0.00025287538301199675,0.0,4.931228977511637e-05,0.00027753153699450195,0.0,0.0,0.0,0.0,1.2252993656147737e-05,0.008154848778930555,,
614,True,,,,,0.0,,,,,,0.0003407378098927438,0.0,0.00010006543016061187,0.00039077052497304976,0.0,0.0,0.0,0.0,3.82705002266448e-05,0.008149077502075991,,
615,True,,,,,0.0,,,,,,0.00013538272469304502,0.0,3.967355951317586e-05,0.00015521950263064355,0.0,0.0,0.0,0.0,1.2492504538386129e-05,0.00814329954943045,,
616,True,,,,,0.0,,,,,,0.00010856590233743191,0.0,3.521847247611731e-05,0.00012617514585144818,0.0,0.0,0.0,0.0,1.581726064614486e-05,0.008137514935554629,,
617,True,,,,,0.0,,,,,,0.00013692109496332705,0.0,4.5220047468319535e-05,0.00015953111869748682,0.0,0.0,0.0,0.0,1.9344892280059867e-05,0.008131723675026004,,
618,True,,,,,0.0,,,,,,0.00020789282280020416,0.0,4.8411347961518914e-05,0.0002320984931429848,0.0,0.0,0.0,0.0,1.2481625162763521e-05,0.008125925782438807,,
619,True,,,,,0.0,,,,,,9.52879199758172e-05,0.0,2.1065676264697686e-05,0.00010582075628917664,0.0,0.0,0.0,0.0,8.247761797974817e-06,0.008120121272403979,,
620,True,,,,,0.0,,,,,,0.00020814668096136302,0.0,4.6437311539193615e-05,0.00023136533854994923,0.0,0.0,0.0,0.0,1.3654851500177756e-05,0.008114310159549139,,
621,True,,,,,0.0,,,,,,0.0001648568722885102,0.0,4.8883823183132336e-05,0.00018929877842310816,0.0,0.0,0.0,0.0,1.8575443391455337e-05,0.008108492458518544,,
622,True,,,,,0.0,,,,,,0.0001817237352952361,0.0,4.415453440742567e-05,0.00020380099886097014,0.0,0.0,0.0,0.0,1.7131087588495575e-05,0.008102668183973056,,
623,True,,,,,0.0,,,,,,0.00024096047854982316,0.0,3.8914629840292037e-05,0.00026041778619401157,0.0,0.0,0.0,0.0,1.9162253011018038e-05,0.008096837350590101,,
624,True,,,,,0.0,,,,,,0.0003736036305781454,0.0,0.00013794880942441523,0.00044257804984226823,0.0,0.0,0.0,0.0,4.9663496611174196e-05,0.008090999973063633,,
625,True,,,,,0.0,,,,,,0.0001648062316235155,0.0,3.802686114795506e-05,0.00018381966219749302,0.0,0.0,0.0,0.0,1.800955942599103e-05,0.008085156066104101,,
626,True,,,,,0.0,,,,,,0.00019926710228901356,0.0,5.332048385753296e-05,0.00022592734603676945,0.0,0.0,0.0,0.0,2.3260668967850506e-05,0.008079305644438399,,
627,True,,,,,0.0,,,,,,0.00023228218196891248,0.0,8.280336624011397e-05,0.00027368386508896947,0.0,0.0,0.0,0.0,3.583308352972381e-05,0.008073448722809854,,
628,True,,,,,0.0,,,,,,0.00020885540288873017,0.0,5.761001375503838e-05,0.00023766040976624936,0.0,0.0,0.0,0.0,1.5160834664129652e-05,0.008067585315978157,,
629,True,,,,,0.0,,,,,,0.00019248307216912508,0.0,4.7307676140917465e-05,0.0002161369047826156,0.0,0.0,0.0,0.0,1.4894764717610087e-05,0.008061715438719355,,
630,True,,,,,0.0,,,,,,0.00011966691818088293,0.0,2.691239569685422e-05,0.00013312311784829944,0.0,0.0,0.0,0.0,7.3336759669473395e-06,0.008055839105825791,,
631,True,,,,,0.0,,,,,,0.00021146742801647633,0.0,5.40416658623144e-05,0.00023848825367167592,0.0,0.0,0.0,0.0,1.2831092135456856e-05,0.00804995633210608,,
632,True,,,,,0.0,,,,,,0.00025315865059383214,0.0,4.140966848353855e-05,0.00027386349393054843,0.0,0.0,0.0,0.0,1.89738129847683e-05,0.008044067132385072,,
633,True,,,,,0.0,,,,,,0.00024311209563165903,0.0,4.7802906919969246e-05,0.00026701355818659067,0.0,0.0,0.0,0.0,1.816037911339663e-05,0.008038171521503804,,
634,True,,,,,0.0,,,,,,0.000211851074709557,0.0,6.396991375368088e-05,0.00024383602431043983,0.0,0.0,0.0,0.0,2.3040529413265176e-05,0.008032269514319474,,
635,True,,,,,0.0,,,,,,0.00021461443975567818,0.0,5.116537067806348e-05,0.00024019712873268872,0.0,0.0,0.0,0.0,1.4094142898102291e-05,0.008026361125705402,,
636,True,,,,,0.0,,,,,,0.00011584682943066582,0.0,2.8090413252357394e-05,0.00012989203969482332,0.0,0.0,0.0,0.0,1.4737378478457686e-05,0.008020446370550978,,
637,True,,,,,0.0,,,,,,0.00015178645844571292,0.0,2.9546527002821676e-05,0.00016655972285661846,0.0,0.0,0.0,0.0,1.2138305464759469e-05,0.008014525263761648,,
638,True,,,,,0.0,,,,,,0.0001808906381484121,0.0,4.405250001582317e-05,0.00020291688269935548,0.0,0.0,0.0,0.0,1.4383669622475281e-05,0.008008597820258858,,
639,True,,,,,0.0,,,,,,0.00014327059034258127,0.0,3.593067958718166e-05,0.0001612359337741509,0.0,0.0,0.0,0.0,1.3797376595903188e-05,0.008002664054980025,,
640,True,,,,,0.0,,,,,,0.00017660402227193117,0.0,4.2220573959639296e-05,0.00019771431107074022,0.0,0.0,0.0,0.0,1.8390073819318786e-05,0.007996723982878496,,
641,True,,,,,0.0,,,,,,0.0001686788455117494,0.0,4.266136238584295e-05,0.00019000952306669205,0.0,0.0,0.0,0.0,1.4259583622333594e-05,0.007990777618923514,,
642,True,,,,,0.0,,,,,,0.00035087377182208,0.0,7.360235031228513e-05,0.0003876749542541802,0.0,0.0,0.0,0.0,3.666748307296075e-05,0.007984824978100174,,
643,True,,,,,0.0,,,,,,0.00014555000234395266,0.0,4.2777290218509734e-05,0.0001669386401772499,0.0,0.0,0.0,0.0,1.8844899386749603e-05,0.007978866075409392,,
644,True,,,,,0.0,,,,,,0.00024386982840951532,0.0,6.066050264053047e-05,0.00027420007972978055,0.0,0.0,0.0,0.0,1.9776220142375678e-05,0.00797290092586786,,
645,True,,,,,0.0,,,,,,0.0001590611645951867,0.0,3.5919889342039824e-05,0.00017702110926620662,0.0,0.0,0.0,0.0,1.3451495760818943e-05,0.007966929544508018,,
646,True,,,,,0.0,,,,,,0.00018844037549570203,0.0,3.751467011170462e-05,0.00020719770691357553,0.0,0.0,0.0,0.0,1.534724469820503e-05,0.007960951946378008,,
647,True,,,,,0.0,,,,,,8.494833309669048e-05,0.0,2.024953755608294e-05,9.507310460321605e-05,0.0,0.0,0.0,0.0,1.184640950668836e-05,0.007954968146541638,,
648,True,,,,,0.0,,,,,,0.00022363077732734382,0.0,4.904777597403154e-05,0.00024815465440042317,0.0,0.0,0.0,0.0,1.7199521607835777e-05,0.007948978160078344,,
649,True,,,,,0.0,,,,,,0.0001414803700754419,0.0,3.465000190772116e-05,0.00015880537102930248,0.0,0.0,0.0,0.0,1.912254811031744e-05,0.007942982002083153,,
650,True,,,,,0.0,,,,,,0.00019742254517041147,0.0,5.327225517248735e-05,0.00022405867639463395,0.0,0.0,0.0,0.0,1.73164444277063e-05,0.007936979687666646,,
651,True,,,,,0.0,,,,,,0.00017154861416202039,0.0,3.762672713492066e-05,0.00019036198500543833,0.0,0.0,0.0,0.0,1.4982698303356301e-05,0.007930971231954919,,
652,True,,,,,0.0,,,,,,0.00024227109679486603,0.0,4.1205068555427715e-05,0.00026287362561561167,0.0,0.0,0.0,0.0,1.9756582332774997e-05,0.007924956650089538,,
653,True,,,,,0.0,,,,,,8.672004332765937e-05,0.0,2.3824066374800168e-05,9.863207378657535e-05,0.0,0.0,0.0,0.0,1.291933313041227e-05,0.007918935957227516,,
654,True,,,,,0.0,,,,,,0.00027348502771928906,0.0,6.9218993303366e-05,0.00030809451709501445,0.0,0.0,0.0,0.0,2.490847691660747e-05,0.007912909168541262,,
655,True,,,,,0.0,,,,,,0.0003043899196200073,0.0,0.0001149814561358653,0.0003618806367740035,0.0,0.0,0.0,0.0,6.135364674264565e-05,0.007906876299218544,,
656,True,,,,,0.0,,,,,,0.00014481002290267497,0.0,4.3766351154772565e-05,0.00016669319302309304,0.0,0.0,0.0,0.0,2.3074335331330076e-05,0.00790083736446246,,
657,True,,,,,0.0,,,,,,0.0002768806298263371,0.0,9.711847815196961e-05,0.0003254398761782795,0.0,0.0,0.0,0.0,3.977775122621097e-05,0.007894792379491384,,
658,True,,,,,0.0,,,,,,0.00017016392666846514,0.0,5.3873631259193644e-05,0.00019710074411705136,0.0,0.0,0.0,0.0,2.428850348223932e-05,0.007888741359538945,,
659,True,,,,,0.0,,,,,,0.00016672354831825942,0.0,4.0313800127478316e-05,0.0001868804538389668,0.0,0.0,0.0,0.0,1.1812763659690972e-05,0.00788268431985398,,
660,True,,,,,0.0,,,,,,0.0002757796028163284,0.0,5.3074443712830544e-05,0.0003023168246727437,0.0,0.0,0.0,0.0,1.8310554878553376e-05,0.007876621275700487,,
661,True,,,,,0.0,,,,,,0.0001291404478251934,0.0,3.087846198468469e-05,0.00014457968063652515,0.0,0.0,0.0,0.0,1.5329031157307327e-05,0.007870552242357607,,
662,True,,,,,0.0,,,,,,0.0001558054646011442,0.0,4.257818727637641e-05,0.0001770945527823642,0.0,0.0,0.0,0.0,2.2774085664423183e-05,0.00786447723511957,,
663,True,,,,,0.0,,,,,,0.00012301541573833674,0.0,3.2780400943011045e-05,0.00013940561620984226,0.0,0.0,0.0,0.0,1.5583369531668723e-05,0.007858396269295657,,
664,True,,,,,0.0,,,,,,0.00040092330891638994,0.0,0.00015178538160398602,0.00047681599971838295,0.0,0.0,0.0,0.0,6.97658397257328e-05,0.007852309360210167,,
665,True,,,,,0.0,,,,,,0.0002439413219690323,0.0,8.040757529670373e-05,0.00028414512053132057,0.0,0.0,0.0,0.0,3.7968449760228395e-05,0.007846216523202377,,
666,True,,,,,0.0,,,,,,0.0001226166932610795,0.0,3.932766412617639e-05,0.00014228052168618888,0.0,0.0,0.0,0.0,2.0880164811387658e-05,0.007840117773626502,,
667,True,,,,,0.0,,,,,,0.0002724913356360048,0.0,7.488112896680832e-05,0.00030993190011940897,0.0,0.0,0.0,0.0,2.838835644070059e-05,0.007834013126851658,,
668,True,,,,,0.0,,,,,,0.00012763914128299803,0.0,2.8448470402508974e-05,0.0001418633764842525,0.0,0.0,0.0,0.0,9.69831944530597e-06,0.007827902598261825,,
669,True,,,,,0.0,,,,,,0.00012573410640470684,0.0,3.596181340981275e-05,0.0001437150058336556,0.0,0.0,0.0,0.0,1.5040783182485029e-05,0.007821786203255797,,
670,True,,,,,0.0,,,,,,0.00031954178120940924,0.0,9.283705003326759e-05,0.0003659602953121066,0.0,0.0,0.0,0.0,3.87266518373508e-05,0.007815663957247154,,
671,True,,,,,0.0,,,,,,0.00026549503672868013,0.0,9.257836791221052e-05,0.0003117842134088278,0.0,0.0,0.0,0.0,4.499379429034889e-05,0.007809535875664231,,
672,True,,,,,0.0,,,,,,0.00021574192214757204,0.0,7.352551619987935e-05,0.00025250468752346933,0.0,0.0,0.0,0.0,3.1030980608193204e-05,0.007803401973950056,,
673,True,,,,,0.0,,,,,,0.0001790093956515193,0.0,5.732392310164869e-05,0.00020767135720234364,0.0,0.0,0.0,0.0,3.3695421734591946e-05,0.007797262267562329,,
674,True,,,,,0.0,,,,,,0.00019476385205052793,0.0,6.280936213443056e-05,0.0002261685294797644,0.0,0.0,0.0,0.0,2.9099490348016843e-05,0.007791116771973381,,
675,True,,,,,0.0,,,,,,0.00014542124699801207,0.0,4.968892244505696e-05,0.00017026570276357234,0.0,0.0,0.0,0.0,2.4226112145697698e-05,0.007784965502670127,,
676,True,,,,,0.0,,,,,,0.00026603718288242817,0.0,7.183160778367892e-05,0.00030195299768820405,0.0,0.0,0.0,0.0,2.9156104574212804e-05,0.007778808475154036,,
677,True,,,,,0.0,,,,,,0.00016276852693408728,0.0,4.464025187189691e-05,0.00018508864741306752,0.0,0.0,0.0,0.0,1.7604284948902205e-05,0.007772645704941084,,
678,True,,,,,0.0,,,,,,0.00019768164202105254,0.0,4.935069227940403e-05,0.00022235698997974396,0.0,0.0,0.0,0.0,1.973075995920226e-05,0.007766477207561724,,
679,True,,,,,0.0,,,,,,0.00024369079619646072,0.0,7.56335211917758e-05,0.0002815075567923486,0.0,0.0,0.0,0.0,3.6844405258307233e-05,0.007760302998560836,,
680,True,,,,,0.0,,,,,,0.00024028660845942795,0.0,5.104461160954088e-05,0.000265808921540156,0.0,0.0,0.0,0.0,1.8848604668164626e-05,0.007754123093497695,,
681,True,,,,,0.0,,,,,,0.00020384363597258925,0.0,4.850986442761496e-05,0.00022809856454841793,0.0,0.0,0.0,0.0,1.88065769179957e-05,0.007747937507945937,,
682,True,,,,,0.0,,,,,,0.00018118803563993424,0.0,4.1137805965263397e-05,0.00020175693498458713,0.0,0.0,0.0,0.0,1.590358260727953e-05,0.007741746257493503,,
683,True,,,,,0.0,,,,,,0.00022309526684693992,0.0,4.951381924911402e-05,0.00024785217829048634,0.0,0.0,0.0,0.0,2.2479445760836825e-05,0.007735549357742616,,
684,True,,,,,0.0,,,,,,0.00012091446842532605,0.0,3.7833691749256104e-05,0.0001398313179379329,0.0,0.0,0.0,0.0,2.4266344553325325e-05,0.007729346824309734,,
685,True,,,,,0.0,,,,,,0.000223506212932989,0.0,5.338600021786988e-05,0.00025019922759383917,0.0,0.0,0.0,0.0,2.5546818505972624e-05,0.0077231386728255115,,
686,True,,,,,0.0,,,,,,0.0001352895051240921,0.0,3.20601902785711e-05,0.00015131960390135646,0.0,0.0,0.0,0.0,1.4010785889695399e-05,0.0077169249189347625,,
687,True,,,,,0.0,,,,,,0.00021889751951675862,0.0,5.7065564760705456e-05,0.0002474302891641855,0.0,0.0,0.0,0.0,1.8884718883782625e-05,0.007710705578296418,,
688,True,,,,,0.0,,,,,,0.00025721703423187137,0.0,8.851586608216166e-05,0.0003014749672729522,0.0,0.0,0.0,0.0,4.052264557685703e-05,0.007704480666583487,,
689,True,,,,,0.0,,,,,,0.00023258791770786047,0.0,5.6752003729343414e-05,0.0002609639195725322,0.0,0.0,0.0,0.0,1.3945746104582213e-05,0.007698250199483018,,
690,True,,,,,0.0,,,,,,0.0001870611304184422,0.0,4.533951869234443e-05,0.0002097308897646144,0.0,0.0,0.0,0.0,1.469915787311038e-05,0.007692014192696062,,
691,True,,,,,0.0,,,,,,0.00022403133334591985,0.0,4.724365862784907e-05,0.0002476531662978232,0.0,0.0,0.0,0.0,2.1147609004401602e-05,0.0076857726619376275,,
692,True,,,,,0.0,,,,,,0.00023615729878656566,0.0,8.000021625775844e-05,0.00027615739963948727,0.0,0.0,0.0,0.0,3.2890267902985215e-05,0.007679525622936646,,
693,True,,,,,0.0,,,,,,0.00010757629934232682,0.0,2.6343139325035736e-05,0.00012074787082383409,0.0,0.0,0.0,0.0,1.2424286069290247e-05,0.007673273091435926,,
694,True,,,,,0.0,,,,,,0.0001566647260915488,0.0,4.0052149415714666e-05,0.00017669079534243792,0.0,0.0,0.0,0.0,1.5592901036143303e-05,0.007667015083192123,,
695,True,,,,,0.0,,,,,,0.00018988392548635602,0.0,4.6892364480299875e-05,0.00021333010226953775,0.0,0.0,0.0,0.0,2.0924861019011587e-05,0.007660751613975688,,
696,True,,,,,0.0,,,,,,0.0001383759663440287,0.0,4.225247539579868e-05,0.00015950220404192805,0.0,0.0,0.0,0.0,1.2600527952599805e-05,0.007654482699570837,,
697,True,,,,,0.0,,,,,,0.00013742802548222244,0.0,3.897164060617797e-05,0.0001569138403283432,0.0,0.0,0.0,0.0,1.6102974768728018e-05,0.0076482083557755124,,
698,True,,,,,0.0,,,,,,0.00024622768978588283,0.0,3.706482675625011e-05,0.0002647601068019867,0.0,0.0,0.0,0.0,1.8672166333999485e-05,0.0076419285984013294,,
699,True,,,,,0.0,,,,,,0.0002505840384401381,0.0,7.713824743404984e-05,0.000289153162157163,0.0,0.0,0.0,0.0,2.654113995959051e-05,0.0076356434432735525,,
700,True,,,,,0.0,,,,,,0.00034700019750744104,0.0,0.00015053417882882059,0.00042226730147376657,0.0,0.0,0.0,0.0,6.016956831444986e-05,0.0076293529062310475,4.478855189116519e-05,1.607652624104574e-05
701,True,,,,,0.0,,,,,,0.00017422647215425968,0.0,4.099938087165356e-05,0.00019472616259008646,0.0,0.0,0.0,0.0,1.684337985352613e-05,0.007623057003126242,,
702,True,,,,,0.0,,,,,,0.0002067855530185625,0.0,5.418737055151723e-05,0.00023387924011331052,0.0,0.0,0.0,0.0,2.595988189568743e-05,0.007616755749825088,,
703,True,,,,,0.0,,,,,,0.00020203184976708144,0.0,4.378693120088428e-05,0.00022392530809156597,0.0,0.0,0.0,0.0,1.7198879504576325e-05,0.007610449162207018,,
704,True,,,,,0.0,,,,,,0.0001238423283211887,0.0,4.044385423185304e-05,0.0001440642517991364,0.0,0.0,0.0,0.0,1.621343835722655e-05,0.0076041372561649065,,
705,True,,,,,0.0,,,,,,0.00013533711899071932,0.0,4.0901388274505734e-05,0.00015578781312797219,0.0,0.0,0.0,0.0,1.6939033230300993e-05,0.007597820047605035,,
706,True,,,,,0.0,,,,,,0.00015268524293787777,0.0,3.6112989619141445e-05,0.0001707417395664379,0.0,0.0,0.0,0.0,1.4275803550845012e-05,0.007591497552447043,,
707,True,,,,,0.0,,,,,,9.809352195588872e-05,0.0,3.236201882828027e-05,0.00011427453137002885,0.0,0.0,0.0,0.0,2.370859874645248e-05,0.007585169786623896,,
708,True,,,,,0.0,,,,,,0.0002932385541498661,0.0,8.302295464091003e-05,0.00033475004602223635,0.0,0.0,0.0,0.0,1.9664277715492062e-05,0.007578836766081839,,
709,True,,,,,0.0,,,,,,0.0004709289351012558,0.0,0.00021542093600146472,0.0005786393885500729,0.0,0.0,0.0,0.0,7.462473877239972e-05,0.007572498506780361,,
710,True,,,,,0.0,,,,,,0.00027558344299905,0.0,5.4979049309622496e-05,0.0003030729712918401,0.0,0.0,0.0,0.0,2.8154829124105163e-05,0.007566155024692151,,
711,True,,,,,0.0,,,,,,0.00023656009580008686,0.0,5.6489014241378754e-05,0.00026480460655875504,0.0,0.0,0.0,0.0,2.1427516912808642e-05,0.007559806335803063,,
712,True,,,,,0.0,,,,,,0.00022587549756281078,0.0,6.222284719115123e-05,0.00025698691024445,0.0,0.0,0.0,0.0,2.201534698542673e-05,0.007553452456112068,,
