step,applied,reason,joint_w4_loss,cycle_loss,teacher_mse,budget_penalty,dual_mse,dual_ssim,block,discriminator_loss,discriminator_applied,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,spectral_loss,adversarial_loss,grad_norm,learning_rate,reconstruction_gradient_norm,teacher_gradient_norm,preservation_gradient_norm
1092,True,,,,0.00044972327305004,0.0,,,,,,0.0031076311133801937,0.05507080256938934,0.0001052362349582836,0.009117052890360355,0.0,0.0,0.0,0.0,9.881294681690633e-05,0.004919420185664756,,,
1093,True,,,,0.00023245075135491788,0.0,,,,,,0.004817769397050142,0.053423263132572174,6.345628207782283e-05,0.010424274951219559,0.0,0.0,0.0,0.0,8.977811376098543e-05,0.004912337033096327,,,
1094,True,,,,0.00037415308179333806,0.0,,,,,,0.0065027810633182526,0.07097730040550232,0.00011695711873471737,0.014033143408596516,0.0,0.0,0.0,0.0,0.00011317332973703742,0.0049052553614642325,,,
1095,True,,,,0.0002093447546940297,0.0,,,,,,0.005434458609670401,0.06949380040168762,6.843351002316922e-05,0.01262740045785904,0.0,0.0,0.0,0.0,8.056716615101323e-05,0.004898175188614596,,,
1096,True,,,,0.00023924422566778958,0.0,,,,,,0.002818556036800146,0.051686275750398636,6.171464337967336e-05,0.008257285691797733,0.0,0.0,0.0,0.0,9.143801435129717e-05,0.004891096532389762,,,
1097,True,,,,0.00017511026817373931,0.0,,,,,,0.0020362394861876965,0.036588698625564575,5.3376235882751644e-05,0.005896907299757004,0.0,0.0,0.0,0.0,0.00011037596414098516,0.004884019410628254,,,
1098,True,,,,0.0005323506193235517,0.0,,,,,,0.0034277341328561306,0.047193482518196106,0.00013133534230291843,0.008745100349187851,0.0,0.0,0.0,0.0,6.337453669402748e-05,0.004876943841164728,,,
1099,True,,,,0.00024722309899516404,0.0,,,,,,0.0028657587245106697,0.05653328448534012,6.292109173955396e-05,0.00879777129739523,0.0,0.0,0.0,0.0,8.523691212758422e-05,0.004869869841829927,,,
1100,True,,,,0.0004545502015389502,0.0,,,,,,0.0047413962893188,0.06467622518539429,0.00010296500840922818,0.011715051718056202,0.0,0.0,0.0,0.0,8.953359065344557e-05,0.004862797430450642,8.429984907111026e-05,1.5109101964794939e-05,8.136640349868713e-06
1101,True,,,,0.00023555170628242195,0.0,,,,,,0.004068751819431782,0.05066661536693573,5.675682768924162e-05,0.009399344213306904,0.0,0.0,0.0,0.0,8.214748959289864e-05,0.0048557266248496515,,,
1102,True,,,,0.0003797193930950016,0.0,,,,,,0.005777916871011257,0.06706812232732773,9.663397213444114e-05,0.012912766076624393,0.0,0.0,0.0,0.0,0.00010854426363948733,0.004848657442845699,,,
1103,True,,,,0.00021773646585643291,0.0,,,,,,0.0021942052990198135,0.04592226445674896,4.542836541077122e-05,0.0070268819108605385,0.0,0.0,0.0,0.0,7.127135177142918e-05,0.00484158990225343,,,
1104,True,,,,0.00023764987417962402,0.0,,,,,,0.008303355425596237,0.0604352205991745,5.67261413380038e-05,0.014612890779972076,0.0,0.0,0.0,0.0,7.711779471719638e-05,0.004834524020883357,,,
1105,True,,,,0.00017878820654004812,0.0,,,,,,0.002326643094420433,0.037620946764945984,4.836514563066885e-05,0.006291708908975124,0.0,0.0,0.0,0.0,7.614758214913309e-05,0.004827459816541809,,,
1106,True,,,,0.0005346268299035728,0.0,,,,,,0.0036877738311886787,0.044942811131477356,0.00012601385242305696,0.00877968780696392,0.0,0.0,0.0,0.0,0.00021619601466227323,0.004820397307030889,,,
1107,True,,,,0.0002548180636949837,0.0,,,,,,0.006346012931317091,0.057472437620162964,6.303825648501515e-05,0.012379594147205353,0.0,0.0,0.0,0.0,0.00010005201329477131,0.004813336510148431,,,
1108,True,,,,0.0004581231623888016,0.0,,,,,,0.003419962478801608,0.0619603767991066,0.00010012077109422535,0.01012418419122696,0.0,0.0,0.0,0.0,0.00014407366688828915,0.0048062774436879495,,,
1109,True,,,,0.00023576109379064292,0.0,,,,,,0.0049834102392196655,0.056658413261175156,6.0340098571032286e-05,0.010915183462202549,0.0,0.0,0.0,0.0,9.971905819838867e-05,0.0047992201254385995,,,
1110,True,,,,0.00036522126174531877,0.0,,,,,,0.0033940146677196026,0.040161482989788055,0.00011795095633715391,0.007834360003471375,0.0,0.0,0.0,0.0,9.61934492806904e-05,0.004792164573185133,,,
1111,True,,,,0.0002074272488243878,0.0,,,,,,0.004850331693887711,0.05971875786781311,5.4817759519210085e-05,0.011057043448090553,0.0,0.0,0.0,0.0,7.60974726290442e-05,0.0047851108047078485,,,
1112,True,,,,0.0002313049481017515,0.0,,,,,,0.003940337337553501,0.04454168304800987,5.709373363060877e-05,0.008654357865452766,0.0,0.0,0.0,0.0,6.277372449403629e-05,0.004778058837782555,,,
1113,True,,,,0.0001685784664005041,0.0,,,,,,0.0027500991709530354,0.05454103648662567,5.9094425523653626e-05,0.008402328938245773,0.0,0.0,0.0,0.0,0.00010155972267966717,0.004771008690180509,,,
1114,True,,,,0.0005344485398381948,0.0,,,,,,0.003656946588307619,0.04995131492614746,0.00012684176908805966,0.009249947965145111,0.0,0.0,0.0,0.0,0.00012241875811014324,0.004763960379668396,,,
1115,True,,,,0.00024846033193171024,0.0,,,,,,0.0031010403763502836,0.043914273381233215,7.649952021893114e-05,0.007779178209602833,0.0,0.0,0.0,0.0,0.00015204353258013725,0.004756913924008265,,,
1116,True,,,,0.0004458870680537075,0.0,,,,,,0.005061175208538771,0.06380648165941238,0.0001071610240614973,0.011941291391849518,0.0,0.0,0.0,0.0,7.856055162847042e-05,0.004749869340957493,,,
1117,True,,,,0.0002363843232160434,0.0,,,,,,0.005712827201932669,0.0625142827630043,6.1021215515211225e-05,0.012231151573359966,0.0,0.0,0.0,0.0,8.797576447250322e-05,0.004742826648268733,,,
1118,True,,,,0.0003641862131189555,0.0,,,,,,0.00404610438272357,0.05898723378777504,0.00011024178093066439,0.010364135727286339,0.0,0.0,0.0,0.0,0.00012374631478451192,0.004735785863689882,,,
1119,True,,,,0.00020799982303287834,0.0,,,,,,0.00224787974730134,0.04507843032479286,5.007119762012735e-05,0.006988758221268654,0.0,0.0,0.0,0.0,7.52907944843173e-05,0.004728747004964022,,,
1120,True,,,,0.0002377838536631316,0.0,,,,,,0.005214555189013481,0.061795804649591446,5.1295646699145436e-05,0.011657566763460636,0.0,0.0,0.0,0.0,9.061345917871222e-05,0.00472171008982939,,,
1121,True,,,,0.0001717297127470374,0.0,,,,,,0.0045396797358989716,0.05425170063972473,5.3205538279144093e-05,0.010163182392716408,0.0,0.0,0.0,0.0,9.876216063275933e-05,0.004714675136019312,,,
1122,True,,,,0.000526751799043268,0.0,,,,,,0.002567942487075925,0.05529837682843208,0.00012769619934260845,0.00868837907910347,0.0,0.0,0.0,0.0,8.665443601785228e-05,0.004707642161262181,,,
1123,True,,,,0.0002464417484588921,0.0,,,,,,0.0025907866656780243,0.04325715824961662,5.751238131779246e-05,0.007191700395196676,0.0,0.0,0.0,0.0,8.442992111667991e-05,0.004700611183281403,,,
1124,True,,,,0.0004502275260165334,0.0,,,,,,0.002317258855327964,0.04900770261883736,0.00010692641808418557,0.0077217197977006435,0.0,0.0,0.0,0.0,9.301622048951685e-05,0.004693582219795347,,,
1125,True,,,,0.00022833584807813168,0.0,,,,,,0.0037123053334653378,0.04522460699081421,7.847929373383522e-05,0.00850234180688858,0.0,0.0,0.0,0.0,8.60059226397425e-05,0.004686555288517309,,,
1126,True,,,,0.0003638679627329111,0.0,,,,,,0.0019061699276790023,0.042371172457933426,0.00013544445391744375,0.006574877537786961,0.0,0.0,0.0,0.0,0.0001186541048809886,0.0046795304071554624,,,
1127,True,,,,0.00020568977924995124,0.0,,,,,,0.004110648296773434,0.048974595963954926,6.117051816545427e-05,0.009244383312761784,0.0,0.0,0.0,0.0,0.00010345421469537541,0.004672507593412815,,,
1128,True,,,,0.00023501933901570737,0.0,,,,,,0.0032802398782223463,0.05580891668796539,5.704342038370669e-05,0.00912467297166586,0.0,0.0,0.0,0.0,9.060281445272267e-05,0.004665486864987164,,,
1129,True,,,,0.0001721844746498391,0.0,,,,,,0.008999176323413849,0.08683659136295319,5.4246884246822447e-05,0.017882144078612328,0.0,0.0,0.0,0.0,0.00011418793292250484,0.004658468239571052,,,
1130,True,,,,0.0005365854594856501,0.0,,,,,,0.00416156742721796,0.052477821707725525,0.00011608270870056003,0.010003975592553616,0.0,0.0,0.0,0.0,7.434839062625542e-05,0.00465145173485172,,,
1131,True,,,,0.0002473123022355139,0.0,,,,,,0.005978466477245092,0.06474795192480087,5.7655204727780074e-05,0.01272940170019865,0.0,0.0,0.0,0.0,8.34095262689516e-05,0.004644437368511068,,,
1132,True,,,,0.00044668486225418746,0.0,,,,,,0.004286358132958412,0.057607389986515045,9.922467870637774e-05,0.010543393902480602,0.0,0.0,0.0,0.0,0.00010567289427854121,0.004637425158225606,,,
1133,True,,,,0.0002293069555889815,0.0,,,,,,0.0032215795945376158,0.048604581505060196,6.30905560683459e-05,0.00834288913756609,0.0,0.0,0.0,0.0,8.151224756147712e-05,0.004630415121666407,,,
1134,True,,,,0.0003648680285550654,0.0,,,,,,0.0028661973774433136,0.04305440932512283,0.00010147795546799898,0.00758724519982934,0.0,0.0,0.0,0.0,7.370325329247862e-05,0.004623407276499072,,,
1135,True,,,,0.0002034130011452362,0.0,,,,,,0.0025369850918650627,0.046612732112407684,5.777757178293541e-05,0.007430559955537319,0.0,0.0,0.0,0.0,5.867581785423681e-05,0.0046164016403836775,,,
1136,True,,,,0.00024029605265241116,0.0,,,,,,0.0032865870743989944,0.059909943491220474,5.757543840445578e-05,0.009546666406095028,0.0,0.0,0.0,0.0,0.00010896546154981479,0.004609398230974729,,,
1137,True,,,,0.00017570808995515108,0.0,,,,,,0.0028323442675173283,0.04314668849110603,5.162566594663076e-05,0.007348534185439348,0.0,0.0,0.0,0.0,0.00011255251592956483,0.004602397065921125,,,
1138,True,,,,0.0005326829850673676,0.0,,,,,,0.003229685826227069,0.04116391763091087,0.0001382625923724845,0.0079478919506073,0.0,0.0,0.0,0.0,8.5708852566313e-05,0.004595398162866109,,,
1139,True,,,,0.0002473797067068517,0.0,,,,,,0.002710846019908786,0.050844039767980576,6.644757377216592e-05,0.008075853809714317,0.0,0.0,0.0,0.0,0.00012119737220928073,0.004588401539447224,,,
1140,True,,,,0.0004544187104329467,0.0,,,,,,0.0022697611711919308,0.051359981298446655,0.00010325585026293993,0.007911805994808674,0.0,0.0,0.0,0.0,7.035915768938139e-05,0.00458140721329626,,,
1141,True,,,,0.00023334175057243556,0.0,,,,,,0.004244768060743809,0.057690247893333435,6.706864951411262e-05,0.01028066873550415,0.0,0.0,0.0,0.0,9.225488611264154e-05,0.004574415202039229,,,
1142,True,,,,0.00037962221540510654,0.0,,,,,,0.004042379092425108,0.0577336922287941,0.00010167978325625882,0.010246210731565952,0.0,0.0,0.0,0.0,8.138182602124289e-05,0.004567425523296305,,,
1143,True,,,,0.00021620029292535037,0.0,,,,,,0.0030910810455679893,0.040411584079265594,5.6320841395063326e-05,0.00737660052254796,0.0,0.0,0.0,0.0,8.047862502280623e-05,0.004560438194681782,,,
1144,True,,,,0.0002391653833910823,0.0,,,,,,0.005059270188212395,0.06976649910211563,5.934938235441223e-05,0.01230476051568985,0.0,0.0,0.0,0.0,9.267229324905202e-05,0.004553453233804033,,,
1145,True,,,,0.00017690507229417562,0.0,,,,,,0.002559524029493332,0.03843694180250168,4.655465454561636e-05,0.0066034006886184216,0.0,0.0,0.0,0.0,7.614854985149577e-05,0.004546470658265466,,,
1146,True,,,,0.0005332628497853875,0.0,,,,,,0.00211444147862494,0.051570091396570206,0.00011630135122686625,0.00786286499351263,0.0,0.0,0.0,0.0,8.426515705650672e-05,0.004539490485662475,,,
1147,True,,,,0.0002438325172988698,0.0,,,,,,0.0034139365889132023,0.05635382980108261,6.801376730436459e-05,0.009327159263193607,0.0,0.0,0.0,0.0,6.862101145088673e-05,0.0045325127335854015,,,
1148,True,,,,0.00044403562787920237,0.0,,,,,,0.0025643547996878624,0.04916098713874817,0.00011446745338616893,0.007981723174452782,0.0,0.0,0.0,0.0,7.866197120165452e-05,0.004525537419618482,,,
1149,True,,,,0.00022616265050601214,0.0,,,,,,0.0021382146514952183,0.04293762519955635,7.715915853623301e-05,0.00669671967625618,0.0,0.0,0.0,0.0,8.082468411885202e-05,0.004518564561339814,,,
1150,True,,,,0.0003656893386505544,0.0,,,,,,0.005418866872787476,0.06810779869556427,0.00012310835882090032,0.012656890787184238,0.0,0.0,0.0,0.0,9.596745803719386e-05,0.0045115941763213055,,,
1151,True,,,,0.00020536842930596322,0.0,,,,,,0.0037000307347625494,0.06324763596057892,5.009006054024212e-05,0.010255208238959312,0.0,0.0,0.0,0.0,8.089934999588877e-05,0.004504626282128632,,,
1152,True,,,,0.0002346416440559551,0.0,,,,,,0.002094753086566925,0.036555733531713486,4.8772380978334695e-05,0.006009354256093502,0.0,0.0,0.0,0.0,9.384965960634872e-05,0.004497660896321189,,,
1153,True,,,,0.0001690074277576059,0.0,,,,,,0.005325818434357643,0.07089099287986755,5.460143438540399e-05,0.012611225247383118,0.0,0.0,0.0,0.0,7.932337757665664e-05,0.004490698036452052,,,
1154,True,,,,0.0005252297851257026,0.0,,,,,,0.005618640687316656,0.06671158969402313,0.00011814341269200668,0.012874101288616657,0.0,0.0,0.0,0.0,8.065433939918876e-05,0.004483737720067936,,,
1155,True,,,,0.00024396885419264436,0.0,,,,,,0.001411761506460607,0.0354582853615284,6.430227949749678e-05,0.005233710166066885,0.0,0.0,0.0,0.0,6.475003465311602e-05,0.004476779964709139,,,
1156,True,,,,0.0004457893955986947,0.0,,,,,,0.0036661475896835327,0.05428454652428627,0.00010356491839047521,0.009592174552381039,0.0,0.0,0.0,0.0,7.605991413583979e-05,0.004469824787909509,,,
1157,True,,,,0.0002339845959795639,0.0,,,,,,0.0036598534788936377,0.04764363914728165,6.457353447331116e-05,0.008690489456057549,0.0,0.0,0.0,0.0,7.74349391576834e-05,0.004462872207196394,,,
1158,True,,,,0.00036812384496442974,0.0,,,,,,0.004008152522146702,0.054210077971220016,0.00010314314567949623,0.00984885636717081,0.0,0.0,0.0,0.0,7.600850221933797e-05,0.004455922240090603,,,
1159,True,,,,0.00020621283329091966,0.0,,,,,,0.0036537505220621824,0.05386694520711899,5.1122988224960864e-05,0.009272218681871891,0.0,0.0,0.0,0.0,6.837062392150983e-05,0.004448974904106358,,,
1160,True,,,,0.00024018056865315884,0.0,,,,,,0.0021304036490619183,0.04160831868648529,6.003748785587959e-05,0.006561435293406248,0.0,0.0,0.0,0.0,0.00016171841707546264,0.004442030216751244,,,
1161,True,,,,0.00017232394020538777,0.0,,,,,,0.002872931770980358,0.03968185931444168,5.617632268695161e-05,0.007041530217975378,0.0,0.0,0.0,0.0,9.487388888373971e-05,0.0044350881955261805,,,
1162,True,,,,0.0005314770387485623,0.0,,,,,,0.001591881737112999,0.032614607363939285,0.00012719264486804605,0.0054484158754348755,0.0,0.0,0.0,0.0,7.87240278441459e-05,0.004428148857925362,,,
1163,True,,,,0.0002437469083815813,0.0,,,,,,0.005420714616775513,0.06391482055187225,7.166681461967528e-05,0.01209177728742361,0.0,0.0,0.0,0.0,9.969263192033395e-05,0.004421212221436225,,,
1164,True,,,,0.00045271089766174555,0.0,,,,,,0.0016034366562962532,0.038869209587574005,0.0001077283377526328,0.005996932741254568,0.0,0.0,0.0,0.0,8.41279688756913e-05,0.004414278303539392,,,
1165,True,,,,0.0002377054188400507,0.0,,,,,,0.003398615401238203,0.0506376251578331,6.220911018317565e-05,0.00873118732124567,0.0,0.0,0.0,0.0,0.00010056572500616312,0.004407347121708641,,,
1166,True,,,,0.00037752947537228465,0.0,,,,,,0.0025027086958289146,0.060995712876319885,9.894463437376544e-05,0.009029281325638294,0.0,0.0,0.0,0.0,8.706401422386989e-05,0.0044004186934108545,,,
1167,True,,,,0.00020220811711624265,0.0,,,,,,0.00312997167930007,0.0500415600836277,6.307739386102185e-05,0.008367873728275299,0.0,0.0,0.0,0.0,0.00013134139589965343,0.004393493036105976,,,
1168,True,,,,0.00023282362963072956,0.0,,,,,,0.0012308601289987564,0.0268991868942976,5.185430927667767e-05,0.004179529380053282,0.0,0.0,0.0,0.0,5.053605855209753e-05,0.004386570167246957,,,
1169,True,,,,0.00017050246242433786,0.0,,,,,,0.0022711092606186867,0.03710503503680229,5.177969433134422e-05,0.0061780051328241825,0.0,0.0,0.0,0.0,0.00010055552411358804,0.004379650104279735,,,
1170,True,,,,0.0005301469354890287,0.0,,,,,,0.0035914527252316475,0.05151362717151642,0.00013069671695120633,0.009338309988379478,0.0,0.0,0.0,0.0,7.985396223375574e-05,0.004372732864643169,,,
1171,True,,,,0.00023986550513654947,0.0,,,,,,0.0035212342627346516,0.051957204937934875,6.415729149011895e-05,0.008988899178802967,0.0,0.0,0.0,0.0,6.986688094912097e-05,0.004365818465769006,,,
1172,True,,,,0.00044638465624302626,0.0,,,,,,0.004645185545086861,0.04550305753946304,0.0001027418184094131,0.009693247266113758,0.0,0.0,0.0,0.0,6.3466424762737e-05,0.004358906925081832,,,
1173,True,,,,0.0002300222113262862,0.0,,,,,,0.005801912397146225,0.0691777840256691,6.321308319456875e-05,0.01298131886869669,0.0,0.0,0.0,0.0,7.990938320290297e-05,0.004351998259999031,,,
1174,True,,,,0.000363010389264673,0.0,,,,,,0.0034696608781814575,0.05700923129916191,0.00010843567724805325,0.00958781223744154,0.0,0.0,0.0,0.0,8.587550109950826e-05,0.0043450924879307445,,,
1175,True,,,,0.00020415600738488138,0.0,,,,,,0.0031128288246691227,0.04751833900809288,5.50320946786087e-05,0.008096335455775261,0.0,0.0,0.0,0.0,6.219222268555313e-05,0.004338189626279814,,,
1176,True,,,,0.0002359482750762254,0.0,,,,,,0.004923276603221893,0.05278453603386879,5.526331369765103e-05,0.010465309955179691,0.0,0.0,0.0,0.0,6.128857785370201e-05,0.004331289692441755,,,
1177,True,,,,0.00017483874398749322,0.0,,,,,,0.0022140478249639273,0.04737701267004013,5.136292747920379e-05,0.007152269594371319,0.0,0.0,0.0,0.0,0.00010351702803745866,0.004324392703804703,,,
1178,True,,,,0.0005281349876895547,0.0,,,,,,0.0017540054395794868,0.03786127641797066,0.00013202735863160342,0.006134281866252422,0.0,0.0,0.0,0.0,6.326684524537995e-05,0.004317498677749368,,,
1179,True,,,,0.00023876395425759256,0.0,,,,,,0.0027398522943258286,0.04184158146381378,6.49800495011732e-05,0.00719526456668973,0.0,0.0,0.0,0.0,6.5777545387391e-05,0.004310607631648998,,,
1180,True,,,,0.00044115394121035933,0.0,,,,,,0.004107192158699036,0.04892232269048691,0.00010597777145449072,0.009493566118180752,0.0,0.0,0.0,0.0,6.388934707501903e-05,0.004303719582869332,,,
1181,True,,,,0.000227242213441059,0.0,,,,,,0.004250993952155113,0.039195217192173004,8.177428389899433e-05,0.008438643999397755,0.0,0.0,0.0,0.0,6.808078614994884e-05,0.00429683454876855,,,
1182,True,,,,0.00036069215275347233,0.0,,,,,,0.006895401980727911,0.07193256914615631,0.000128060084534809,0.014513380825519562,0.0,0.0,0.0,0.0,9.30079841054976e-05,0.004289952546697242,,,
1183,True,,,,0.00020245090126991272,0.0,,,,,,0.004659517202526331,0.06231080740690231,5.488339229486883e-05,0.011120489798486233,0.0,0.0,0.0,0.0,7.882815407356247e-05,0.004283073593998352,,,
1184,True,,,,0.00023427765700034797,0.0,,,,,,0.0013420907780528069,0.04877866432070732,5.179700019652955e-05,0.006480133626610041,0.0,0.0,0.0,0.0,7.824576459825039e-05,0.004276197708007141,,,
1185,True,,,,0.00017174831009469926,0.0,,,,,,0.003975968342274427,0.05284833908081055,5.198770668357611e-05,0.009458544664084911,0.0,0.0,0.0,0.0,8.60811269376427e-05,0.004269324906051141,,,
1186,True,,,,0.0005298614269122481,0.0,,,,,,0.0036654453724622726,0.058002933859825134,0.00012410548515617847,0.010057653300464153,0.0,0.0,0.0,0.0,8.038517262320966e-05,0.004262455205450115,,,
1187,True,,,,0.00023946771398186684,0.0,,,,,,0.005444474518299103,0.06873573362827301,6.577835301868618e-05,0.012590404599905014,0.0,0.0,0.0,0.0,6.818425754318014e-05,0.004255588623516008,,,
1188,True,,,,0.00044341658940538764,0.0,,,,,,0.00350986048579216,0.0537005290389061,0.00010318435670342296,0.009374922141432762,0.0,0.0,0.0,0.0,7.258116238517687e-05,0.004248725177552906,,,
1189,True,,,,0.00023012298333924264,0.0,,,,,,0.003184516681358218,0.05033136159181595,5.515341035788879e-05,0.008475353009998798,0.0,0.0,0.0,0.0,0.00011321699275868014,0.00424186488485699,,,
1190,True,,,,0.00036478787660598755,0.0,,,,,,0.008247624151408672,0.07411522418260574,9.920668526319787e-05,0.01607353799045086,0.0,0.0,0.0,0.0,8.387647540075704e-05,0.004235007762716505,,,
1191,True,,,,0.0002028863236773759,0.0,,,,,,0.002323413733392954,0.04337428882718086,5.2501716709230095e-05,0.0068899798206985,0.0,0.0,0.0,0.0,6.7855668021366e-05,0.004228153828411689,,,
1192,True,,,,0.00023314035206567496,0.0,,,,,,0.0037339418195188046,0.051592253148555756,5.173502358957194e-05,0.009152175858616829,0.0,0.0,0.0,0.0,9.583514474797994e-05,0.00422130309921476,,,
1193,True,,,,0.0001739557774271816,0.0,,,,,,0.0011084082070738077,0.03735056519508362,4.673643707064912e-05,0.005040789023041725,0.0,0.0,0.0,0.0,0.00012540580064523965,0.004214455592389854,,,
1194,True,,,,0.000530983554199338,0.0,,,,,,0.0025846902281045914,0.04762328788638115,0.00011135661043226719,0.007933680899441242,0.0,0.0,0.0,0.0,7.342118624364957e-05,0.004207611325192991,,,
1195,True,,,,0.0002500625269021839,0.0,,,,,,0.006380125880241394,0.06441406160593033,5.1553310186136514e-05,0.013097371906042099,0.0,0.0,0.0,0.0,7.970772276166826e-05,0.004200770314872017,,,
1196,True,,,,0.0004474617016967386,0.0,,,,,,0.002732163993641734,0.04735560342669487,8.874047489371151e-05,0.007959555834531784,0.0,0.0,0.0,0.0,5.603628233075142e-05,0.004193932578666578,,,
1197,True,,,,0.00023150238848757,0.0,,,,,,0.003765895962715149,0.04987574368715286,6.028861025697552e-05,0.009015117771923542,0.0,0.0,0.0,0.0,0.00011134552187286317,0.004187098133808071,,,
1198,True,,,,0.00036119771539233625,0.0,,,,,,0.001960888970643282,0.05731301009654999,0.00011086590529885143,0.008108820766210556,0.0,0.0,0.0,0.0,0.00011685948993545026,0.004180266997519593,,,
1199,True,,,,0.00020316299924161285,0.0,,,,,,0.001222760882228613,0.03248530626296997,4.815755528397858e-05,0.0046985335648059845,0.0,0.0,0.0,0.0,9.188321564579383e-05,0.004173439187015907,,,
1200,True,,,,0.00023125609732232988,0.0,,,,,,0.004406485706567764,0.06087943911552429,5.2862327720504254e-05,0.010752116329967976,0.0,0.0,0.0,0.0,7.596979412483051e-05,0.004166614719503392,7.545084156243864e-05,5.537297439128028e-06,4.400200869504039e-06
1201,True,,,,0.00017057926743291318,0.0,,,,,,0.0036462456919252872,0.046993277966976166,5.900036194361746e-05,0.008545653894543648,0.0,0.0,0.0,0.0,8.913377678254619e-05,0.004159793612180005,,,
1202,True,,,,0.0005221337778493762,0.0,,,,,,0.0022445651702582836,0.05021596699953079,0.0001419742766302079,0.00785928312689066,0.0,0.0,0.0,0.0,0.0001224409497808665,0.004152975882235237,,,
1203,True,,,,0.00023559757391922176,0.0,,,,,,0.004802376963198185,0.05194719880819321,8.099261322058737e-05,0.010273191146552563,0.0,0.0,0.0,0.0,9.046273771673441e-05,0.0041461615468500615,,,
1204,True,,,,0.0004458727780729532,0.0,,,,,,0.004426854662597179,0.05800928547978401,0.00010678156104404479,0.010727046057581902,0.0,0.0,0.0,0.0,8.721523772692308e-05,0.0041393506231969,,,
1205,True,,,,0.00022285313752945513,0.0,,,,,,0.0022837487049400806,0.060345426201820374,6.926811329321936e-05,0.008575779385864735,0.0,0.0,0.0,0.0,7.802101026754826e-05,0.004132543128439583,,,
1206,True,,,,0.00036424733116291463,0.0,,,,,,0.0027878694236278534,0.0473327711224556,0.00011372973676770926,0.00794225838035345,0.0,0.0,0.0,0.0,0.00010288743214914575,0.004125739079733289,,,
1207,True,,,,0.0002085705491481349,0.0,,,,,,0.0031359591521322727,0.05214269459247589,5.527989560505375e-05,0.008586439304053783,0.0,0.0,0.0,0.0,8.414914918830618e-05,0.00411893849422452,,,
1208,True,,,,0.00023208546917885542,0.0,,,,,,0.0035300198942422867,0.06051243469119072,5.4372503655031323e-05,0.009840535931289196,0.0,0.0,0.0,0.0,9.04681728570722e-05,0.00411214138905105,,,
1209,True,,,,0.00016875038272701204,0.0,,,,,,0.0031813173554837704,0.04488443210721016,5.0579044909682125e-05,0.007863800972700119,0.0,0.0,0.0,0.0,6.186504469951615e-05,0.00410534778134188,,,
1210,True,,,,0.0005162762245163321,0.0,,,,,,0.003813796443864703,0.07214078307151794,0.00013503653462976217,0.011611668393015862,0.0,0.0,0.0,0.0,0.00015232290024869144,0.004098557688217196,,,
1211,True,,,,0.00023722501646261662,0.0,,,,,,0.0026703178882598877,0.038306452333927155,7.936811744002625e-05,0.006777872331440449,0.0,0.0,0.0,0.0,6.282956746872514e-05,0.004091771126788329,,,
1212,True,,,,0.0004454976296983659,0.0,,,,,,0.0042502377182245255,0.06657522916793823,9.460793080506846e-05,0.011400561779737473,0.0,0.0,0.0,0.0,8.64477624418214e-05,0.004084988114157715,,,
1213,True,,,,0.00022935497690923512,0.0,,,,,,0.0024088541977107525,0.04935421794652939,6.486686470452696e-05,0.007606064435094595,0.0,0.0,0.0,0.0,8.66171030793339e-05,0.004078208667418837,,,
1214,True,,,,0.0003542016202118248,0.0,,,,,,0.0030003078281879425,0.048600934445858,0.00011559195991139859,0.008272399194538593,0.0,0.0,0.0,0.0,0.00011870126036228612,0.004071432803656199,,,
1215,True,,,,0.00020269623200874776,0.0,,,,,,0.006515401415526867,0.06468790769577026,5.5659576901234686e-05,0.013214717619121075,0.0,0.0,0.0,0.0,9.249177674064413e-05,0.004064660539945272,,,
1216,True,,,,0.00023272375983651727,0.0,,,,,,0.004089995287358761,0.0650276243686676,5.5118827731348574e-05,0.010853040963411331,0.0,0.0,0.0,0.0,8.308858377858996e-05,0.004057891893352458,,,
1217,True,,,,0.0001714292448014021,0.0,,,,,,0.005729394964873791,0.07340492308139801,6.171040877234191e-05,0.013272171840071678,0.0,0.0,0.0,0.0,0.00011019631347153336,0.004051126880935043,,,
1218,True,,,,0.0005227439687587321,0.0,,,,,,0.0021445672027766705,0.03759901598095894,0.00011720869224518538,0.006485817022621632,0.0,0.0,0.0,0.0,0.00011359546624589711,0.0040443655197411514,,,
1219,True,,,,0.00023638199490960687,0.0,,,,,,0.004122915677726269,0.05573129281401634,6.600347114726901e-05,0.009965428151190281,0.0,0.0,0.0,0.0,8.879487722879276e-05,0.004037607826809707,,,
1220,True,,,,0.00043798316619358957,0.0,,,,,,0.0018093502148985863,0.04701836779713631,0.00010803037730511278,0.0070031858049333096,0.0,0.0,0.0,0.0,7.895599264884368e-05,0.004030853819170394,,,
1221,True,,,,0.0002218774752691388,0.0,,,,,,0.0034565411042422056,0.05198168754577637,6.369129550876096e-05,0.00890843290835619,0.0,0.0,0.0,0.0,0.00011008617002516985,0.004024103513843608,,,
1222,True,,,,0.0003555499715730548,0.0,,,,,,0.0046334401704370975,0.060050513595342636,0.00011538239050423726,0.011051733046770096,0.0,0.0,0.0,0.0,0.0001422912027919665,0.004017356927840408,,,
1223,True,,,,0.00020896439673379064,0.0,,,,,,0.004402062855660915,0.06039677560329437,6.380048580467701e-05,0.010682606138288975,0.0,0.0,0.0,0.0,0.0001199983962578699,0.004010614078162491,,,
