method,layer,n,local_owner_gain,absolute_local_quality_dot,negative_owner_dot_fraction,diagnostic_priority
natural_residual_qat_w4_c1.0_test,up_blocks.2.resnets.0.conv1.weight,4,0.000994436659997904,7.801364254400112e-05,1.0,12.121768535123511
natural_residual_qat_w4_c1.0_test,up_blocks.2.resnets.0.conv_shortcut.weight,4,0.0005868824303710852,5.278027981121503e-05,1.0,10.331728509419035
natural_residual_qat_w4_c1.0_test,up_blocks.1.upsamplers.0.conv.weight,4,0.0009109347650094309,0.00010912920528204816,1.0,8.050482120042608
natural_residual_qat_w4_c1.0_test,up_blocks.1.resnets.2.conv1.weight,4,0.0006607884185401421,8.981895715973666e-05,1.0,7.041456728017559
natural_residual_qat_w4_c1.0_test,up_blocks.1.resnets.2.conv2.weight,4,0.0006142952488365903,8.590352530636375e-05,1.0,6.831032762015981
natural_residual_qat_w4_c1.0_test,up_blocks.1.resnets.0.conv2.weight,4,0.0004339915704840773,7.036902176917368e-05,1.0,5.833797310797481
natural_residual_qat_w4_c1.0_test,up_blocks.1.resnets.1.conv2.weight,4,0.0004604530190654991,9.068451471329483e-05,1.0,4.861810863843402
natural_residual_qat_w4_c1.0_test,up_blocks.1.resnets.1.conv1.weight,4,0.00027512894036224177,7.731769699204198e-05,1.0,3.382401021751442
natural_residual_qat_w4_c1.0_test,up_blocks.0.resnets.0.conv1.weight,4,7.924468272761635e-05,2.0808831488183724e-05,1.0,3.1911748766834718
natural_residual_qat_w4_c1.0_test,up_blocks.0.upsamplers.0.conv.weight,4,0.00023601789624751095,8.634989380075048e-05,1.0,2.6115827151474913
natural_residual_qat_w4_c1.0_test,up_blocks.0.resnets.2.conv2.weight,4,8.012432779840636e-05,2.6824691732609218e-05,1.0,2.5973654162506046
natural_residual_qat_w4_c1.0_test,mid_block.resnets.0.conv1.weight,4,7.122924256583256e-05,3.086585759436699e-05,1.0,2.0415682758896057
natural_residual_qat_w4_c1.0_test,up_blocks.0.resnets.2.conv1.weight,4,0.00010820030933743715,5.095972967434341e-05,1.0,1.9678742335776642
natural_residual_qat_w4_c1.0_test,mid_block.resnets.0.conv2.weight,4,7.42099621613515e-05,3.501810336045693e-05,1.0,1.900786217197895
natural_residual_qat_w4_c1.0_test,up_blocks.1.resnets.0.conv1.weight,4,0.0001330112776497391,7.294265922214338e-05,1.0,1.728176102716554
natural_residual_qat_w4_c1.0_test,up_blocks.0.resnets.1.conv2.weight,4,4.160921849381771e-05,2.6893463622368793e-05,1.0,1.345832754176621
natural_residual_qat_w4_c1.0_test,up_blocks.0.resnets.1.conv1.weight,4,2.6291312908201336e-05,2.4774380540405943e-05,1.0,0.9129563169695771
natural_residual_qat_w4_c1.0_test,mid_block.attentions.0.to_q.weight,4,2.454895984503735e-06,2.043631329683759e-06,0.5,0.40461445342456953
natural_residual_qat_w4_c1.0_test,mid_block.attentions.0.to_v.weight,4,1.7827823256491896e-06,7.062308839914947e-06,0.75,0.1608149380846012
natural_residual_qat_w4_c1.0_test,mid_block.attentions.0.to_k.weight,4,2.187967779687565e-07,1.1748508102619187e-06,0.5,0.04208871261917131
natural_residual_qat_w4_c1.0_test,up_blocks.0.resnets.0.conv2.weight,4,2.3134512368199483e-08,1.9423688419815992e-05,0.5,0.0009866597839705454
natural_residual_qat_w4_c1.0_test,conv_in.weight,4,-5.924331910197936e-05,4.238156898598746e-05,0.25,0.0
natural_residual_qat_w4_c1.0_test,mid_block.attentions.0.to_out.0.weight,4,-4.5999018508313674e-06,2.547460430990552e-06,0.5,0.0
natural_residual_qat_w4_c1.0_test,mid_block.resnets.1.conv1.weight,4,-2.757491336324971e-05,2.3218732338505438e-05,0.25,0.0
natural_residual_qat_w4_c1.0_test,mid_block.resnets.1.conv2.weight,4,-3.254152496308262e-05,2.0359849327298662e-05,0.25,0.0
natural_residual_qat_w8_c1.0_test,up_blocks.3.resnets.2.conv2.weight,4,0.00030313868619736065,2.054790514963578e-06,1.0,103.20922596029953
natural_residual_qat_w8_c1.0_test,up_blocks.3.resnets.0.conv2.weight,4,0.0004969516920870385,4.580651947472124e-06,1.0,90.96699104719254
natural_residual_qat_w8_c1.0_test,up_blocks.3.resnets.1.conv2.weight,4,0.0005179185718754146,4.923322892073389e-06,1.0,89.20924693885934
natural_residual_qat_w8_c1.0_test,up_blocks.3.resnets.0.conv_shortcut.weight,4,0.0006324574864700881,7.255507846106723e-06,1.0,77.71805394671507
natural_residual_qat_w8_c1.0_test,up_blocks.3.resnets.2.conv1.weight,4,0.000491766717991105,5.718288326990154e-06,1.0,74.50304672922321
natural_residual_qat_w8_c1.0_test,up_blocks.3.resnets.0.conv1.weight,4,0.0005700451465537692,6.922685345212618e-06,1.0,73.03568150590381
natural_residual_qat_w8_c1.0_test,up_blocks.2.upsamplers.0.conv.weight,4,0.0009450236175170112,1.2712789612911604e-05,1.0,69.51193799118374
natural_residual_qat_w8_c1.0_test,up_blocks.2.resnets.2.conv2.weight,4,0.0006272748577279645,8.350627560664726e-06,1.0,67.93861653296543
natural_residual_qat_w8_c1.0_test,up_blocks.2.resnets.1.conv2.weight,4,0.0007856578347842828,1.2946719491214931e-05,1.0,56.812105685810415
natural_residual_qat_w8_c1.0_test,conv_out.weight,4,0.00021733453722357727,3.012251480411658e-06,1.0,55.80423264945687
natural_residual_qat_w8_c1.0_test,up_blocks.2.resnets.2.conv1.weight,4,0.000602965429009475,1.1198612537731803e-05,1.0,49.91043238645225
natural_residual_qat_w8_c1.0_test,up_blocks.2.resnets.1.conv1.weight,4,0.000527142876784711,1.0567316794427971e-05,1.0,46.04007015304293
natural_residual_qat_w8_c1.0_test,up_blocks.3.resnets.1.conv1.weight,4,0.00023733718177991697,4.302383521518922e-06,1.0,45.77627048697414
natural_residual_qat_w8_c1.0_test,up_blocks.2.resnets.0.conv2.weight,4,0.0005965468067111303,1.286885167979898e-05,1.0,43.3814711210356
natural_residual_qat_w8_c1.0_test,up_blocks.2.resnets.0.conv_shortcut.weight,4,0.00046918125075555466,1.0762154451809652e-05,1.0,40.29211936319679
natural_residual_qat_w8_c1.0_test,up_blocks.1.resnets.1.conv1.weight,4,0.0004992813773899902,1.2076764262842702e-05,1.0,38.527468572145715
natural_residual_qat_w8_c1.0_test,up_blocks.2.resnets.0.conv1.weight,4,0.0005989972112826863,1.490269330494651e-05,1.0,37.947168241705675
natural_residual_qat_w8_c1.0_test,up_blocks.1.resnets.2.conv2.weight,4,0.00033376678933193406,9.506916621906815e-06,1.0,32.12615578599225
natural_residual_qat_w8_c1.0_test,up_blocks.1.upsamplers.0.conv.weight,4,0.0005884088153534254,1.7515033539536644e-05,1.0,31.98331006892778
natural_residual_qat_w8_c1.0_test,up_blocks.1.resnets.2.conv1.weight,4,0.0005519879012468288,1.667563160737097e-05,1.0,31.438027075236704
natural_residual_qat_w8_c1.0_test,up_blocks.1.resnets.0.conv2.weight,4,0.0003640076722262759,1.0913972397906127e-05,1.0,30.857758246900577
natural_residual_qat_w8_c1.0_test,up_blocks.0.resnets.1.conv1.weight,4,0.00032850596310099694,1.0166324024847742e-05,1.0,29.732648513377082
natural_residual_qat_w8_c1.0_test,up_blocks.1.resnets.1.conv2.weight,4,0.0002841677909047212,8.918580732536038e-06,1.0,28.993997354141808
natural_residual_qat_w8_c1.0_test,up_blocks.0.resnets.0.conv1.weight,4,0.00030134655224840523,9.523161650793374e-06,1.0,28.960317450565185
natural_residual_qat_w8_c1.0_test,up_blocks.0.resnets.2.conv2.weight,4,0.00021035526946411382,6.7687176891748685e-06,1.0,27.49362935301596
natural_residual_qat_w8_c1.0_test,up_blocks.1.resnets.0.conv1.weight,4,0.00031742040938003915,1.0845409930831439e-05,1.0,27.06576153897058
natural_residual_qat_w8_c1.0_test,up_blocks.0.resnets.1.conv2.weight,4,0.00014926621737391973,5.29775337557249e-06,1.0,24.15275530870746
natural_residual_qat_w8_c1.0_test,up_blocks.0.upsamplers.0.conv.weight,4,0.00046843907977737076,1.9262948315990506e-05,1.0,23.253037419621837
natural_residual_qat_w8_c1.0_test,mid_block.resnets.1.conv2.weight,4,0.00015020869810635534,5.7353770596992165e-06,1.0,22.697972503900164
natural_residual_qat_w8_c1.0_test,up_blocks.0.resnets.2.conv1.weight,4,0.00026880212348134245,1.2066492543655233e-05,1.0,20.758796521043692
natural_residual_qat_w8_c1.0_test,up_blocks.0.resnets.0.conv2.weight,4,0.00010507684962044998,4.935427527267396e-06,1.0,18.061378057251503
natural_residual_qat_w8_c1.0_test,mid_block.resnets.1.conv1.weight,4,0.00010684572331146928,5.079018717041273e-06,1.0,17.923056998472806
natural_residual_qat_w8_c1.0_test,mid_block.resnets.0.conv2.weight,4,0.00020725653179347464,1.0836033149649542e-05,1.0,17.686463578640076
natural_residual_qat_w8_c1.0_test,mid_block.attentions.0.to_v.weight,4,3.497784628546026e-05,1.9266178069981024e-06,0.75,12.452262571048035
natural_residual_qat_w8_c1.0_test,conv_in.weight,4,0.00010201916766471696,7.722957667159617e-06,0.75,11.855394649328405
natural_residual_qat_w8_c1.0_test,mid_block.resnets.0.conv1.weight,4,0.0002831287024899017,2.341906289100777e-05,1.0,11.650715617418635
natural_residual_qat_w8_c1.0_test,mid_block.attentions.0.to_out.0.weight,4,1.7310618905162764e-05,1.6132034874600006e-06,0.75,6.9366203651746945
natural_residual_qat_w8_c1.0_test,mid_block.attentions.0.to_k.weight,4,3.0072744047206174e-06,1.0968349119956882e-07,0.5,3.0314631447295657
natural_residual_qat_w8_c1.0_test,mid_block.attentions.0.to_q.weight,4,8.740657067574065e-07,1.1680314694481443e-07,0.5,0.8748176770313261
natural_residual_w4_c1.0_test,up_blocks.3.resnets.1.conv2.weight,4,0.0002333397934703614,7.555421923542024e-06,1.0,20.034564911540546
natural_residual_w4_c1.0_test,up_blocks.3.resnets.1.conv1.weight,4,0.00020567292718124558,6.756914091895016e-06,1.0,18.958907705120044
natural_residual_w4_c1.0_test,up_blocks.3.resnets.0.conv1.weight,4,0.0004865082203540335,2.211449474678866e-05,1.0,18.564811425545383
natural_residual_w4_c1.0_test,up_blocks.3.resnets.0.conv2.weight,4,0.0002499626532560071,1.221385873941558e-05,1.0,15.330149470722532
natural_residual_w4_c1.0_test,up_blocks.2.resnets.2.conv1.weight,4,0.0006803088892859682,4.1364419979503945e-05,1.0,14.966363035577514
natural_residual_w4_c1.0_test,up_blocks.3.resnets.2.conv1.weight,4,0.0002349793792158901,1.2380394850287905e-05,1.0,14.26552621443018
natural_residual_w4_c1.0_test,up_blocks.2.resnets.1.conv2.weight,4,0.0006226385909430685,5.190517428187827e-05,1.0,11.11921870242943
natural_residual_w4_c1.0_test,up_blocks.2.resnets.2.conv2.weight,4,0.0004476705378903029,3.86648052114122e-05,1.0,10.470296092523203
natural_residual_w4_c1.0_test,up_blocks.2.upsamplers.0.conv.weight,4,0.0006056845774261473,5.631376877320357e-05,1.0,10.027025791520233
natural_residual_w4_c1.0_test,up_blocks.2.resnets.0.conv2.weight,4,0.0005985036701415734,5.7062024792505204e-05,1.0,9.786913641679556
natural_residual_w4_c1.0_test,conv_out.weight,4,0.0002268499662930485,2.0936521449123123e-05,1.0,9.06386142497704
natural_residual_w4_c1.0_test,up_blocks.2.resnets.1.conv1.weight,4,0.0005587594868824335,5.815639277484367e-05,1.0,8.976368652985295
natural_residual_w4_c1.0_test,up_blocks.3.resnets.2.conv2.weight,4,0.00010819707970262999,1.0131819256554288e-05,1.0,7.607052961041041
natural_residual_w4_c1.0_test,up_blocks.2.resnets.0.conv_shortcut.weight,4,0.00039755326949412047,4.9633486066902464e-05,1.0,7.399791961667816
natural_residual_w4_c1.0_test,up_blocks.3.resnets.0.conv_shortcut.weight,4,0.0003324524183931865,4.24517446435338e-05,1.0,7.142880902299138
natural_residual_w4_c1.0_test,up_blocks.2.resnets.0.conv1.weight,4,0.0006636941583969066,8.933912209002935e-05,1.0,7.103608817550173
natural_residual_w4_c1.0_test,up_blocks.1.resnets.2.conv1.weight,4,0.000437379262877229,8.599613516790308e-05,1.0,4.855045397371377
natural_residual_w4_c1.0_test,up_blocks.1.upsamplers.0.conv.weight,4,0.0005900494201014905,0.00011855614975748688,1.0,4.810933712852935
natural_residual_w4_c1.0_test,up_blocks.1.resnets.2.conv2.weight,4,0.00041357151499625024,9.661687602484054e-05,1.0,4.106627287195571
natural_residual_w4_c1.0_test,up_blocks.1.resnets.0.conv2.weight,4,0.0003380745514043385,7.945447310603296e-05,1.0,4.046572027538062
natural_residual_w4_c1.0_test,up_blocks.1.resnets.1.conv2.weight,4,0.00033438001344866846,8.929982650341265e-05,0.75,3.58042062326089
natural_residual_w4_c1.0_test,up_blocks.1.resnets.1.conv1.weight,4,0.0001865820881628963,7.457869859974822e-05,1.0,2.3717015577376124
natural_residual_w4_c1.0_test,up_blocks.0.upsamplers.0.conv.weight,4,0.00018264273712119614,8.26895684279424e-05,1.0,2.1046395092051577
natural_residual_w4_c1.0_test,up_blocks.1.resnets.0.conv1.weight,4,0.00010578376026576275,7.153357715423012e-05,1.0,1.39879322327286
natural_residual_w4_c1.0_test,up_blocks.0.resnets.2.conv1.weight,4,4.901109055688837e-05,4.5410120119068955e-05,1.0,0.9900918540005152
natural_residual_w4_c1.0_test,up_blocks.0.resnets.2.conv2.weight,4,2.0764642311243465e-05,2.2292310267647013e-05,0.75,0.7870239370058968
natural_residual_w4_c1.0_test,up_blocks.0.resnets.0.conv1.weight,4,1.8676279631628625e-05,2.187229980585625e-05,1.0,0.7193216543021163
natural_residual_w4_c1.0_test,mid_block.resnets.0.conv1.weight,4,2.2326251031253096e-05,2.721586931952094e-05,1.0,0.713132241269845
natural_residual_w4_c1.0_test,mid_block.resnets.0.conv2.weight,4,2.3713783474848815e-05,3.013292319633176e-05,0.75,0.6928919013856408
natural_residual_w4_c1.0_test,mid_block.attentions.0.to_q.weight,4,1.2587329378674933e-06,2.297836465249027e-06,0.5,0.19700714459318724
natural_residual_w4_c1.0_test,conv_in.weight,4,-3.380387226519467e-05,3.9703424365772885e-05,0.25,0.0
natural_residual_w4_c1.0_test,up_blocks.0.resnets.0.conv2.weight,4,-2.403086098870506e-06,2.1981015459702398e-05,0.5,0.0
natural_residual_w4_c1.0_test,up_blocks.0.resnets.1.conv1.weight,4,-3.242964885189209e-06,2.1605034076694978e-05,0.75,0.0
natural_residual_w4_c1.0_test,up_blocks.0.resnets.1.conv2.weight,4,-6.095546781912743e-06,2.634080664833675e-05,0.5,0.0
natural_residual_w4_c1.0_test,mid_block.attentions.0.to_k.weight,4,-2.3289972232164955e-06,2.274909338308743e-06,0.25,0.0
natural_residual_w4_c1.0_test,mid_block.attentions.0.to_v.weight,4,-9.603213551380314e-07,6.518201312985298e-06,0.5,0.0
natural_residual_w4_c1.0_test,mid_block.attentions.0.to_out.0.weight,4,-2.3530902861361157e-06,5.7806828491905734e-06,0.5,0.0
natural_residual_w4_c1.0_test,mid_block.resnets.1.conv1.weight,4,-4.5680532067847134e-05,2.284225634384179e-05,0.0,0.0
natural_residual_w4_c1.0_test,mid_block.resnets.1.conv2.weight,4,-2.3592645019498852e-05,2.368789644019058e-05,0.25,0.0
reconstruction_w8_c1.0_test,up_blocks.2.resnets.0.conv_shortcut.weight,4,6.183702678733126e-05,1.0835199276578358e-07,1.0,503.37294216518234
reconstruction_w8_c1.0_test,up_blocks.2.resnets.1.conv2.weight,4,3.659851143081097e-05,7.441688373121178e-08,1.0,411.6343605088978
reconstruction_w8_c1.0_test,up_blocks.3.resnets.0.conv1.weight,4,4.228676367825568e-05,1.3241126592629267e-07,1.0,287.851817700241
reconstruction_w8_c1.0_test,up_blocks.3.resnets.1.conv1.weight,4,1.3824387935544196e-05,5.072487823960068e-08,0.75,211.9711947477359
reconstruction_w8_c1.0_test,up_blocks.2.resnets.0.conv2.weight,4,2.0214928392669172e-05,8.580615022807847e-08,1.0,201.5456336020875
reconstruction_w8_c1.0_test,mid_block.resnets.0.conv1.weight,4,3.620805098742491e-05,1.9632064344304472e-07,1.0,171.75353795405542
reconstruction_w8_c1.0_test,up_blocks.3.resnets.0.conv_shortcut.weight,4,7.983525816178443e-05,4.7297560633553086e-07,1.0,163.77505776057532
reconstruction_w8_c1.0_test,mid_block.resnets.1.conv2.weight,4,1.119271801950405e-05,5.394477859983861e-08,0.5,163.54503796947068
reconstruction_w8_c1.0_test,up_blocks.2.resnets.2.conv2.weight,4,5.881036312687778e-06,3.372218340432389e-08,0.25,121.97386703346686
reconstruction_w8_c1.0_test,up_blocks.1.resnets.1.conv1.weight,4,1.8851071727955603e-05,1.9949369415633044e-07,0.75,88.0944493524375
reconstruction_w8_c1.0_test,up_blocks.0.upsamplers.0.conv.weight,4,2.581124265564846e-05,3.0475651668246747e-07,1.0,80.84965576901476
reconstruction_w8_c1.0_test,conv_in.weight,4,2.1531895007310588e-05,2.5500172884949455e-07,1.0,79.89717021529515
reconstruction_w8_c1.0_test,up_blocks.0.resnets.2.conv2.weight,4,6.282572720801805e-06,7.884119785021636e-08,0.75,67.31239583226252
reconstruction_w8_c1.0_test,mid_block.attentions.0.to_k.weight,4,9.954157330841813e-07,2.3202668565672492e-09,0.5,59.20291474174957
reconstruction_w8_c1.0_test,up_blocks.2.resnets.2.conv1.weight,4,5.507458401253476e-06,8.303348529182123e-08,0.75,56.471204104957515
reconstruction_w8_c1.0_test,up_blocks.2.resnets.0.conv1.weight,4,5.5383057422540276e-06,1.2420585681331945e-07,0.75,39.93033168352275
reconstruction_w8_c1.0_test,up_blocks.0.resnets.2.conv1.weight,4,7.8635063830834e-06,2.3659547405462532e-07,0.25,31.317626705045647
reconstruction_w8_c1.0_test,mid_block.attentions.0.to_v.weight,4,1.4560152532738352e-06,3.301540089300509e-08,1.0,30.647299944873147
reconstruction_w8_c1.0_test,up_blocks.1.resnets.0.conv1.weight,4,2.2607452567244877e-06,1.6142894574587648e-07,0.75,12.85081640847526
reconstruction_w8_c1.0_test,up_blocks.2.resnets.1.conv1.weight,4,1.0765110929285791e-06,9.553486193469222e-08,0.25,9.783954256365286
reconstruction_w8_c1.0_test,up_blocks.1.resnets.1.conv2.weight,4,4.278047374341839e-07,1.327089848651984e-07,0.5,2.9062358826591397
reconstruction_w8_c1.0_test,up_blocks.0.resnets.0.conv1.weight,4,-6.51149304187153e-06,1.9249505715573124e-07,0.25,0.0
reconstruction_w8_c1.0_test,up_blocks.0.resnets.0.conv2.weight,4,-2.901783086114504e-06,7.447554304320905e-08,0.5,0.0
reconstruction_w8_c1.0_test,up_blocks.0.resnets.1.conv1.weight,4,-6.587402937401277e-06,2.081757162562985e-07,0.5,0.0
reconstruction_w8_c1.0_test,up_blocks.0.resnets.1.conv2.weight,4,-6.847174061480876e-06,8.837899426369269e-08,0.25,0.0
reconstruction_w8_c1.0_test,up_blocks.1.resnets.0.conv2.weight,4,-1.5848953343897916e-05,1.3942267146619882e-07,0.5,0.0
reconstruction_w8_c1.0_test,up_blocks.1.resnets.2.conv1.weight,4,-4.626272704187333e-05,2.2236865997781389e-07,0.25,0.0
reconstruction_w8_c1.0_test,up_blocks.1.resnets.2.conv2.weight,4,-4.893359619744192e-07,6.116442124539977e-08,0.5,0.0
reconstruction_w8_c1.0_test,up_blocks.1.upsamplers.0.conv.weight,4,-4.670958819794479e-05,1.868192911456822e-07,0.0,0.0
reconstruction_w8_c1.0_test,up_blocks.2.upsamplers.0.conv.weight,4,-1.1326164072263008e-05,2.5669967261750856e-07,0.25,0.0
reconstruction_w8_c1.0_test,up_blocks.3.resnets.0.conv2.weight,4,-6.52166731272134e-06,3.3008860987923785e-08,0.25,0.0
reconstruction_w8_c1.0_test,up_blocks.3.resnets.1.conv2.weight,4,-5.697452843031589e-06,2.2519733079067435e-08,0.25,0.0
reconstruction_w8_c1.0_test,up_blocks.3.resnets.2.conv1.weight,4,-2.24589115852108e-05,3.255660780553635e-07,0.25,0.0
reconstruction_w8_c1.0_test,up_blocks.3.resnets.2.conv2.weight,4,-5.82711708224873e-06,4.5246601364849175e-08,0.5,0.0
reconstruction_w8_c1.0_test,mid_block.attentions.0.to_q.weight,4,-3.4485941466260823e-06,1.4861209208791282e-09,0.0,0.0
reconstruction_w8_c1.0_test,mid_block.attentions.0.to_out.0.weight,4,-7.920932661109645e-06,3.1363945912119834e-08,0.25,0.0
reconstruction_w8_c1.0_test,mid_block.resnets.0.conv2.weight,4,-7.67370714079425e-06,1.7063536854256116e-07,0.0,0.0
reconstruction_w8_c1.0_test,mid_block.resnets.1.conv1.weight,4,-1.7683077965418948e-05,9.091538251892957e-08,0.25,0.0
reconstruction_w8_c1.0_test,conv_out.weight,4,-7.078393551808705e-05,5.860575888308058e-07,0.25,0.0
