step,applied,reason,joint_w4_loss,cycle_loss,teacher_mse,budget_penalty,dual_mse,dual_ssim,block,discriminator_loss,discriminator_applied,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,spectral_loss,adversarial_loss,grad_norm,learning_rate,reconstruction_gradient_norm,cycle_gradient_norm,joint_w4_gradient_norm
980,True,,0.011246803216636181,0.020554177463054657,,0.0,,,,,,0.004569148179143667,0.06057729572057724,0.0,0.0220792219042778,0.0,0.0,0.0,0.0,0.11926262080669403,0.0002858897206394973,,,
981,True,,0.013360942713916302,0.027695847675204277,,0.0,,,,,,0.0041010817512869835,0.0846589207649231,0.0,0.026204876601696014,0.0,0.0,0.0,0.0,0.21207119524478912,0.00028553294609023525,,,
982,True,,0.01087159849703312,0.019362643361091614,,0.0,,,,,,0.003687411081045866,0.06268637627363205,0.0,0.021021272987127304,0.0,0.0,0.0,0.0,0.16153496503829956,0.00028517614499748916,,,
983,True,,0.009964591823518276,0.017369287088513374,,0.0,,,,,,0.0031992015428841114,0.06177297234535217,0.0,0.0195147842168808,0.0,0.0,0.0,0.0,0.12361837178468704,0.0002848193182604134,,,
984,True,,0.006197189912199974,0.026269298046827316,,0.0,,,,,,0.0015637949109077454,0.0364556685090065,0.0,0.01166924461722374,0.0,0.0,0.0,0.0,0.2101844698190689,0.00028446246677822683,,,
985,True,,0.010106590576469898,0.021838590502738953,,0.0,,,,,,0.00348625797778368,0.05960347130894661,0.0,0.019771581515669823,0.0,0.0,0.0,0.0,0.060570087283849716,0.0002841055914502108,,,
986,True,,0.011309643276035786,0.023080430924892426,,0.0,,,,,,0.004006735980510712,0.06572474539279938,0.0,0.022119658067822456,0.0,0.0,0.0,0.0,0.08753945678472519,0.00028374869317570673,,,
987,True,,0.00757044879719615,0.018728280439972878,,0.0,,,,,,0.0022098540794104338,0.04871959611773491,0.0,0.01483954582363367,0.0,0.0,0.0,0.0,0.08681861311197281,0.00028339177285411385,,,
988,True,,0.00818201806396246,0.01863023452460766,,0.0,,,,,,0.0016717023681849241,0.05911102518439293,0.0,0.0159511249512434,0.0,0.0,0.0,0.0,0.10181719809770584,0.000283034831384887,,,
989,True,,0.007164856884628534,0.022293897345662117,,0.0,,,,,,0.0019770083017647266,0.04687243700027466,0.0,0.014052048325538635,0.0,0.0,0.0,0.0,0.10456312447786331,0.00028267786966753417,,,
990,True,,0.009932001121342182,0.019626356661319733,,0.0,,,,,,0.0030916985124349594,0.0624842494726181,0.0,0.019468389451503754,0.0,0.0,0.0,0.0,0.0804741308093071,0.0002823208886016145,,,
991,True,,0.013981389813125134,0.02738127112388611,,0.0,,,,,,0.004903008695691824,0.08454666286706924,0.0,0.027612876147031784,0.0,0.0,0.0,0.0,0.10823388397693634,0.00028196388908673597,,,
992,True,,0.011005746200680733,0.022073950618505478,,0.0,,,,,,0.0038520973175764084,0.06533771753311157,0.0,0.02161235362291336,0.0,0.0,0.0,0.0,0.11341676115989685,0.00028160687202255285,,,
993,True,,0.011031577363610268,0.021279551088809967,,0.0,,,,,,0.002308846451342106,0.07977119088172913,0.0,0.021530337631702423,0.0,0.0,0.0,0.0,0.09192688763141632,0.0002812498383087638,,,
994,True,,0.009961112402379513,0.019027624279260635,,0.0,,,,,,0.0038746288046240807,0.055403195321559906,0.0,0.019566338509321213,0.0,0.0,0.0,0.0,0.08069896697998047,0.0002808927888451092,,,
995,True,,0.013568593189120293,0.028146017342805862,,0.0,,,,,,0.0060474928468465805,0.06630046665668488,0.0,0.026527592912316322,0.0,0.0,0.0,0.0,0.14434051513671875,0.00028053572453136947,,,
996,True,,0.01046837493777275,0.018210049718618393,,0.0,,,,,,0.003340631490573287,0.06524074077606201,0.0,0.020515181124210358,0.0,0.0,0.0,0.0,0.10440991073846817,0.00028017864626736223,,,
997,True,,0.01042032241821289,0.020561715587973595,,0.0,,,,,,0.0037408273201435804,0.05984264239668846,0.0,0.02035103179514408,0.0,0.0,0.0,0.0,0.05376990884542465,0.0002798215549529402,,,
998,True,,0.009590608067810535,0.019383102655410767,,0.0,,,,,,0.0033727185800671577,0.05498459190130234,0.0,0.01865561679005623,0.0,0.0,0.0,0.0,0.1008293628692627,0.0002794644514879893,,,
999,True,,0.010726753622293472,0.022724438458681107,,0.0,,,,,,0.003287366358563304,0.06576716899871826,0.0,0.020818080753087997,0.0,0.0,0.0,0.0,0.1418057084083557,0.0002791073367724256,,,
1000,True,,0.01575407199561596,0.028318170458078384,,0.0,,,,,,0.007471762597560883,0.07617184519767761,0.0,0.031126201152801514,0.0,0.0,0.0,0.0,0.06825559586286545,0.00027875021170619383,0.026303693240582623,0.0032326009446116888,0.04436890081811762
1001,True,,0.00903999526053667,0.01904210075736046,,0.0,,,,,,0.0032959971576929092,0.051116615533828735,0.0,0.017638076096773148,0.0,0.0,0.0,0.0,0.14763322472572327,0.00027839307718926495,,,
1002,True,,0.00785077828913927,0.02293323166668415,,0.0,,,,,,0.0020233020186424255,0.05184672027826309,0.0,0.015288084745407104,0.0,0.0,0.0,0.0,0.08726377040147781,0.00027803593412163333,,,
1003,True,,0.012584171257913113,0.024392765015363693,,0.0,,,,,,0.004646324552595615,0.07257413864135742,0.0,0.024731837213039398,0.0,0.0,0.0,0.0,0.08496986329555511,0.00027767878340331515,,,
1004,True,,0.007530575152486563,0.022519944235682487,,0.0,,,,,,0.001928127370774746,0.05018220096826553,0.0,0.014702122658491135,0.0,0.0,0.0,0.0,0.07605002075433731,0.0002773216259343459,,,
1005,True,,0.013120587915182114,0.02473023347556591,,0.0,,,,,,0.005842568352818489,0.06783958524465561,0.0,0.02599441632628441,0.0,0.0,0.0,0.0,0.07664204388856888,0.0002769644626147778,,,
1006,True,,0.014626245945692062,0.029051044955849648,,0.0,,,,,,0.006396380718797445,0.07539606094360352,0.0,0.028852742165327072,0.0,0.0,0.0,0.0,0.04546099156141281,0.0002766072943446783,,,
1007,True,,0.012181530706584454,0.02116391249001026,,0.0,,,,,,0.004745804239064455,0.06770853698253632,0.0,0.023909829556941986,0.0,0.0,0.0,0.0,0.08748830854892731,0.0002762501220241267,,,
1008,True,,0.009112036786973476,0.022698204964399338,,0.0,,,,,,0.003153811674565077,0.05104801058769226,0.0,0.017597630620002747,0.0,0.0,0.0,0.0,0.09685755521059036,0.00027589294655321306,,,
1009,True,,0.011327199637889862,0.017990097403526306,,0.0,,,,,,0.004450303502380848,0.062243081629276276,0.0,0.022181712090969086,0.0,0.0,0.0,0.0,0.11979614943265915,0.0002755357688320352,,,
1010,True,,0.009603732265532017,0.019282501190900803,,0.0,,,,,,0.003232494695112109,0.058473940938711166,0.0,0.018876444548368454,0.0,0.0,0.0,0.0,0.0652402862906456,0.00027517858976069644,,,
1011,True,,0.0073598697781562805,0.019520487636327744,,0.0,,,,,,0.002411819528788328,0.04616650938987732,0.0,0.014583544805645943,0.0,0.0,0.0,0.0,0.05045347660779953,0.0002748214102393037,,,
1012,True,,0.020687445998191833,0.02853023260831833,,0.0,,,,,,0.011575289070606232,0.08620266616344452,0.0,0.04116830229759216,0.0,0.0,0.0,0.0,0.14458240568637848,0.00027446423116796485,,,
1013,True,,0.010613071732223034,0.02228279784321785,,0.0,,,,,,0.00379881146363914,0.06186269223690033,0.0,0.02082098089158535,0.0,0.0,0.0,0.0,0.10479847341775894,0.0002741070534467869,,,
1014,True,,0.008887291885912418,0.018692536279559135,,0.0,,,,,,0.002877732738852501,0.053986985236406326,0.0,0.01735064759850502,0.0,0.0,0.0,0.0,0.05994011461734772,0.00027374987797587337,,,
1015,True,,0.011358763091266155,0.022814353927969933,,0.0,,,,,,0.0037855179980397224,0.06921958923339844,0.0,0.022294383496046066,0.0,0.0,0.0,0.0,0.1049266830086708,0.0002733927056553219,,,
1016,True,,0.013089830055832863,0.0208574291318655,,0.0,,,,,,0.005652998574078083,0.06778086721897125,0.0,0.02572948858141899,0.0,0.0,0.0,0.0,0.0687481164932251,0.00027303553738522224,,,
1017,True,,0.008269188925623894,0.014424510300159454,,0.0,,,,,,0.0025329238269478083,0.051964759826660156,0.0,0.0161428339779377,0.0,0.0,0.0,0.0,0.06747762858867645,0.00027267837406565415,,,
1018,True,,0.011003774590790272,0.018692774698138237,,0.0,,,,,,0.004682465456426144,0.05674450844526291,0.0,0.021547619253396988,0.0,0.0,0.0,0.0,0.09519998729228973,0.0002723212165966848,,,
1019,True,,0.008383220992982388,0.01679302752017975,,0.0,,,,,,0.0028756503015756607,0.051122795790433884,0.0,0.016539081931114197,0.0,0.0,0.0,0.0,0.0717305988073349,0.00027196406587836675,,,
1020,True,,0.012474440969526768,0.01952883042395115,,0.0,,,,,,0.0047943140380084515,0.07156392931938171,0.0,0.024620436131954193,0.0,0.0,0.0,0.0,0.07261974364519119,0.00027160692281073514,,,
1021,True,,0.013350971043109894,0.0260995514690876,,0.0,,,,,,0.005034434609115124,0.07752598822116852,0.0,0.026398999616503716,0.0,0.0,0.0,0.0,0.11062116175889969,0.0002712497882938062,,,
1022,True,,0.00945265218615532,0.017755985260009766,,0.0,,,,,,0.0029409872367978096,0.06023655831813812,0.0,0.018594853579998016,0.0,0.0,0.0,0.0,0.062176164239645004,0.00027089266322757443,,,
1023,True,,0.00992653239518404,0.017423003911972046,,0.0,,,,,,0.0035119790118187666,0.05933380499482155,0.0,0.01954612135887146,0.0,0.0,0.0,0.0,0.08763132244348526,0.00027053554851201085,,,
1024,True,,0.014196950942277908,0.025924041867256165,,0.0,,,,,,0.006796129047870636,0.06649351865053177,0.0,0.027901671826839447,0.0,0.0,0.0,0.0,0.046359576284885406,0.0002701784450470598,,,
1025,True,,0.013388519175350666,0.024900738149881363,,0.0,,,,,,0.006035643629729748,0.06810864806175232,0.0,0.026484034955501556,0.0,0.0,0.0,0.0,0.08455239981412888,0.00026982135373263786,,,
1026,True,,0.0074732485227286816,0.02402009814977646,,0.0,,,,,,0.0021070654038339853,0.048812903463840485,0.0,0.014701806008815765,0.0,0.0,0.0,0.0,0.07864458113908768,0.0002694642754686305,,,
1027,True,,0.010682838037610054,0.021482104435563087,,0.0,,,,,,0.003929846920073032,0.06171340495347977,0.0,0.020998846739530563,0.0,0.0,0.0,0.0,0.06049242243170738,0.00026910721115489086,,,
1028,True,,0.012229781597852707,0.0177280493080616,,0.0,,,,,,0.005328445695340633,0.06091427057981491,0.0,0.02382693439722061,0.0,0.0,0.0,0.0,0.05726763978600502,0.0002687501616912363,,,
1029,True,,0.007584528066217899,0.021458901464939117,,0.0,,,,,,0.002126903273165226,0.049138087779283524,0.0,0.014839828945696354,0.0,0.0,0.0,0.0,0.05745061859488487,0.0002683931279774471,,,
1030,True,,0.01131534855812788,0.02090630680322647,,0.0,,,,,,0.004787202924489975,0.058877505362033844,0.0,0.022199366241693497,0.0,0.0,0.0,0.0,0.18295398354530334,0.00026803611091326407,,,
1031,True,,0.007434509694576263,0.0205996073782444,,0.0,,,,,,0.0024941805750131607,0.0436955988407135,0.0,0.014504246413707733,0.0,0.0,0.0,0.0,0.05172227695584297,0.0002676791113983855,,,
1032,True,,0.009964164346456528,0.01995651237666607,,0.0,,,,,,0.0032469637226313353,0.06132638826966286,0.0,0.019543331116437912,0.0,0.0,0.0,0.0,0.09511367976665497,0.00026732213033246586,,,
1033,True,,0.00835631787776947,0.017550043761730194,,0.0,,,,,,0.0028433091938495636,0.04969985783100128,0.0,0.016345113515853882,0.0,0.0,0.0,0.0,0.14357686042785645,0.00026696516861511306,,,
1034,True,,0.010716370306909084,0.023854121565818787,,0.0,,,,,,0.0033778268843889236,0.06708807498216629,0.0,0.021041546016931534,0.0,0.0,0.0,0.0,0.07104898989200592,0.00026660822714588624,,,
1035,True,,0.012302979826927185,0.020825762301683426,,0.0,,,,,,0.004917127545922995,0.06799183040857315,0.0,0.024227548390626907,0.0,0.0,0.0,0.0,0.06436076760292053,0.0002662513068242933,,,
1036,True,,0.009081074967980385,0.023982185870409012,,0.0,,,,,,0.003247431479394436,0.05327431112527847,0.0,0.017895758152008057,0.0,0.0,0.0,0.0,0.06769776344299316,0.00026589440854978924,,,
1037,True,,0.015078285709023476,0.02156687155365944,,0.0,,,,,,0.0069197299890220165,0.075737863779068,0.0,0.029787471517920494,0.0,0.0,0.0,0.0,0.09319109469652176,0.0002655375332217732,,,
1038,True,,0.011165631003677845,0.023709766566753387,,0.0,,,,,,0.0037513019051402807,0.06735260039567947,0.0,0.02188929170370102,0.0,0.0,0.0,0.0,0.19461587071418762,0.0002651806817395867,,,
1039,True,,0.005515688564628363,0.018583374097943306,,0.0,,,,,,0.0010461799101904035,0.03954590484499931,0.0,0.010702293366193771,0.0,0.0,0.0,0.0,0.08075329661369324,0.00026482385500251087,,,
1040,True,,0.009806938469409943,0.021133683621883392,,0.0,,,,,,0.0033665262162685394,0.05927291885018349,0.0,0.019312094897031784,0.0,0.0,0.0,0.0,0.07960133999586105,0.00026446705390976484,,,
1041,True,,0.012024752795696259,0.02368859201669693,,0.0,,,,,,0.004396133124828339,0.07080492377281189,0.0,0.02373826503753662,0.0,0.0,0.0,0.0,0.07366634905338287,0.0002641102793605028,,,
1042,True,,0.006410772912204266,0.021345093846321106,,0.0,,,,,,0.0018102366011589766,0.04052197188138962,0.0,0.012486657127737999,0.0,0.0,0.0,0.0,0.15720997750759125,0.00026375353225381235,,,
1043,True,,0.007109350059181452,0.01901368796825409,,0.0,,,,,,0.002321789273992181,0.04316728189587593,0.0,0.013938004150986671,0.0,0.0,0.0,0.0,0.08678560703992844,0.0002633968134887116,,,
1044,True,,0.006525916513055563,0.01367990393191576,,0.0,,,,,,0.001784582040272653,0.04223117232322693,0.0,0.01267041452229023,0.0,0.0,0.0,0.0,0.12445516139268875,0.0002630401239641475,,,
1045,True,,0.008911310695111752,0.019198201596736908,,0.0,,,,,,0.003663218580186367,0.046904969960451126,0.0,0.017457008361816406,0.0,0.0,0.0,0.0,0.06055167689919472,0.0002626834645789932,,,
1046,True,,0.008758037351071835,0.020164599642157555,,0.0,,,,,,0.0031844452023506165,0.04918552190065384,0.0,0.017062682658433914,0.0,0.0,0.0,0.0,0.09146498143672943,0.00026232683623204613,,,
1047,True,,0.011587177403271198,0.017686275765299797,,0.0,,,,,,0.004117533098906279,0.06926251947879791,0.0,0.022807825356721878,0.0,0.0,0.0,0.0,0.08985139429569244,0.000261970239822025,,,
1048,True,,0.010781524702906609,0.02261233702301979,,0.0,,,,,,0.0043938132002949715,0.05653590336441994,0.0,0.021055052056908607,0.0,0.0,0.0,0.0,0.259363055229187,0.0002616136762475684,,,
1049,True,,0.010753292590379715,0.024315588176250458,,0.0,,,,,,0.0035281542222946882,0.06641099601984024,0.0,0.021165702491998672,0.0,0.0,0.0,0.0,0.11883433163166046,0.00026125714640723224,,,
1050,True,,0.007661463692784309,0.023883309215307236,,0.0,,,,,,0.0023687249049544334,0.04664382338523865,0.0,0.014933403581380844,0.0,0.0,0.0,0.0,0.21826550364494324,0.00026090065119948724,,,
1051,True,,0.010712655261158943,0.024399731308221817,,0.0,,,,,,0.003959148656576872,0.06030683219432831,0.0,0.020946484059095383,0.0,0.0,0.0,0.0,0.10395489633083344,0.00026054419152271677,,,
1052,True,,0.013509363867342472,0.025690488517284393,,0.0,,,,,,0.00655090156942606,0.062198273837566376,0.0,0.02653699740767479,0.0,0.0,0.0,0.0,0.11793568730354309,0.0002601877682752148,,,
1053,True,,0.011703874915838242,0.022561321035027504,,0.0,,,,,,0.004933755844831467,0.06011051684617996,0.0,0.022874295711517334,0.0,0.0,0.0,0.0,0.10380370169878006,0.0002598313823551837,,,
1054,True,,0.010340861976146698,0.019534580409526825,,0.0,,,,,,0.00354611873626709,0.06256778538227081,0.0,0.020339105278253555,0.0,0.0,0.0,0.0,0.09436627477407455,0.0002594750346607314,,,
1055,True,,0.013249966315925121,0.019706308841705322,,0.0,,,,,,0.005369921680539846,0.0726890116930008,0.0,0.026085853576660156,0.0,0.0,0.0,0.0,0.09714832156896591,0.00025911872608986946,,,
1056,True,,0.007188570685684681,0.01718868315219879,,0.0,,,,,,0.0027006794698536396,0.03928098827600479,0.0,0.013989236205816269,0.0,0.0,0.0,0.0,0.05994018539786339,0.0002587624575405113,,,
1057,True,,0.00918315164744854,0.022240091115236282,,0.0,,,,,,0.0037764522712677717,0.04912980645895004,0.0,0.0180949866771698,0.0,0.0,0.0,0.0,0.07757309079170227,0.00025840622991046917,,,
1058,True,,0.010425950400531292,0.016479037702083588,,0.0,,,,,,0.004054972901940346,0.05803929269313812,0.0,0.020449642091989517,0.0,0.0,0.0,0.0,0.08693884313106537,0.0002580500440974523,,,
1059,True,,0.008048290386795998,0.021854674443602562,,0.0,,,,,,0.0021889153867959976,0.05189529061317444,0.0,0.015645282343029976,0.0,0.0,0.0,0.0,0.06456110626459122,0.00025769390099906434,,,
1060,True,,0.009260670281946659,0.016499297693371773,,0.0,,,,,,0.0037450790405273438,0.04910515621304512,0.0,0.018081258982419968,0.0,0.0,0.0,0.0,0.08318886905908585,0.00025733780151280145,,,
1061,True,,0.009984144940972328,0.02187434583902359,,0.0,,,,,,0.0036974770482629538,0.056952204555273056,0.0,0.019595585763454437,0.0,0.0,0.0,0.0,0.09886816143989563,0.00025698174653605,,,
1062,True,,0.009383599273860455,0.021045120432972908,,0.0,,,,,,0.003525023814290762,0.0529601126909256,0.0,0.018415085971355438,0.0,0.0,0.0,0.0,0.067701555788517,0.00025662573696608404,,,
1063,True,,0.009616091847419739,0.020234480500221252,,0.0,,,,,,0.0026650286745280027,0.06426063179969788,0.0,0.018909528851509094,0.0,0.0,0.0,0.0,0.06608510762453079,0.00025626977370006327,,,
1064,True,,0.007971949875354767,0.01870681159198284,,0.0,,,,,,0.0028237365186214447,0.04675067961215973,0.0,0.015657823532819748,0.0,0.0,0.0,0.0,0.05812506377696991,0.0002559138576350305,,,
1065,True,,0.011915464885532856,0.02024787664413452,,0.0,,,,,,0.005265834741294384,0.06161366030573845,0.0,0.023545145988464355,0.0,0.0,0.0,0.0,0.11681274324655533,0.0002555579896679101,,,
1066,True,,0.007965137250721455,0.01905152201652527,,0.0,,,,,,0.0026162643916904926,0.04839135706424713,0.0,0.015611052513122559,0.0,0.0,0.0,0.0,0.1228954866528511,0.00025520217069550444,,,
1067,True,,0.006153327878564596,0.016798410564661026,,0.0,,,,,,0.0015568023081868887,0.04041353985667229,0.0,0.011919468641281128,0.0,0.0,0.0,0.0,0.11893969029188156,0.0002548464016144931,,,
1068,True,,0.007313409820199013,0.019905291497707367,,0.0,,,,,,0.0025090910494327545,0.0439068004488945,0.0,0.014412233605980873,0.0,0.0,0.0,0.0,0.15225788950920105,0.0002544906833214297,,,
1069,True,,0.012871640734374523,0.02378907985985279,,0.0,,,,,,0.004224659875035286,0.07885614037513733,0.0,0.025219805538654327,0.0,0.0,0.0,0.0,0.12760497629642487,0.00025413501671274,,,
1070,True,,0.011627931147813797,0.02502574771642685,,0.0,,,,,,0.004094861447811127,0.06891322135925293,0.0,0.02286437153816223,0.0,0.0,0.0,0.0,0.09236440062522888,0.00025377940268471905,,,
1071,True,,0.008324750699102879,0.020095525309443474,,0.0,,,,,,0.002241137670353055,0.052138976752758026,0.0,0.015980741009116173,0.0,0.0,0.0,0.0,0.18727217614650726,0.00025342384213353,,,
1072,True,,0.014547198079526424,0.028223644942045212,,0.0,,,,,,0.007083237171173096,0.06807171553373337,0.0,0.028719842433929443,0.0,0.0,0.0,0.0,0.08961492031812668,0.00025306833595520084,,,
1073,True,,0.010791275650262833,0.020606322214007378,,0.0,,,,,,0.004308009520173073,0.05792440474033356,0.0,0.021097790449857712,0.0,0.0,0.0,0.0,0.07947689294815063,0.00025271288504562277,,,
1074,True,,0.010676790028810501,0.020521223545074463,,0.0,,,,,,0.004283457063138485,0.05524027720093727,0.0,0.02068948745727539,0.0,0.0,0.0,0.0,0.07707242667675018,0.0002523574903005475,,,
1075,True,,0.009966107085347176,0.01646222174167633,,0.0,,,,,,0.003803716506808996,0.05381426587700844,0.0,0.019315872341394424,0.0,0.0,0.0,0.0,0.11750110983848572,0.00025200215261558535,,,
1076,True,,0.01093303319066763,0.0233201552182436,,0.0,,,,,,0.0039979275315999985,0.06263576447963715,0.0,0.021427739411592484,0.0,0.0,0.0,0.0,0.10883059352636337,0.00025164687288620267,,,
1077,True,,0.010694995522499084,0.024244707077741623,,0.0,,,,,,0.004239642061293125,0.055495865643024445,0.0,0.020726671442389488,0.0,0.0,0.0,0.0,0.09035737067461014,0.00025129165200772017,,,
1078,True,,0.01074442733079195,0.018934814259409904,,0.0,,,,,,0.0037079709582030773,0.06308373808860779,0.0,0.02095011994242668,0.0,0.0,0.0,0.0,0.07767502963542938,0.0002509364908753098,,,
1079,True,,0.007798213046044111,0.015478789806365967,,0.0,,,,,,0.002765374258160591,0.044599514454603195,0.0,0.015178326517343521,0.0,0.0,0.0,0.0,0.07308885455131531,0.0002505813903839931,,,
1080,True,,0.011596915312111378,0.01925737038254738,,0.0,,,,,,0.0046628862619400024,0.06276112794876099,0.0,0.022728487849235535,0.0,0.0,0.0,0.0,0.13884569704532623,0.00025022635142863883,,,
1081,True,,0.009941710159182549,0.022895582020282745,,0.0,,,,,,0.0037917387671768665,0.054798439145088196,0.0,0.019442249089479446,0.0,0.0,0.0,0.0,0.07994059473276138,0.0002498713749039608,,,
1082,True,,0.0061194999143481255,0.016003796830773354,,0.0,,,,,,0.001741953892633319,0.039205584675073624,0.0,0.011942049488425255,0.0,0.0,0.0,0.0,0.06228892505168915,0.00024951646170451503,,,
1083,True,,0.009166196919977665,0.018336430191993713,,0.0,,,,,,0.003694124985486269,0.04873654991388321,0.0,0.017917342483997345,0.0,0.0,0.0,0.0,0.04514160752296448,0.00024916161272469864,,,
1084,True,,0.008161154575645924,0.016435926780104637,,0.0,,,,,,0.002924565691500902,0.04824993759393692,0.0,0.016075072810053825,0.0,0.0,0.0,0.0,0.05718432739377022,0.00024880682885874636,,,
1085,True,,0.011156778782606125,0.024575859308242798,,0.0,,,,,,0.0048512606881558895,0.056227605789899826,0.0,0.021876558661460876,0.0,0.0,0.0,0.0,0.10305463522672653,0.0002484521110007291,,,
1086,True,,0.007370771374553442,0.014620916917920113,,0.0,,,,,,0.00225794012658298,0.045591238886117935,0.0,0.014334045350551605,0.0,0.0,0.0,0.0,0.10746204107999802,0.00024809746004455125,,,
1087,True,,0.011415787041187286,0.018184877932071686,,0.0,,,,,,0.004596661310642958,0.0638800859451294,0.0,0.02258230745792389,0.0,0.0,0.0,0.0,0.0665871873497963,0.00024774287688394877,,,
1088,True,,0.0104789137840271,0.01971524953842163,,0.0,,,,,,0.004008963238447905,0.05883505195379257,0.0,0.02056853473186493,0.0,0.0,0.0,0.0,0.07569939643144608,0.0002473883624124867,,,
1089,True,,0.008224626071751118,0.0202094204723835,,0.0,,,,,,0.003562711179256439,0.04028817266225815,0.0,0.016018249094486237,0.0,0.0,0.0,0.0,0.08460704237222672,0.00024703391752355704,,,
1090,True,,0.011702768504619598,0.019712701439857483,,0.0,,,,,,0.004837661515921354,0.06209931522607803,0.0,0.022947490215301514,0.0,0.0,0.0,0.0,0.12073162943124771,0.0002466795431103763,,,
1091,True,,0.014805950224399567,0.022320175543427467,,0.0,,,,,,0.006761748343706131,0.07275910675525665,0.0,0.029066812247037888,0.0,0.0,0.0,0.0,0.0919710323214531,0.0002463252400659835,,,
1092,True,,0.0099954167380929,0.019544467329978943,,0.0,,,,,,0.0033852464985102415,0.059940170496702194,0.0,0.0195701252669096,0.0,0.0,0.0,0.0,0.14222462475299835,0.0002459710092832378,,,
1093,True,,0.011461355723440647,0.021676238626241684,,0.0,,,,,,0.005192801356315613,0.057034656405448914,0.0,0.02257438562810421,0.0,0.0,0.0,0.0,0.05768822506070137,0.0002456168516548163,,,
1094,True,,0.01490115188062191,0.020289301872253418,,0.0,,,,,,0.006832476239651442,0.07527180761098862,0.0,0.02946370095014572,0.0,0.0,0.0,0.0,0.07582558691501617,0.00024526276807321164,,,
1095,True,,0.013834421522915363,0.023793475702404976,,0.0,,,,,,0.00573407206684351,0.07506745308637619,0.0,0.027313172817230225,0.0,0.0,0.0,0.0,0.0816018357872963,0.0002449087594307298,,,
1096,True,,0.009408622980117798,0.019229693338274956,,0.0,,,,,,0.0030707966070622206,0.05735866352915764,0.0,0.018407583236694336,0.0,0.0,0.0,0.0,0.08500130474567413,0.0002445548266194881,,,
1097,True,,0.006788372062146664,0.015860650688409805,,0.0,,,,,,0.002220962895080447,0.040866605937480927,0.0,0.013254601508378983,0.0,0.0,0.0,0.0,0.07225015759468079,0.0002442009705314127,,,
1098,True,,0.00966101884841919,0.018802348524332047,,0.0,,,,,,0.0037415106780827045,0.05329754203557968,0.0,0.018920306116342545,0.0,0.0,0.0,0.0,0.05499719828367233,0.00024384719205823642,,,
1099,True,,0.009830118156969547,0.019462017342448235,,0.0,,,,,,0.003054972505196929,0.06216970086097717,0.0,0.019296681508421898,0.0,0.0,0.0,0.0,0.12594828009605408,0.00024349349209149636,,,
1100,True,,0.012564766220748425,0.023970086127519608,,0.0,,,,,,0.0049987975507974625,0.0701378881931305,0.0,0.024817053228616714,0.0,0.0,0.0,0.0,0.09972956031560898,0.00024313987152253208,0.04009062971300068,0.011543050090238444,0.05457509757000971
1101,True,,0.010651914402842522,0.017509423196315765,,0.0,,,,,,0.0042520253919065,0.058692239224910736,0.0,0.02094825729727745,0.0,0.0,0.0,0.0,0.12214089184999466,0.00024278633124248257,,,
1102,True,,0.014133844524621964,0.019971929490566254,,0.0,,,,,,0.00609872629866004,0.07505558431148529,0.0,0.02793784812092781,0.0,0.0,0.0,0.0,0.07522986084222794,0.00024243287214228493,,,
1103,True,,0.008050314150750637,0.015420856885612011,,0.0,,,,,,0.002427242696285248,0.052466873079538345,0.0,0.015878453850746155,0.0,0.0,0.0,0.0,0.0685695931315422,0.00024207949511267153,,,
1104,True,,0.01591412164270878,0.02682608738541603,,0.0,,,,,,0.008712759241461754,0.06609292328357697,0.0,0.03150443360209465,0.0,0.0,0.0,0.0,0.1148899644613266,0.00024172620104416788,,,
1105,True,,0.007255759090185165,0.015262385830283165,,0.0,,,,,,0.0025348090566694736,0.042787760496139526,0.0,0.01422196812927723,0.0,0.0,0.0,0.0,0.10811649262905121,0.00024137299082709047,,,
1106,True,,0.009350847452878952,0.020498953759670258,,0.0,,,,,,0.003956334665417671,0.04749264940619469,0.0,0.018261436372995377,0.0,0.0,0.0,0.0,0.2694495618343353,0.00024101986535154447,,,
1107,True,,0.013207869604229927,0.022465474903583527,,0.0,,,,,,0.0065689366310834885,0.05995429679751396,0.0,0.025996889919042587,0.0,0.0,0.0,0.0,0.10487958043813705,0.00024066682550742154,,,
1108,True,,0.010731359012424946,0.018479956313967705,,0.0,,,,,,0.003626717021688819,0.06565792858600616,0.0,0.02110866829752922,0.0,0.0,0.0,0.0,0.17572535574436188,0.0002403138721843975,,,
1109,True,,0.011786074377596378,0.020416397601366043,,0.0,,,,,,0.005224290303885937,0.06115118786692619,0.0,0.02332964725792408,0.0,0.0,0.0,0.0,0.13629017770290375,0.00023996100627192996,,,
1110,True,,0.008897695690393448,0.021030567586421967,,0.0,,,,,,0.003707489464432001,0.04682110995054245,0.0,0.017497602850198746,0.0,0.0,0.0,0.0,0.11053571105003357,0.00023960822865925664,,,
1111,True,,0.011892593465745449,0.021618403494358063,,0.0,,,,,,0.0051100971177220345,0.0630614161491394,0.0,0.023525016382336617,0.0,0.0,0.0,0.0,0.05118344724178314,0.00023925554023539243,,,
1112,True,,0.009727575816214085,0.019111448898911476,,0.0,,,,,,0.004158135503530502,0.04882143437862396,0.0,0.01895897090435028,0.0,0.0,0.0,0.0,0.09014549851417542,0.00023890294188912777,,,
