method,parameter_space,test_index,seed,layer,error_l2,owner_error_dot,owner_error_cosine,owner_gradient_l2,quality_error_dot,quality_error_cosine,quality_gradient_l2,ownership_score,image_mse
fixed_ptq_w8_c1.0_test,quantized,0,3459,mid_block.resnets.0.conv1.weight,1.1884465818355672,-6.254506572068209e-05,-0.001680210560830881,0.03132201384642785,5.701969359477396e-07,0.0051676873827783175,9.284296041503448e-05,0.05988333374261856,3.705482185978326e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,mid_block.resnets.0.conv2.weight,0.7352252030401639,-4.343976481975818e-06,-0.00010246187303400043,0.0576640031558826,4.4622625928109913e-07,0.004109980326711502,0.00014767092484528618,0.05988333374261856,3.705482185978326e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,mid_block.resnets.1.conv1.weight,1.1190719629553045,-1.7430448760826155e-05,-0.0006850438467134024,0.022736948792050914,1.2650124429283463e-07,0.0020959628908789386,5.3932827957760625e-05,0.05988333374261856,3.705482185978326e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,mid_block.resnets.1.conv2.weight,0.7529255505498338,1.2226948617383804e-05,0.0004149237713460166,0.03913791946858409,6.105556197082882e-08,0.0009669035424476743,8.386679495983911e-05,0.05988333374261856,3.705482185978326e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,conv_out.weight,0.007964138539927095,8.925055922299823e-05,0.021334891530833767,0.5252689153003167,3.4988564419300307e-07,0.057035272702389485,0.0007702714395262501,0.05988333374261856,3.705482185978326e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,conv_in.weight,0.0837320263089241,-0.0001753355121382779,-0.012363819455049089,0.16936576590238098,7.045539448149397e-07,0.05682847695349141,0.00014806643938887368,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,up_blocks.0.resnets.0.conv1.weight,1.1918811636973365,1.9317773140009623e-05,0.0004585260631759634,0.03534761196074283,1.8948644265759667e-07,0.006862242819779534,2.3167496432880535e-05,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,up_blocks.0.resnets.0.conv2.weight,0.8195175184916672,1.5517453319270733e-05,0.00033822467613891323,0.05598309650472943,1.0372046926111602e-07,0.0024509348658986623,5.1638600227658425e-05,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,up_blocks.0.resnets.1.conv1.weight,1.2024793667778395,-2.704096685511445e-05,-0.0005398220395917322,0.041657573666612345,1.7888559771155347e-07,0.005952983391116001,2.498981680721788e-05,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,up_blocks.0.resnets.1.conv2.weight,0.76366091380036,-3.76635366100456e-06,-7.485922598255757e-05,0.06588327853214485,9.995512885092015e-08,0.0019931460622517913,6.566975477928809e-05,0.07565683871507645,2.5755416572792456e-06
