step,applied,reason,joint_w4_loss,cycle_loss,teacher_mse,budget_penalty,dual_mse,dual_ssim,block,discriminator_loss,discriminator_applied,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,spectral_loss,adversarial_loss,grad_norm,learning_rate,reconstruction_gradient_norm,residual_gradient_norm,preservation_gradient_norm
1143,True,,,,,0.0,,,,,,0.002996311988681555,0.040110643953084946,2.7901976864086464e-05,0.028056124225258827,0.020138774067163467,0.08960239589214325,0.0,0.0,0.0006853034719824791,0.0004560438194681782,,,
1144,True,,,,,0.0,,,,,,0.004945365246385336,0.068046435713768,3.851383735309355e-05,0.04383978620171547,0.031174471601843834,0.08960486948490143,0.0,0.0,0.0008007654687389731,0.00045534532338040336,,,
1145,True,,,,,0.0,,,,,,0.0024719987995922565,0.036660756915807724,3.448973802733235e-05,0.022311726585030556,0.015260331332683563,0.08960755169391632,0.0,0.0,0.0006092251860536635,0.0004546470658265466,,,
1146,True,,,,,0.0,,,,,,0.002042272826656699,0.05031086504459381,7.62875861255452e-05,0.021663939580321312,0.01365633588284254,0.0896100401878357,0.0,0.0,0.0005498904502019286,0.00045394904856624753,,,
1147,True,,,,,0.0,,,,,,0.0033566642086952925,0.055651918053627014,3.912522879545577e-05,0.03129049763083458,0.021452955901622772,0.08961237967014313,0.0,0.0,0.0006670780130662024,0.0004532512733585401,,,
1148,True,,,,,0.0,,,,,,0.0025215349160134792,0.047884441912174225,7.442218338837847e-05,0.024826964363455772,0.016583627089858055,0.08961465954780579,0.0,0.0,0.000601373496465385,0.00045255374196184815,,,
1149,True,,,,,0.0,,,,,,0.002101707272231579,0.0419868528842926,4.039867781102657e-05,0.02118694968521595,0.013970188796520233,0.08961687237024307,0.0,0.0,0.0005734431324526668,0.00045185645613398143,,,
1150,True,,,,,0.0,,,,,,0.00546226417645812,0.06689231097698212,6.198824848979712e-05,0.0429314449429512,0.029852764680981636,0.08961907774209976,0.0,0.0,0.000717023853212595,0.0004511594176321305,,,
1151,True,,,,,0.0,,,,,,0.003708392847329378,0.059950560331344604,2.9436003387672827e-05,0.032267309725284576,0.02165292762219906,0.08962137252092361,0.0,0.0,0.0006835050880908966,0.00045046262821286324,,,
1152,True,,,,,0.0,,,,,,0.0020417580381035805,0.03542386740446091,3.9922320866025984e-05,0.017195241525769234,0.010694902390241623,0.08962315320968628,0.0,0.0,0.0005466121947392821,0.00044976608963211883,,,
1153,True,,,,,0.0,,,,,,0.00512642553076148,0.07157532870769501,3.575298615032807e-05,0.05164046213030815,0.038442377001047134,0.08962491899728775,0.0,0.0,0.0009383679716847837,0.0004490698036452052,,,
1154,True,,,,,0.0,,,,,,0.00552715640515089,0.06609192490577698,7.752601231914014e-05,0.0490410253405571,0.03596964105963707,0.08962714672088623,0.0,0.0,0.0008704615756869316,0.0004483737720067935,,,
1155,True,,,,,0.0,,,,,,0.0014024933334439993,0.03427448868751526,3.8924801629036665e-05,0.014894024468958378,0.009148325771093369,0.08962949365377426,0.0,0.0,0.00043372405343689024,0.00044767799647091387,,,
1156,True,,,,,0.0,,,,,,0.003695325693115592,0.05446554720401764,7.306670158868656e-05,0.03455008193850517,0.024475354701280594,0.08963174372911453,0.0,0.0,0.0005745604285039008,0.0004469824787909509,,,
1157,True,,,,,0.0,,,,,,0.003458114108070731,0.04616180807352066,4.232271749060601e-05,0.02923935279250145,0.020247556269168854,0.08963408321142197,0.0,0.0,0.0007442249916493893,0.00044628722071963947,,,
1158,True,,,,,0.0,,,,,,0.004061869811266661,0.05439034104347229,6.203663360793144e-05,0.03333503380417824,0.022906742990016937,0.08963683247566223,0.0,0.0,0.0006476732087321579,0.0004455922240090603,,,
1159,True,,,,,0.0,,,,,,0.0035966895520687103,0.05370126664638519,2.8846970963058993e-05,0.033891964703798294,0.02401432953774929,0.08963952958583832,0.0,0.0,0.0007081800140440464,0.00044489749041063575,,,
1160,True,,,,,0.0,,,,,,0.0020861809607595205,0.040544912219047546,4.027349132229574e-05,0.020245365798473358,0.013188133016228676,0.08964243531227112,0.0,0.0,0.0004997356445528567,0.00044420302167512437,,,
1161,True,,,,,0.0,,,,,,0.002803018083795905,0.03796836733818054,3.8492427847813815e-05,0.024035610258579254,0.016520056873559952,0.08964516222476959,0.0,0.0,0.0006479627336375415,0.000443508819552618,,,
1162,True,,,,,0.0,,,,,,0.0015082041500136256,0.032308321446180344,8.407860150327906e-05,0.01475975476205349,0.009082200936973095,0.0896477922797203,0.0,0.0,0.0006353941862471402,0.00044281488579253614,,,
1163,True,,,,,0.0,,,,,,0.005378482397645712,0.06354247033596039,3.9970029320102185e-05,0.04527721554040909,0.03262799233198166,0.08965088427066803,0.0,0.0,0.0007711926009505987,0.00044212122214362247,,,
1164,True,,,,,0.0,,,,,,0.0015527330106124282,0.03585237264633179,7.622466364409775e-05,0.016873730346560478,0.010801106691360474,0.08965407311916351,0.0,0.0,0.0005248043453320861,0.0004414278303539392,,,
1165,True,,,,,0.0,,,,,,0.003352041356265545,0.04889526218175888,4.175394133199006e-05,0.02419532649219036,0.015036311000585556,0.08965713530778885,0.0,0.0,0.0006871236837469041,0.00044073471217086414,,,
1166,True,,,,,0.0,,,,,,0.0024279190693050623,0.0597115159034729,6.20310747763142e-05,0.026012403890490532,0.016685716807842255,0.08966014534235,0.0,0.0,0.0006688867579214275,0.00044004186934108546,,,
1167,True,,,,,0.0,,,,,,0.003029764164239168,0.046753931790590286,2.8596401534741744e-05,0.02204347588121891,0.013427389785647392,0.08966303616762161,0.0,0.0,0.0007322041201405227,0.00043934930361059756,,,
1168,True,,,,,0.0,,,,,,0.0012216115137562156,0.026716463267803192,3.9639904571231455e-05,0.011953677050769329,0.007143940776586533,0.08966577053070068,0.0,0.0,0.0004091947921551764,0.0004386570167246957,,,
1169,True,,,,,0.0,,,,,,0.002259764587506652,0.036124493926763535,3.753749479074031e-05,0.020024923607707024,0.013237256556749344,0.08966828882694244,0.0,0.0,0.000581366999540478,0.00043796501042797344,,,
1170,True,,,,,0.0,,,,,,0.0033698200713843107,0.04818926006555557,8.368139242520556e-05,0.02816932275891304,0.019042033702135086,0.08967044204473495,0.0,0.0,0.0007945740362629294,0.00043727328646431696,,,
1171,True,,,,,0.0,,,,,,0.0035047088749706745,0.050401002168655396,4.0835700929164886e-05,0.028755951672792435,0.019293995574116707,0.0896729901432991,0.0,0.0,0.0006028058123774827,0.0004365818465769006,,,
1172,True,,,,,0.0,,,,,,0.004581090062856674,0.044460032135248184,7.26336584193632e-05,0.036115020513534546,0.026154855266213417,0.08967544138431549,0.0,0.0,0.0007858870667405427,0.00043589069250818326,,,
1173,True,,,,,0.0,,,,,,0.005819305777549744,0.06707236915826797,4.1772676922846586e-05,0.046469319611787796,0.0330251082777977,0.08967803418636322,0.0,0.0,0.0007321981247514486,0.0004351998259999032,,,
1174,True,,,,,0.0,,,,,,0.003462249878793955,0.05513244867324829,5.826103006256744e-05,0.028078358620405197,0.01817692629992962,0.0896807610988617,0.0,0.0,0.0006004509632475674,0.0004345092487930744,,,
1175,True,,,,,0.0,,,,,,0.003071548417210579,0.0483129508793354,2.6847115805139765e-05,0.026841599494218826,0.01802849769592285,0.08968347311019897,0.0,0.0,0.0006506498320959508,0.0004338189626279814,,,
1176,True,,,,,0.0,,,,,,0.004823232535272837,0.052601199597120285,3.884713805746287e-05,0.04119321331381798,0.030193574726581573,0.08968610316514969,0.0,0.0,0.0008344306843355298,0.00043312896924417555,,,
1177,True,,,,,0.0,,,,,,0.0021943103056401014,0.04728100448846817,3.604375524446368e-05,0.022246498614549637,0.014409175142645836,0.08968894928693771,0.0,0.0,0.0005046856822445989,0.00043243927038047025,,,
1178,True,,,,,0.0,,,,,,0.0017340610502287745,0.03660297393798828,8.260329923359677e-05,0.016042498871684074,0.009709922596812248,0.089691661298275,0.0,0.0,0.0004447313549462706,0.00043174986777493686,,,
1179,True,,,,,0.0,,,,,,0.0027252647560089827,0.041148293763399124,4.584209091262892e-05,0.024500926956534386,0.016740970313549042,0.08969426155090332,0.0,0.0,0.000651669513899833,0.00043106076316489986,,,
1180,True,,,,,0.0,,,,,,0.004012062214314938,0.04796532541513443,7.515535980928689e-05,0.03444038704037666,0.02469724789261818,0.08969683945178986,0.0,0.0,0.000759655493311584,0.0004303719582869332,,,
1181,True,,,,,0.0,,,,,,0.0039899214170873165,0.037968959659338,4.21211589127779e-05,0.03209414705634117,0.02338927611708641,0.08969952911138535,0.0,0.0,0.0008334527956321836,0.000429683454876855,,,
1182,True,,,,,0.0,,,,,,0.006871853023767471,0.07185850292444229,5.8128644013777375e-05,0.05061839148402214,0.0356345996260643,0.089702308177948,0.0,0.0,0.0008346522226929665,0.0004289952546697242,,,
1183,True,,,,,0.0,,,,,,0.004560973960906267,0.059769466519355774,2.8652153559960425e-05,0.03720688074827194,0.025757580995559692,0.0897051990032196,0.0,0.0,0.0007707755430601537,0.00042830735939983525,,,
1184,True,,,,,0.0,,,,,,0.0013466635718941689,0.04752974957227707,3.9331367588602006e-05,0.014430815353989601,0.007414432242512703,0.08970785140991211,0.0,0.0,0.0005076315719634295,0.000427619770800714,,,
1185,True,,,,,0.0,,,,,,0.0038987293373793364,0.05178529769182205,3.6541314329952e-05,0.034175384789705276,0.024182751774787903,0.08971035480499268,0.0,0.0,0.0007697828696109354,0.0004269324906051141,,,
1186,True,,,,,0.0,,,,,,0.0036486207973212004,0.057367101311683655,8.408619032707065e-05,0.030965719372034073,0.02064121514558792,0.08971311897039413,0.0,0.0,0.0007652895292267203,0.0004262455205450115,,,
1187,True,,,,,0.0,,,,,,0.00539111252874136,0.06685018539428711,4.0201884985435754e-05,0.04571634531021118,0.03272295743227005,0.08971542119979858,0.0,0.0,0.0008119146223179996,0.0004255588623516008,,,
1188,True,,,,,0.0,,,,,,0.003510185517370701,0.053456299006938934,7.324286707444116e-05,0.03084704466164112,0.021057428792119026,0.08971776813268661,0.0,0.0,0.0006366897723637521,0.00042487251775529054,,,
1189,True,,,,,0.0,,,,,,0.003160286694765091,0.04934009909629822,4.2897674575215206e-05,0.02673671394586563,0.017723767086863518,0.08972005546092987,0.0,0.0,0.0006122376071289182,0.00042418648848569906,,,
1190,True,,,,,0.0,,,,,,0.008186412043869495,0.07240662723779678,5.891931868973188e-05,0.055653393268585205,0.03929963707923889,0.08972213417291641,0.0,0.0,0.0008731629932299256,0.0004235007762716505,,,
1191,True,,,,,0.0,,,,,,0.0022676088847219944,0.04249737411737442,2.9594179068226367e-05,0.021375326439738274,0.01394594181329012,0.08972422033548355,0.0,0.0,0.0005632792017422616,0.0004228153828411689,,,
1192,True,,,,,0.0,,,,,,0.0035471550654619932,0.049629271030426025,3.948929224861786e-05,0.03635730966925621,0.026930220425128937,0.08972610533237457,0.0,0.0,0.0008078020764514804,0.00042213030992147596,,,
1193,True,,,,,0.0,,,,,,0.001068701851181686,0.0352727472782135,3.571369597921148e-05,0.012987926602363586,0.007476812228560448,0.08972804993391037,0.0,0.0,0.0005531012429855764,0.0004214455592389854,,,
1194,True,,,,,0.0,,,,,,0.0025308309122920036,0.047343552112579346,7.863633072702214e-05,0.02394644170999527,0.015744635835289955,0.08973005414009094,0.0,0.0,0.0005685833748430014,0.00042076113251929905,,,
1195,True,,,,,0.0,,,,,,0.006102690007537603,0.06508975476026535,4.018320396426134e-05,0.048131491988897324,0.03460241109132767,0.0897321030497551,0.0,0.0,0.0009186390088871121,0.00042007703148720166,,,
1196,True,,,,,0.0,,,,,,0.00270653935149312,0.04880683124065399,7.399474270641804e-05,0.025184283033013344,0.0166627187281847,0.08973441272974014,0.0,0.0,0.0005845528794452548,0.0004193932578666578,,,
1197,True,,,,,0.0,,,,,,0.0037097763270139694,0.04835554584860802,4.2387993744341657e-05,0.03145293891429901,0.021989047527313232,0.089736707508564,0.0,0.0,0.0006174560403451324,0.00041870981338080706,,,
1198,True,,,,,0.0,,,,,,0.001964727183803916,0.054248496890068054,5.91700772929471e-05,0.018318917602300644,0.010002365335822105,0.08973909169435501,0.0,0.0,0.0005324547528289258,0.0004180266997519593,,,
1199,True,,,,,0.0,,,,,,0.0012149475514888763,0.031785789877176285,2.8274767828406766e-05,0.013320312835276127,0.00801523681730032,0.08974122256040573,0.0,0.0,0.00048743371735326946,0.00041734391870159075,,,
1200,True,,,,,0.0,,,,,,0.004313158802688122,0.06091999262571335,3.939539601560682e-05,0.03637136518955231,0.025049075484275818,0.08974350243806839,0.0,0.0,0.0007971126469783485,0.0004166614719503392,0.0003770797710024971,0.0006348400030653334,1.4150678032966588e-05
1201,True,,,,,0.0,,,,,,0.0032601305283606052,0.04427969083189964,3.949286474380642e-05,0.028654795140028,0.020049486309289932,0.08974625915288925,0.0,0.0,0.001001184107735753,0.0004159793612180005,,,
1202,True,,,,,0.0,,,,,,0.002214804757386446,0.05072058364748955,9.187173418467864e-05,0.02283763885498047,0.014607345685362816,0.08974932134151459,0.0,0.0,0.0010915333405137062,0.00041529758822352373,,,
1203,True,,,,,0.0,,,,,,0.004604539833962917,0.052040111273527145,4.867955431109294e-05,0.03944951668381691,0.02871910110116005,0.0897522047162056,0.0,0.0,0.001043962431140244,0.00041461615468500615,,,
1204,True,,,,,0.0,,,,,,0.004323533270508051,0.05849682539701462,8.013113983906806e-05,0.036767520010471344,0.02565668895840645,0.08975497633218765,0.0,0.0,0.0007850496331229806,0.00041393506231969003,,,
1205,True,,,,,0.0,,,,,,0.0022904404904693365,0.06065591797232628,4.3936073780059814e-05,0.023505495861172676,0.014229919761419296,0.08975770324468613,0.0,0.0,0.0005990560166537762,0.0004132543128439583,,,
1206,True,,,,,0.0,,,,,,0.0027164798229932785,0.04668790102005005,6.263751856749877e-05,0.02550559490919113,0.01719139888882637,0.08976060897111893,0.0,0.0,0.0006461212760768831,0.00041257390797332896,,,
1207,True,,,,,0.0,,,,,,0.0031112278811633587,0.050986796617507935,3.0384346246137284e-05,0.026343856006860733,0.01722112111747265,0.08976355940103531,0.0,0.0,0.000671049696393311,0.000411893849422452,,,
1208,True,,,,,0.0,,,,,,0.0034498306922614574,0.05792742967605591,4.1347084334120154e-05,0.02940821647644043,0.019247304648160934,0.08976641297340393,0.0,0.0,0.0007390796090476215,0.00041121413890510494,,,
1209,True,,,,,0.0,,,,,,0.003199184313416481,0.04417673125863075,3.6339966754894704e-05,0.027158716693520546,0.01862599514424801,0.08976952731609344,0.0,0.0,0.0006437604897655547,0.00041053477813418794,,,
1210,True,,,,,0.0,,,,,,0.003770125564187765,0.07025979459285736,7.743138121441007e-05,0.03707513585686684,0.02534259483218193,0.08977214992046356,0.0,0.0,0.0006849641213193536,0.0004098557688217196,,,
1211,True,,,,,0.0,,,,,,0.002595938742160797,0.03693500906229019,3.9178547012852505e-05,0.023788385093212128,0.01658160798251629,0.08977482467889786,0.0,0.0,0.0006347802118398249,0.00040917711267883294,,,
1212,True,,,,,0.0,,,,,,0.004208463244140148,0.06558447331190109,7.308043132070452e-05,0.03441451117396355,0.02271328866481781,0.08977726101875305,0.0,0.0,0.0008380260551348329,0.0004084988114157715,,,
1213,True,,,,,0.0,,,,,,0.002394583774730563,0.04862309247255325,4.2703322833403945e-05,0.02247215248644352,0.014296110719442368,0.08977976441383362,0.0,0.0,0.0005674584535881877,0.0004078208667418837,,,
1214,True,,,,,0.0,,,,,,0.0029683434404432774,0.048064183443784714,5.744725785916671e-05,0.027665534988045692,0.01896422728896141,0.08978225290775299,0.0,0.0,0.0006929489318281412,0.0004071432803656199,,,
1215,True,,,,,0.0,,,,,,0.0064224014058709145,0.06419826298952103,2.9050806915620342e-05,0.05674443393945694,0.042989831417798996,0.0897846668958664,0.0,0.0,0.0009715292253531516,0.0004064660539945272,,,
1216,True,,,,,0.0,,,,,,0.004079143051058054,0.06401515752077103,3.9274767914321274e-05,0.03618909791111946,0.02479093335568905,0.08978702872991562,0.0,0.0,0.0007527334964834154,0.00040578918933524576,,,
1217,True,,,,,0.0,,,,,,0.005620076321065426,0.07291340827941895,3.5983521229354665e-05,0.04928448051214218,0.03545717895030975,0.08978932350873947,0.0,0.0,0.0011187451891601086,0.00040511268809350433,,,
1218,True,,,,,0.0,,,,,,0.0021160149481147528,0.035744234919548035,7.733082020422444e-05,0.019632110372185707,0.0130050890147686,0.08979176729917526,0.0,0.0,0.0005246397922746837,0.0004044365519741151,,,
1219,True,,,,,0.0,,,,,,0.004110816866159439,0.05412188172340393,3.924655175069347e-05,0.03363829851150513,0.023197729140520096,0.08979402482509613,0.0,0.0,0.000778059649746865,0.00040376078268097073,,,
1220,True,,,,,0.0,,,,,,0.0017881285166367888,0.04616789519786835,7.25318313925527e-05,0.0193216260522604,0.011982480064034462,0.08979623764753342,0.0,0.0,0.0005671581020578742,0.00040308538191703936,,,
1221,True,,,,,0.0,,,,,,0.0034286566078662872,0.05229109525680542,4.1360730392625555e-05,0.03087659180164337,0.02130015939474106,0.08979858458042145,0.0,0.0,0.0008169159991666675,0.00040241035138436075,,,
1222,True,,,,,0.0,,,,,,0.004550456535071135,0.058843616396188736,5.883372432435863e-05,0.03655165061354637,0.02518940344452858,0.08980105072259903,0.0,0.0,0.0008562051807530224,0.00040173569278404087,,,
1223,True,,,,,0.0,,,,,,0.004430052824318409,0.061590783298015594,2.909928298322484e-05,0.03433496505022049,0.02283325046300888,0.08980324119329453,0.0,0.0,0.000736774003598839,0.0004010614078162491,,,
1224,True,,,,,0.0,,,,,,0.003312434535473585,0.05543600022792816,3.915974957635626e-05,0.030172543600201607,0.02039887011051178,0.08980580419301987,0.0,0.0,0.000617237645201385,0.0004003874981802128,,,
1225,True,,,,,0.0,,,,,,0.005728540942072868,0.07313438504934311,3.5066823329543695e-05,0.05243686959147453,0.0384792760014534,0.08980822563171387,0.0,0.0,0.005403880495578051,0.0003997139655742139,,,
1226,True,,,,,0.0,,,,,,0.0046892594546079636,0.06211099773645401,8.226726640714332e-05,0.040087100118398666,0.028247486799955368,0.08981172740459442,0.0,0.0,0.0008946311427280307,0.00039904081169558393,,,
1227,True,,,,,0.0,,,,,,0.0031150165013968945,0.054499123245477676,4.0148632251657546e-05,0.02667454443871975,0.017191395163536072,0.0898146778345108,0.0,0.0,0.0005907720769755542,0.0003983680382406999,,,
1228,True,,,,,0.0,,,,,,0.0034030815586447716,0.05506597459316254,7.50839535612613e-05,0.029808135703206062,0.019962742924690247,0.08981727063655853,0.0,0.0,0.0005891452310606837,0.00039769564690498026,,,
1229,True,,,,,0.0,,,,,,0.005418011453002691,0.06117776408791542,4.1241633880417794e-05,0.04633394628763199,0.03387933969497681,0.08981979638338089,0.0,0.0,0.0008690349641256034,0.0003970236393828811,,,
1230,True,,,,,0.0,,,,,,0.0017409678548574448,0.037326812744140625,5.722239438910037e-05,0.016071487218141556,0.009671004489064217,0.08982232213020325,0.0,0.0,0.0005307538085617125,0.00039635201736789005,,,
1231,True,,,,,0.0,,,,,,0.00312735210172832,0.0608079768717289,2.882310582208447e-05,0.028669673949480057,0.018548868596553802,0.08982446789741516,0.0,0.0,0.000590293959248811,0.00039568078255252417,,,
1232,True,,,,,0.0,,,,,,0.0024230629205703735,0.04994085058569908,3.9335511246463284e-05,0.024691754952073097,0.01635667309165001,0.08982660621404648,0.0,0.0,0.0005873774061910808,0.0003950099366283243,,,
1233,True,,,,,0.0,,,,,,0.0034247394651174545,0.04024117439985275,3.612034925026819e-05,0.028107618913054466,0.019742414355278015,0.0898287296295166,0.0,0.0,0.0007362908218055964,0.00039433948128585194,,,
1234,True,,,,,0.0,,,,,,0.0032784005161374807,0.05336875468492508,7.829413516446948e-05,0.02887476608157158,0.01932203397154808,0.08983095735311508,0.0,0.0,0.0006738363881595433,0.0003936694182146834,,,
1235,True,,,,,0.0,,,,,,0.005661237984895706,0.05611468479037285,3.9803533582016826e-05,0.04522965848445892,0.03303872048854828,0.08983317762613297,0.0,0.0,0.0009117426234297454,0.00039299974910340696,,,
1236,True,,,,,0.0,,,,,,0.0019720045384019613,0.037899140268564224,7.34861969249323e-05,0.020499836653470993,0.013802817091345787,0.08983566612005234,0.0,0.0,0.0006152312271296978,0.0003923304756396182,,,
1237,True,,,,,0.0,,,,,,0.00595584511756897,0.07876702398061752,4.321068263379857e-05,0.05363118648529053,0.03887864947319031,0.0898381844162941,0.0,0.0,0.0010204745922237635,0.0003916615995099154,,,
1238,True,,,,,0.0,,,,,,0.004914339631795883,0.05498013272881508,5.745927046518773e-05,0.039523590356111526,0.02818409726023674,0.08984087407588959,0.0,0.0,0.0008167061023414135,0.00039099312239989536,,,
1239,True,,,,,0.0,,,,,,0.004518273286521435,0.05041312426328659,2.8727203243761323e-05,0.03515392541885376,0.024681538343429565,0.08984344452619553,0.0,0.0,0.0007436775485984981,0.00039032504599414986,,,
1240,True,,,,,0.0,,,,,,0.002103185746818781,0.04021769389510155,3.883308818330988e-05,0.02215590886771679,0.015113077126443386,0.08984605222940445,0.0,0.0,0.0006323902052827179,0.00038965737197626073,,,
1241,True,,,,,0.0,,,,,,0.004811662249267101,0.05337555333971977,3.582343924790621e-05,0.04363461956381798,0.032569002360105515,0.08984873443841934,0.0,0.0,0.0007677208632230759,0.00038899010202879527,,,
1242,True,,,,,0.0,,,,,,0.005315637215971947,0.056389786303043365,7.751956582069397e-05,0.03896601125597954,0.027074120938777924,0.08985137939453125,0.0,0.0,0.000869864015839994,0.000388323237833303,,,
1243,True,,,,,0.0,,,,,,0.0033546823542565107,0.04305689036846161,4.060641731484793e-05,0.029748424887657166,0.021169207990169525,0.08985409885644913,0.0,0.0,0.0006721409154124558,0.00038765678107031097,,,
1244,True,,,,,0.0,,,,,,0.0020853623282164335,0.055245496332645416,7.287529297173023e-05,0.021576782688498497,0.013031866401433945,0.08985664695501328,0.0,0.0,0.0006509454688057303,0.00038699073341931945,,,
1245,True,,,,,0.0,,,,,,0.0013502659276127815,0.03597250208258629,4.229707337799482e-05,0.015175838954746723,0.009308582171797752,0.08985922485589981,0.0,0.0,0.0004771316016558558,0.0003863250965587971,,,
1246,True,,,,,0.0,,,,,,0.0049759140238165855,0.06602926552295685,5.719379987567663e-05,0.03964090347290039,0.02713485062122345,0.08986151218414307,0.0,0.0,0.0007522882078774273,0.00038565987216617826,,,
1247,True,,,,,0.0,,,,,,0.003546646563336253,0.05919533222913742,2.8841304811066948e-05,0.028419334441423416,0.018040092661976814,0.08986406773328781,0.0,0.0,0.0007456484017893672,0.00038499506191785724,,,
1248,True,,,,,0.0,,,,,,0.002395921153947711,0.05501297488808632,3.8795544242020696e-05,0.023033633828163147,0.014218348078429699,0.08986708521842957,0.0,0.0,0.0005246251239441335,0.00038433066748918524,,,
1249,True,,,,,0.0,,,,,,0.005527636967599392,0.06220570206642151,3.355245280545205e-05,0.04652070999145508,0.03385702893137932,0.0898696705698967,0.0,0.0,0.0008282348280772567,0.0003836666905544649,,,
1250,True,,,,,0.0,,,,,,0.0028223125264048576,0.054929472506046295,7.563941471744329e-05,0.027723394334316254,0.01847158931195736,0.08987260609865189,0.0,0.0,0.0005847235443070531,0.0003830031327869471,,,
1251,True,,,,,0.0,,,,,,0.004125850275158882,0.06068085879087448,3.948306402890012e-05,0.034725915640592575,0.02361348457634449,0.08987538516521454,0.0,0.0,0.0006739279488101602,0.0003823399958588265,,,
1252,True,,,,,0.0,,,,,,0.0056685167364776134,0.06626720726490021,7.223993452498689e-05,0.05015745759010315,0.03692731633782387,0.08987830579280853,0.0,0.0,0.0009563828934915364,0.00038167728144123715,,,
1253,True,,,,,0.0,,,,,,0.0010493614245206118,0.032357748597860336,4.2128493078053e-05,0.010919338092207909,0.005714317783713341,0.08988191187381744,0.0,0.0,0.0004211149935144931,0.00038101499120424823,,,
1254,True,,,,,0.0,,,,,,0.003864419413730502,0.05713586509227753,6.351771298795938e-05,0.03339872509241104,0.022890105843544006,0.08988523483276367,0.0,0.0,0.000752223830204457,0.00038035312681685985,,,
1255,True,,,,,0.0,,,,,,0.003374684602022171,0.05635180324316025,2.9482447644113563e-05,0.03153113275766373,0.021607644855976105,0.08988839387893677,0.0,0.0,0.0007154555642046034,0.00037969168994699963,,,
1256,True,,,,,0.0,,,,,,0.005938475485891104,0.06977083534002304,3.9605693018529564e-05,0.052588071674108505,0.03875379264354706,0.08989156037569046,0.0,0.0,0.0009405547170899808,0.0003790306822615173,,,
1257,True,,,,,0.0,,,,,,0.0019305854802951217,0.044686153531074524,3.4316693927394226e-05,0.01939980313181877,0.012084493413567543,0.08989489823579788,0.0,0.0,0.0004666941240429878,0.00037837010542618064,,,
1258,True,,,,,0.0,,,,,,0.005100203678011894,0.06717408448457718,8.466493454761803e-05,0.0439554899930954,0.031196564435958862,0.08989790081977844,0.0,0.0,0.0008849613950587809,0.00037770996110567237,,,
1259,True,,,,,0.0,,,,,,0.0020213646348565817,0.04681933671236038,4.283068119548261e-05,0.020451441407203674,0.012827716767787933,0.08990104496479034,0.0,0.0,0.0005223342450335622,0.0003770502509635851,,,
1260,True,,,,,0.0,,,,,,0.003772496012970805,0.05825934559106827,7.34958375687711e-05,0.034275125712156296,0.023740913718938828,0.08990360051393509,0.0,0.0,0.0007282285369001329,0.00037639097666241717,,,
1261,True,,,,,0.0,,,,,,0.0024771373718976974,0.04322623834013939,4.5020366087555885e-05,0.021890072152018547,0.014168743044137955,0.0899057388305664,0.0,0.0,0.0005081210401840508,0.00037573213986356847,,,
1262,True,,,,,0.0,,,,,,0.002959200879558921,0.05580230802297592,5.84290646656882e-05,0.0281995739787817,0.018731851130723953,0.089907705783844,0.0,0.0,0.0006737885996699333,0.0003750737422273367,,,
1263,True,,,,,0.0,,,,,,0.002319138031452894,0.053662676364183426,3.0489483833662234e-05,0.022083749994635582,0.013484006747603416,0.08990940451622009,0.0,0.0,0.0005744058289565146,0.00037441578541291245,,,
1264,True,,,,,0.0,,,,,,0.003386643249541521,0.05360390245914459,3.988244861830026e-05,0.030823931097984314,0.021157843992114067,0.0899110957980156,0.0,0.0,0.000692688743583858,0.0003737582710783759,,,
1265,True,,,,,0.0,,,,,,0.0054665072821080685,0.07947255671024323,3.4842785680666566e-05,0.04801551252603531,0.03368519991636276,0.08991283178329468,0.0,0.0,0.0007407276425510645,0.00037310120088069145,,,
1266,True,,,,,0.0,,,,,,0.0031035887077450752,0.04150025546550751,7.79847614467144e-05,0.02550949715077877,0.017317745834589005,0.08991454541683197,0.0,0.0,0.0005551867070607841,0.00037244457647570494,,,
1267,True,,,,,0.0,,,,,,0.0039823418483138084,0.04725043475627899,4.049267590744421e-05,0.03434131294488907,0.024714522063732147,0.08991596847772598,0.0,0.0,0.000655028794426471,0.0003717883995181387,,,
1268,True,,,,,0.0,,,,,,0.0030443656723946333,0.05564698576927185,7.280442514456809e-05,0.02393316477537155,0.014388520270586014,0.0899176150560379,0.0,0.0,0.000787546974606812,0.00037113267166158706,,,
1269,True,,,,,0.0,,,,,,0.0015220794593915343,0.041106369346380234,4.2442359699634835e-05,0.016373708844184875,0.009820576757192612,0.08991944789886475,0.0,0.0,0.0005584363243542612,0.00037047739455851295,,,
1270,True,,,,,0.0,,,,,,0.00271780276671052,0.04879847168922424,5.71140662941616e-05,0.02338602766394615,0.014860609546303749,0.08992109447717667,0.0,0.0,0.0005528442561626434,0.0003698225698602432,,,
1271,True,,,,,0.0,,,,,,0.0039033673238009214,0.045010440051555634,2.9081731554470025e-05,0.03483806923031807,0.02551989071071148,0.08992268145084381,0.0,0.0,0.0007207821472547948,0.000369168199216965,,,
1272,True,,,,,0.0,,,,,,0.004374791868031025,0.06271817535161972,3.8688580389134586e-05,0.038186315447092056,0.02662111632525921,0.08992423117160797,0.0,0.0,0.0006776043446734548,0.00036851428427772036,,,
