method,layer,n,local_owner_gain,absolute_local_quality_dot,negative_owner_dot_fraction,diagnostic_priority
natural_residual_qat_w4_c1.0_test,up_blocks.2.resnets.0.conv1.weight,4,0.0010726029251793769,7.604666496916817e-05,1.0,13.4196465630373
natural_residual_qat_w4_c1.0_test,up_blocks.2.resnets.0.conv_shortcut.weight,4,0.0006268310488898386,4.987370261393292e-05,1.0,11.660921893922806
natural_residual_qat_w4_c1.0_test,up_blocks.1.upsamplers.0.conv.weight,4,0.0009335123416904602,0.00010235764842224223,1.0,8.78692551604257
natural_residual_qat_w4_c1.0_test,up_blocks.1.resnets.2.conv1.weight,4,0.0007170852373619106,9.039812225816907e-05,1.0,7.605969776247375
natural_residual_qat_w4_c1.0_test,up_blocks.1.resnets.2.conv2.weight,4,0.0006570968827187045,8.478315044649596e-05,1.0,7.411065512103197
natural_residual_qat_w4_c1.0_test,up_blocks.1.resnets.0.conv2.weight,4,0.000477050832906619,7.019822537889194e-05,1.0,6.439726030892785
natural_residual_qat_w4_c1.0_test,up_blocks.1.resnets.1.conv2.weight,4,0.00048730824624054737,8.879326955574075e-05,1.0,5.258282583766466
natural_residual_qat_w4_c1.0_test,up_blocks.1.resnets.1.conv1.weight,4,0.0002889933199931071,7.456116535303742e-05,1.0,3.6841511723241105
natural_residual_qat_w4_c1.0_test,mid_block.resnets.0.conv1.weight,4,0.0001035334560235003,2.8517969186773176e-05,1.0,3.195564662670203
natural_residual_qat_w4_c1.0_test,up_blocks.0.resnets.0.conv1.weight,4,7.449431079813821e-05,1.94365397920877e-05,1.0,3.1947562476214033
natural_residual_qat_w4_c1.0_test,up_blocks.0.upsamplers.0.conv.weight,4,0.00024041054059865307,8.105571585291535e-05,1.0,2.8304618937098973
natural_residual_qat_w4_c1.0_test,up_blocks.0.resnets.2.conv2.weight,4,8.210270855079834e-05,2.6043514393919452e-05,1.0,2.743647460089682
natural_residual_qat_w4_c1.0_test,up_blocks.0.resnets.1.conv2.weight,4,6.93122989096328e-05,2.5452825017694494e-05,1.0,2.362868205681579
natural_residual_qat_w4_c1.0_test,up_blocks.0.resnets.2.conv1.weight,4,0.00011763508790170768,5.0210526251349696e-05,1.0,2.1747357934959295
natural_residual_qat_w4_c1.0_test,up_blocks.1.resnets.0.conv1.weight,4,0.0001612247281763386,7.21580603738216e-05,1.0,2.1202843051773703
natural_residual_qat_w4_c1.0_test,mid_block.resnets.0.conv2.weight,4,6.811885064992603e-05,3.238190109010687e-05,1.0,1.8784647986531642
natural_residual_qat_w4_c1.0_test,up_blocks.0.resnets.1.conv1.weight,4,2.2769172448746633e-05,2.3436303655797058e-05,0.75,0.833502971662136
natural_residual_qat_w4_c1.0_test,mid_block.attentions.0.to_v.weight,4,7.745090833899043e-06,7.389355927392409e-06,0.75,0.6872003901615221
natural_residual_qat_w4_c1.0_test,mid_block.attentions.0.to_q.weight,4,1.9103340741781428e-06,1.924443176261734e-06,0.75,0.3290510588101135
natural_residual_qat_w4_c1.0_test,conv_in.weight,4,-6.583506866342955e-05,3.532148779271125e-05,0.25,0.0
natural_residual_qat_w4_c1.0_test,up_blocks.0.resnets.0.conv2.weight,4,-1.0054845860645889e-05,1.8325765649622924e-05,0.25,0.0
natural_residual_qat_w4_c1.0_test,mid_block.attentions.0.to_k.weight,4,-3.499651754484312e-06,1.457931605761568e-06,0.25,0.0
natural_residual_qat_w4_c1.0_test,mid_block.attentions.0.to_out.0.weight,4,-6.92287395533459e-06,1.4334769810034074e-06,0.5,0.0
natural_residual_qat_w4_c1.0_test,mid_block.resnets.1.conv1.weight,4,-4.247925873117591e-05,2.3224314698805057e-05,0.25,0.0
natural_residual_qat_w4_c1.0_test,mid_block.resnets.1.conv2.weight,4,-3.9763155858225006e-05,1.893470647774509e-05,0.25,0.0
natural_residual_qat_w8_c1.0_test,up_blocks.3.resnets.2.conv2.weight,4,0.00030601619641403065,1.9466804756180443e-06,1.0,109.81434407994365
natural_residual_qat_w8_c1.0_test,up_blocks.3.resnets.0.conv2.weight,4,0.0005083467040532477,4.315368731398849e-06,1.0,98.6055296569382
natural_residual_qat_w8_c1.0_test,up_blocks.3.resnets.1.conv2.weight,4,0.000536751098822687,4.6793052596821715e-06,1.0,97.24996496858574
natural_residual_qat_w8_c1.0_test,up_blocks.3.resnets.0.conv_shortcut.weight,4,0.0006392396776124133,6.446857615431622e-06,1.0,87.72515446347485
natural_residual_qat_w8_c1.0_test,up_blocks.3.resnets.2.conv1.weight,4,0.0005075840245923447,5.759027074856084e-06,1.0,76.91814625459949
natural_residual_qat_w8_c1.0_test,up_blocks.3.resnets.0.conv1.weight,4,0.0005757090597298239,6.678355141683399e-06,1.0,76.57392473747798
natural_residual_qat_w8_c1.0_test,up_blocks.2.upsamplers.0.conv.weight,4,0.0009311478104763345,1.2048901846524174e-05,1.0,72.24422000073146
natural_residual_qat_w8_c1.0_test,up_blocks.2.resnets.2.conv2.weight,4,0.0006375846855443279,8.208260089362424e-06,1.0,70.46498535664206
natural_residual_qat_w8_c1.0_test,conv_out.weight,4,0.00021359012042074872,2.316848867005143e-06,1.0,67.6595318823493
natural_residual_qat_w8_c1.0_test,up_blocks.2.resnets.1.conv2.weight,4,0.000790825858718029,1.275454170157424e-05,1.0,58.17235774382879
natural_residual_qat_w8_c1.0_test,up_blocks.2.resnets.2.conv1.weight,4,0.0006014105703352925,1.097270675392099e-05,1.0,50.91222375562769
natural_residual_qat_w8_c1.0_test,up_blocks.3.resnets.1.conv1.weight,4,0.00022974177601522026,4.011413532351831e-06,1.0,47.3557514143878
natural_residual_qat_w8_c1.0_test,up_blocks.2.resnets.1.conv1.weight,4,0.0005322253353185551,1.0541854328301709e-05,1.0,46.76091172832373
natural_residual_qat_w8_c1.0_test,up_blocks.2.resnets.0.conv2.weight,4,0.0005969558181789758,1.2631738520540273e-05,1.0,44.31175224203933
natural_residual_qat_w8_c1.0_test,up_blocks.2.resnets.0.conv_shortcut.weight,4,0.0004757755336800513,1.0069260952869649e-05,1.0,43.61212449823927
natural_residual_qat_w8_c1.0_test,up_blocks.1.resnets.1.conv1.weight,4,0.0004943441072990928,1.1818852901677245e-05,1.0,39.0512924553329
natural_residual_qat_w8_c1.0_test,up_blocks.2.resnets.0.conv1.weight,4,0.0005989403231489954,1.4731968178087838e-05,1.0,38.46275364085668
natural_residual_qat_w8_c1.0_test,up_blocks.1.upsamplers.0.conv.weight,4,0.0005850974820916718,1.641716200217624e-05,1.0,33.904640923635476
natural_residual_qat_w8_c1.0_test,up_blocks.1.resnets.2.conv2.weight,4,0.00033389257636314294,9.221470904745125e-06,1.0,33.18530362140306
natural_residual_qat_w8_c1.0_test,up_blocks.1.resnets.2.conv1.weight,4,0.0005450095141238001,1.6401902278480362e-05,1.0,31.609614604518526
natural_residual_qat_w8_c1.0_test,up_blocks.1.resnets.0.conv2.weight,4,0.0003613535456437229,1.0621693174005307e-05,1.0,31.527097361149085
natural_residual_qat_w8_c1.0_test,up_blocks.0.resnets.1.conv1.weight,4,0.0003239746758494485,9.832924136936e-06,1.0,30.354852042029215
natural_residual_qat_w8_c1.0_test,up_blocks.0.resnets.0.conv1.weight,4,0.0002950443762171526,8.955561968219563e-06,1.0,30.120245433272395
natural_residual_qat_w8_c1.0_test,up_blocks.1.resnets.1.conv2.weight,4,0.0002803114494514132,8.707837878288102e-06,1.0,29.358667217199702
natural_residual_qat_w8_c1.0_test,up_blocks.1.resnets.0.conv1.weight,4,0.0003222694234602755,1.0503943938279626e-05,1.0,28.408969534730996
natural_residual_qat_w8_c1.0_test,up_blocks.0.resnets.2.conv2.weight,4,0.00020152555548885354,6.393547356067894e-06,1.0,27.859896865804924
natural_residual_qat_w8_c1.0_test,up_blocks.0.resnets.1.conv2.weight,4,0.0001443800376280627,5.111683051021769e-06,1.0,24.25873855192208
natural_residual_qat_w8_c1.0_test,mid_block.resnets.1.conv2.weight,4,0.00014474236759364685,5.145476472551271e-06,1.0,24.182310766516483
natural_residual_qat_w8_c1.0_test,up_blocks.0.upsamplers.0.conv.weight,4,0.0004506785937971838,1.7871038009330498e-05,1.0,24.086257373506246
natural_residual_qat_w8_c1.0_test,up_blocks.0.resnets.2.conv1.weight,4,0.0002734107100275989,1.167313638387525e-05,1.0,21.849915060949535
natural_residual_qat_w8_c1.0_test,up_blocks.0.resnets.0.conv2.weight,4,9.988322933564798e-05,4.562882807821305e-06,1.0,18.487065225036943
natural_residual_qat_w8_c1.0_test,mid_block.resnets.1.conv1.weight,4,9.728925836762868e-05,4.587977670596777e-06,1.0,17.923704771558384
natural_residual_qat_w8_c1.0_test,mid_block.resnets.0.conv2.weight,4,0.00019364763916724292,1.0274406491336612e-05,1.0,17.42313854858772
natural_residual_qat_w8_c1.0_test,mid_block.attentions.0.to_v.weight,4,3.7563179242484034e-05,1.819328834830322e-06,0.75,14.12512245934204
natural_residual_qat_w8_c1.0_test,conv_in.weight,4,8.435055648416302e-05,6.080881783261847e-06,0.75,12.187854458321436
natural_residual_qat_w8_c1.0_test,mid_block.resnets.0.conv1.weight,4,0.0002707408656966628,2.1835927146726953e-05,1.0,11.939578233641317
natural_residual_qat_w8_c1.0_test,mid_block.attentions.0.to_out.0.weight,4,1.8733570877481228e-05,1.4491469351838211e-06,0.75,8.183689253994926
natural_residual_qat_w8_c1.0_test,mid_block.attentions.0.to_k.weight,4,3.4861457939991003e-06,9.53544360781651e-08,0.5,3.7271322146868378
natural_residual_qat_w8_c1.0_test,mid_block.attentions.0.to_q.weight,4,1.0296236680637904e-06,1.001852713940197e-07,0.5,1.0951421872256517
natural_residual_w4_c1.0_test,up_blocks.3.resnets.0.conv1.weight,4,0.0005250390549320183,2.0795735806923305e-05,1.0,21.181617262968533
natural_residual_w4_c1.0_test,up_blocks.3.resnets.2.conv1.weight,4,0.00026069283567741933,9.094901246038527e-06,1.0,19.92051397787309
natural_residual_w4_c1.0_test,up_blocks.3.resnets.1.conv2.weight,4,0.00027911587932257404,1.0639827797186934e-05,1.0,19.07626554621497
natural_residual_w4_c1.0_test,up_blocks.3.resnets.1.conv1.weight,4,0.00023475687102949696,8.56427502695049e-06,1.0,18.696749563549684
natural_residual_w4_c1.0_test,up_blocks.3.resnets.0.conv2.weight,4,0.0002740062250636297,1.2221365801244132e-05,1.0,16.900280879590476
natural_residual_w4_c1.0_test,up_blocks.2.resnets.2.conv1.weight,4,0.000787646678728159,4.9249097778313186e-05,1.0,14.794029382748452
natural_residual_w4_c1.0_test,up_blocks.2.resnets.1.conv2.weight,4,0.0007317753281659583,5.2636761307530515e-05,1.0,12.922383098134306
natural_residual_w4_c1.0_test,up_blocks.2.upsamplers.0.conv.weight,4,0.0006242964545103441,4.864654125256008e-05,1.0,11.860119881694315
natural_residual_w4_c1.0_test,conv_out.weight,4,0.00022784195473384006,1.558665501065678e-05,1.0,11.637410959066813
natural_residual_w4_c1.0_test,up_blocks.2.resnets.2.conv2.weight,4,0.00046731574509176383,3.914970104569458e-05,1.0,10.832174735298544
natural_residual_w4_c1.0_test,up_blocks.2.resnets.0.conv2.weight,4,0.0006846956681768791,5.931086648841297e-05,1.0,10.816229993984969
natural_residual_w4_c1.0_test,up_blocks.2.resnets.1.conv1.weight,4,0.0006678840775624433,6.122237555294291e-05,1.0,10.241401895089
natural_residual_w4_c1.0_test,up_blocks.3.resnets.2.conv2.weight,4,0.0001120768901860986,7.815335584845513e-06,1.0,9.492340973326977
natural_residual_w4_c1.0_test,up_blocks.3.resnets.0.conv_shortcut.weight,4,0.0003473393179838265,3.471529173517242e-05,1.0,8.973543183157313
natural_residual_w4_c1.0_test,up_blocks.2.resnets.0.conv_shortcut.weight,4,0.0004508102275871058,5.0715234425553966e-05,1.0,8.240450930552536
natural_residual_w4_c1.0_test,up_blocks.2.resnets.0.conv1.weight,4,0.0007723938527721252,9.200038018058887e-05,1.0,8.046428854229546
natural_residual_w4_c1.0_test,up_blocks.1.upsamplers.0.conv.weight,4,0.000657050090138193,0.00011360945453050169,1.0,5.587103364319451
natural_residual_w4_c1.0_test,up_blocks.1.resnets.2.conv1.weight,4,0.0005052408361175595,8.746410326672545e-05,1.0,5.524423133842542
natural_residual_w4_c1.0_test,up_blocks.1.resnets.2.conv2.weight,4,0.00047968552877571883,9.389478858748025e-05,1.0,4.900423813246664
natural_residual_w4_c1.0_test,up_blocks.1.resnets.0.conv2.weight,4,0.00035209610874186787,7.758394959183648e-05,1.0,4.316188606475905
natural_residual_w4_c1.0_test,up_blocks.1.resnets.1.conv2.weight,4,0.0003699522603090024,8.797502057587783e-05,0.75,4.022673131163
natural_residual_w4_c1.0_test,up_blocks.1.resnets.1.conv1.weight,4,0.0002117845328902355,7.194064479611021e-05,1.0,2.7891195995292897
natural_residual_w4_c1.0_test,up_blocks.0.upsamplers.0.conv.weight,4,0.00022123702499448692,8.065715699392351e-05,1.0,2.61358392768732
natural_residual_w4_c1.0_test,up_blocks.0.resnets.0.conv1.weight,4,4.059444089022258e-05,1.8516716460492696e-05,1.0,1.803518665206854
natural_residual_w4_c1.0_test,up_blocks.1.resnets.0.conv1.weight,4,0.00012595091854568908,7.000181714027802e-05,1.0,1.7021873926938136
natural_residual_w4_c1.0_test,up_blocks.0.resnets.2.conv1.weight,4,6.628380441501076e-05,4.666900211885795e-05,1.0,1.3083856940918535
natural_residual_w4_c1.0_test,up_blocks.0.resnets.2.conv2.weight,4,1.9296293861644233e-05,2.1548085323499155e-05,0.75,0.7555371045803193
natural_residual_w4_c1.0_test,mid_block.resnets.0.conv2.weight,4,1.8812979118280257e-05,2.938357351494808e-05,0.75,0.563679289578456
natural_residual_w4_c1.0_test,mid_block.resnets.0.conv1.weight,4,1.4923682588652999e-05,2.7850862902196063e-05,0.75,0.4686701510260475
natural_residual_w4_c1.0_test,up_blocks.0.resnets.0.conv2.weight,4,4.523844786008481e-06,1.8596599876972873e-05,0.5,0.20027335523335746
natural_residual_w4_c1.0_test,mid_block.attentions.0.to_q.weight,4,1.52979963396165e-07,1.9682348676207888e-06,0.5,0.025667840673343
natural_residual_w4_c1.0_test,conv_in.weight,4,-1.6531493346352612e-05,3.9161431198361264e-05,0.5,0.0
natural_residual_w4_c1.0_test,up_blocks.0.resnets.1.conv1.weight,4,-1.2956495524151155e-06,2.1154465839666444e-05,0.75,0.0
natural_residual_w4_c1.0_test,up_blocks.0.resnets.1.conv2.weight,4,-3.94411573442877e-06,2.3746256991291914e-05,0.75,0.0
natural_residual_w4_c1.0_test,mid_block.attentions.0.to_k.weight,4,-3.593165063339769e-06,2.2872671798824946e-06,0.25,0.0
natural_residual_w4_c1.0_test,mid_block.attentions.0.to_v.weight,4,-1.1497072772317804e-06,6.6479289681831755e-06,0.5,0.0
natural_residual_w4_c1.0_test,mid_block.attentions.0.to_out.0.weight,4,-5.67924698046377e-06,4.260554094522917e-06,0.25,0.0
natural_residual_w4_c1.0_test,mid_block.resnets.1.conv1.weight,4,-3.098516049308975e-05,2.002230909229179e-05,0.0,0.0
natural_residual_w4_c1.0_test,mid_block.resnets.1.conv2.weight,4,-4.379152779761111e-05,1.947825517962799e-05,0.25,0.0
reconstruction_w8_c1.0_test,up_blocks.2.resnets.1.conv2.weight,4,4.0984862067498826e-05,9.466820909158341e-08,1.0,376.3487177997283
reconstruction_w8_c1.0_test,up_blocks.2.resnets.0.conv_shortcut.weight,4,5.2169932190853875e-05,1.2688803579798568e-07,1.0,369.68195986962365
reconstruction_w8_c1.0_test,up_blocks.3.resnets.0.conv1.weight,4,5.2468408490316144e-05,1.5143660391791674e-07,1.0,316.70493927539496
reconstruction_w8_c1.0_test,up_blocks.2.resnets.2.conv2.weight,4,1.4284999850765102e-05,3.785160856415467e-08,1.0,274.2648389415002
reconstruction_w8_c1.0_test,up_blocks.3.resnets.0.conv_shortcut.weight,4,0.00010883880886075002,3.891999750873678e-07,1.0,269.7815817924458
reconstruction_w8_c1.0_test,up_blocks.2.resnets.0.conv2.weight,4,3.0077669528426888e-05,1.0165900625051266e-07,1.0,259.5316853105524
reconstruction_w8_c1.0_test,mid_block.resnets.1.conv2.weight,4,1.2139610137164694e-05,4.95017907454974e-08,0.5,190.4704474981132
reconstruction_w8_c1.0_test,mid_block.resnets.0.conv1.weight,4,3.76149670139402e-05,1.8970323442589578e-07,1.0,184.4446701884893
reconstruction_w8_c1.0_test,conv_in.weight,4,3.895529549525852e-05,2.0353031550392605e-07,1.0,178.8881674434483
reconstruction_w8_c1.0_test,up_blocks.3.resnets.1.conv2.weight,4,9.975182434634404e-06,4.3247554661009756e-08,1.0,173.53986743896843
reconstruction_w8_c1.0_test,up_blocks.3.resnets.0.conv2.weight,4,7.057051256713314e-06,4.274666118586976e-08,1.0,123.85192700735202
reconstruction_w8_c1.0_test,up_blocks.0.upsamplers.0.conv.weight,4,3.293806123304591e-05,2.962964633987836e-07,1.0,106.07061870944194
reconstruction_w8_c1.0_test,up_blocks.1.resnets.1.conv1.weight,4,1.8890973231902302e-05,1.8823660281011934e-07,0.75,93.30272357400737
reconstruction_w8_c1.0_test,mid_block.attentions.0.to_v.weight,4,3.7957654987109217e-06,3.488040251233489e-08,1.0,77.28560440038736
reconstruction_w8_c1.0_test,up_blocks.3.resnets.1.conv1.weight,4,6.353638636740719e-06,7.695071870283571e-08,0.75,69.67946543068315
reconstruction_w8_c1.0_test,mid_block.attentions.0.to_k.weight,4,8.94100173865984e-07,2.41115591401352e-09,0.5,53.718293653241524
reconstruction_w8_c1.0_test,up_blocks.2.resnets.2.conv1.weight,4,5.0054672435814115e-06,8.28312252131404e-08,0.75,51.56856601453151
reconstruction_w8_c1.0_test,up_blocks.0.resnets.2.conv2.weight,4,4.314182158138395e-06,7.620223340534123e-08,0.75,47.70461669308648
reconstruction_w8_c1.0_test,up_blocks.2.resnets.0.conv1.weight,4,6.7622734053718394e-06,1.2812418649319232e-07,0.75,47.50212880711881
reconstruction_w8_c1.0_test,up_blocks.1.resnets.0.conv1.weight,4,6.10186701732673e-06,1.543730599258847e-07,0.75,36.190063249472686
reconstruction_w8_c1.0_test,up_blocks.2.upsamplers.0.conv.weight,4,8.84821315853086e-06,3.3491017856775833e-07,0.5,25.342643275933266
reconstruction_w8_c1.0_test,up_blocks.0.resnets.2.conv1.weight,4,4.568205020620195e-06,2.160715451090902e-07,0.25,19.835489351128643
reconstruction_w8_c1.0_test,up_blocks.2.resnets.1.conv1.weight,4,2.1953825983725886e-06,1.0712442532300097e-07,0.25,18.090208083707335
reconstruction_w8_c1.0_test,up_blocks.1.resnets.1.conv2.weight,4,8.368467153790592e-07,1.358305221002855e-07,0.5,5.576613387138731
reconstruction_w8_c1.0_test,up_blocks.0.resnets.0.conv1.weight,4,-4.907970971494036e-06,1.7285390951904994e-07,0.25,0.0
reconstruction_w8_c1.0_test,up_blocks.0.resnets.0.conv2.weight,4,-2.1253287866363896e-06,7.355744249789787e-08,0.5,0.0
reconstruction_w8_c1.0_test,up_blocks.0.resnets.1.conv1.weight,4,-1.2477614650546329e-05,2.0193434512165214e-07,0.5,0.0
reconstruction_w8_c1.0_test,up_blocks.0.resnets.1.conv2.weight,4,-8.686214737755502e-06,8.214551334696185e-08,0.25,0.0
reconstruction_w8_c1.0_test,up_blocks.1.resnets.0.conv2.weight,4,-1.2838140614472507e-05,1.544595868943419e-07,0.5,0.0
reconstruction_w8_c1.0_test,up_blocks.1.resnets.2.conv1.weight,4,-4.2504448854787836e-05,2.1657696763592688e-07,0.25,0.0
reconstruction_w8_c1.0_test,up_blocks.1.resnets.2.conv2.weight,4,-2.0085197975858755e-07,6.436355972054265e-08,0.5,0.0
reconstruction_w8_c1.0_test,up_blocks.1.upsamplers.0.conv.weight,4,-3.250762322979403e-05,1.9183182163355053e-07,0.0,0.0
reconstruction_w8_c1.0_test,up_blocks.3.resnets.2.conv1.weight,4,-1.9547703736986695e-05,2.6818009192557796e-07,0.25,0.0
reconstruction_w8_c1.0_test,up_blocks.3.resnets.2.conv2.weight,4,-1.5002323952301263e-06,5.4205363481387096e-08,0.5,0.0
reconstruction_w8_c1.0_test,mid_block.attentions.0.to_q.weight,4,-3.3802441178731115e-06,7.697436380469529e-10,0.0,0.0
reconstruction_w8_c1.0_test,mid_block.attentions.0.to_out.0.weight,4,-8.348300957250048e-06,4.3383089901111485e-08,0.25,0.0
reconstruction_w8_c1.0_test,mid_block.resnets.0.conv2.weight,4,-6.039057480916098e-06,1.6596338401316234e-07,0.0,0.0
reconstruction_w8_c1.0_test,mid_block.resnets.1.conv1.weight,4,-1.4565458328182634e-05,9.533568554924939e-08,0.25,0.0
reconstruction_w8_c1.0_test,conv_out.weight,4,-7.38263018655627e-05,5.00666587822488e-07,0.25,0.0
