method,role,comparison_group,threat_model,ssim,psnr,lpips,absolute_evasion,conditional_evasion,reference_valid,baseline_detected,original_quality_valid,min_ssim_view,aggregate_quality_valid,per_image_quality_violation_fraction,joint_quality_and_evasion_on_baseline_detected,interpretation
natural_residual_qat_w4_c1.0_test,candidate,w4_c1.0_all,marked_model_plus_unpaired_natural_images,0.8409860730171204,30.10356903076172,0.03899330541491509,0.14,0.13131313131313133,True,99,True,0.9,False,0.72,0.050505050505050504,posthoc view; does not retrain or change frozen checkpoint
natural_residual_qat_w4_c1.0_test,candidate,w4_c1.0_all,marked_model_plus_unpaired_natural_images,0.8409860730171204,30.10356903076172,0.03899330541491509,0.14,0.13131313131313133,True,99,True,0.95,False,0.97,0.0,posthoc view; does not retrain or change frozen checkpoint
natural_full_finetune_fp32_test,finetune_control,fp32_unrestricted_decoder_control,marked_model_plus_unpaired_natural_images_unrestricted_finetune,0.8142602443695068,28.903244018554688,0.04847997959703207,0.94,0.9393939393939394,True,99,True,0.8,True,0.39,0.5656565656565656,posthoc view; does not retrain or change frozen checkpoint
natural_full_finetune_fp32_test,finetune_control,fp32_unrestricted_decoder_control,marked_model_plus_unpaired_natural_images_unrestricted_finetune,0.8142602443695068,28.903244018554688,0.04847997959703207,0.94,0.9393939393939394,True,99,True,0.82,False,0.5,0.45454545454545453,posthoc view; does not retrain or change frozen checkpoint
natural_full_finetune_fp32_test,finetune_control,fp32_unrestricted_decoder_control,marked_model_plus_unpaired_natural_images_unrestricted_finetune,0.8142602443695068,28.903244018554688,0.04847997959703207,0.94,0.9393939393939394,True,99,True,0.85,False,0.6,0.36363636363636365,posthoc view; does not retrain or change frozen checkpoint
natural_full_finetune_fp32_test,finetune_control,fp32_unrestricted_decoder_control,marked_model_plus_unpaired_natural_images_unrestricted_finetune,0.8142602443695068,28.903244018554688,0.04847997959703207,0.94,0.9393939393939394,True,99,True,0.86,False,0.62,0.35353535353535354,posthoc view; does not retrain or change frozen checkpoint
natural_full_finetune_fp32_test,finetune_control,fp32_unrestricted_decoder_control,marked_model_plus_unpaired_natural_images_unrestricted_finetune,0.8142602443695068,28.903244018554688,0.04847997959703207,0.94,0.9393939393939394,True,99,True,0.9,False,0.79,0.20202020202020202,posthoc view; does not retrain or change frozen checkpoint
natural_full_finetune_fp32_test,finetune_control,fp32_unrestricted_decoder_control,marked_model_plus_unpaired_natural_images_unrestricted_finetune,0.8142602443695068,28.903244018554688,0.04847997959703207,0.94,0.9393939393939394,True,99,True,0.95,False,1.0,0.0,posthoc view; does not retrain or change frozen checkpoint
reconstruction_w8_c1.0_final_test,endpoint_control,w8_c1.0_all,marked_model_only,0.9996785521507263,56.86073303222656,0.00017981740813411307,0.010000000000000009,0.0,True,99,True,0.8,True,0.0,0.0,posthoc view; does not retrain or change frozen checkpoint
reconstruction_w8_c1.0_final_test,endpoint_control,w8_c1.0_all,marked_model_only,0.9996785521507263,56.86073303222656,0.00017981740813411307,0.010000000000000009,0.0,True,99,True,0.82,True,0.0,0.0,posthoc view; does not retrain or change frozen checkpoint
reconstruction_w8_c1.0_final_test,endpoint_control,w8_c1.0_all,marked_model_only,0.9996785521507263,56.86073303222656,0.00017981740813411307,0.010000000000000009,0.0,True,99,True,0.85,True,0.0,0.0,posthoc view; does not retrain or change frozen checkpoint
reconstruction_w8_c1.0_final_test,endpoint_control,w8_c1.0_all,marked_model_only,0.9996785521507263,56.86073303222656,0.00017981740813411307,0.010000000000000009,0.0,True,99,True,0.86,True,0.0,0.0,posthoc view; does not retrain or change frozen checkpoint
reconstruction_w8_c1.0_final_test,endpoint_control,w8_c1.0_all,marked_model_only,0.9996785521507263,56.86073303222656,0.00017981740813411307,0.010000000000000009,0.0,True,99,True,0.9,True,0.0,0.0,posthoc view; does not retrain or change frozen checkpoint
reconstruction_w8_c1.0_final_test,endpoint_control,w8_c1.0_all,marked_model_only,0.9996785521507263,56.86073303222656,0.00017981740813411307,0.010000000000000009,0.0,True,99,True,0.95,True,0.0,0.0,posthoc view; does not retrain or change frozen checkpoint
