step,applied,reason,joint_w4_loss,cycle_loss,teacher_mse,budget_penalty,dual_mse,dual_ssim,block,discriminator_loss,discriminator_applied,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,spectral_loss,adversarial_loss,grad_norm,learning_rate,reconstruction_gradient_norm,residual_gradient_norm,cycle_gradient_norm,preservation_gradient_norm
972,True,,,0.02413281798362732,,0.0,,,,,,0.003310158383101225,0.048367053270339966,7.474327139789239e-05,0.0309000164270401,0.02158043533563614,0.08940167725086212,0.0,0.0,0.0006371777271851897,0.0005774857071855356,,,,
973,True,,,0.024298910051584244,,0.0,,,,,,0.0033011743798851967,0.04430650919675827,3.9415666833519936e-05,0.02919747680425644,0.020308896899223328,0.0894056111574173,0.0,0.0,0.000764407857786864,0.0005767726475048632,,,,
974,True,,,0.05497661605477333,,0.0,,,,,,0.004569122567772865,0.0677756667137146,6.100784958107397e-05,0.04165155068039894,0.028830494731664658,0.08940955251455307,0.0,0.0,0.0008081112755462527,0.0005760595203559501,,,,
975,True,,,0.03271721675992012,,0.0,,,,,,0.001474047894589603,0.04484381526708603,2.7729982321034186e-05,0.01632525585591793,0.009131653234362602,0.08941370993852615,0.0,0.0,0.0005690777325071394,0.0005753463275359079,,,,
976,True,,,0.04144541546702385,,0.0,,,,,,0.003921035677194595,0.056636422872543335,3.930358070647344e-05,0.031169690191745758,0.020256727933883667,0.0894177183508873,0.0,0.0,0.0006845072493888438,0.0005746330708420134,,,,
977,True,,,0.03071404993534088,,0.0,,,,,,0.002055372344329953,0.043909795582294464,3.6876212107017636e-05,0.019503477960824966,0.011837329715490341,0.08942167460918427,0.0,0.0,0.0005186994676478207,0.0005739197520717053,,,,
978,True,,,0.03487248718738556,,0.0,,,,,,0.006593374069780111,0.06393444538116455,8.506960875820369e-05,0.05628415569663048,0.04201182723045349,0.0894252359867096,0.0,0.0,0.0009472732781432569,0.0005732063730225771,,,,
979,True,,,0.04806358367204666,,0.0,,,,,,0.003227642271667719,0.04867929965257645,4.1074788896366954e-05,0.027724849060177803,0.01823381707072258,0.0894288420677185,0.0,0.0,0.0008848313009366393,0.0005724929354923756,,,,
980,True,,,0.029191045090556145,,0.0,,,,,,0.00426848977804184,0.04802369326353073,7.485003879992291e-05,0.03684769943356514,0.026553180068731308,0.08943241089582443,0.0,0.0,0.0007808235241100192,0.0005717794412789946,,,,
981,True,,,0.04119790345430374,,0.0,,,,,,0.00393000990152359,0.06803308427333832,4.2049137846333906e-05,0.03816158324480057,0.026100900024175644,0.0894358903169632,0.0,0.0,0.0006601725472137332,0.0005710658921804705,,,,
982,True,,,0.027653109282255173,,0.0,,,,,,0.0033407174050807953,0.05171136558055878,5.907383092562668e-05,0.0299527645111084,0.020240454003214836,0.08943888545036316,0.0,0.0,0.0007407437078654766,0.0005703522899949783,,,,
983,True,,,0.026255302131175995,,0.0,,,,,,0.0029300672467797995,0.05020597577095032,2.93731482088333e-05,0.028029531240463257,0.018907207995653152,0.08944186568260193,0.0,0.0,0.0006819932605139911,0.0005696386365208268,,,,
984,True,,,0.03321755677461624,,0.0,,,,,,0.0012921906309202313,0.02811666950583458,3.9139056752901524e-05,0.01323881559073925,0.007888766005635262,0.08944471925497055,0.0,0.0,0.0005872710607945919,0.0005689249335564537,,,,
985,True,,,0.038728125393390656,,0.0,,,,,,0.0031194519251585007,0.049638956785202026,3.459710205788724e-05,0.0285386610776186,0.019156258553266525,0.08944753557443619,0.0,0.0,0.000663190265186131,0.0005682111829004216,,,,
986,True,,,0.03017486445605755,,0.0,,,,,,0.0035562317352741957,0.048562776297330856,7.848750101402402e-05,0.03215949609875679,0.022511493414640427,0.08945014327764511,0.0,0.0,0.0007262389408424497,0.0005674973863514135,,,,
987,True,,,0.025096463039517403,,0.0,,,,,,0.001994025893509388,0.03849329799413681,3.9515689422842115e-05,0.020416855812072754,0.013408251106739044,0.08945267647504807,0.0,0.0,0.00052403355948627,0.0005667835457082277,,,,
988,True,,,0.028625333681702614,,0.0,,,,,,0.0014821486547589302,0.045345745980739594,7.258463301695883e-05,0.01729532517492771,0.010061507113277912,0.08945505321025848,0.0,0.0,0.0005051366752013564,0.000566069662769774,,,,
989,True,,,0.03514627739787102,,0.0,,,,,,0.0017260139575228095,0.0364210419356823,4.214961882098578e-05,0.01814979687333107,0.011514566838741302,0.0894574448466301,0.0,0.0,0.0005724990041926503,0.0005653557393350683,,,,
990,True,,,0.026598474010825157,,0.0,,,,,,0.0028108356054872274,0.05080205947160721,5.786117253592238e-05,0.025486299768090248,0.016405746340751648,0.08945982158184052,0.0,0.0,0.0007288396009244025,0.000564641777203229,,,,
991,True,,,0.04179180786013603,,0.0,,,,,,0.004525365307927132,0.07013057917356491,2.8565664251800627e-05,0.03807557374238968,0.02521033212542534,0.08946188539266586,0.0,0.0,0.0008308773394674063,0.0005639277781734719,,,,
992,True,,,0.04229086637496948,,0.0,,,,,,0.003308095969259739,0.05001942813396454,3.87789259548299e-05,0.03054095432162285,0.02089397981762886,0.08946383744478226,0.0,0.0,0.0008590120705775917,0.0005632137440451057,,,,
993,True,,,0.027501387521624565,,0.0,,,,,,0.002159849042072892,0.05911652743816376,3.5922563256463036e-05,0.024112069979310036,0.014852931722998619,0.0894661545753479,0.0,0.0,0.0005885458085685968,0.0005624996766175276,,,,
994,True,,,0.025778446346521378,,0.0,,,,,,0.0035192957147955894,0.04631686955690384,8.334605081472546e-05,0.03534185513854027,0.0259967353194952,0.08946818113327026,0.0,0.0,0.0007553222239948809,0.0005617855776902184,,,,
995,True,,,0.0489225871860981,,0.0,,,,,,0.005516380071640015,0.05633056163787842,4.026524402434006e-05,0.04698459059000015,0.0344310961663723,0.08947007358074188,0.0,0.0,0.0013696927344426513,0.0005610714490627389,,,,
996,True,,,0.02470436692237854,,0.0,,,,,,0.0031507450621575117,0.055894635617733,7.24812998669222e-05,0.030890721827745438,0.02097250521183014,0.08947230130434036,0.0,0.0,0.0006049441872164607,0.0005603572925347245,,,,
997,True,,,0.03337843343615532,,0.0,,,,,,0.003442986635491252,0.05236341059207916,4.19622338085901e-05,0.03113483637571335,0.021205998957157135,0.08947450667619705,0.0,0.0,0.0005881931865587831,0.0005596431099058804,,,,
998,True,,,0.03159413859248161,,0.0,,,,,,0.002993684960529208,0.043974850326776505,5.85892194067128e-05,0.025899000465869904,0.017267826944589615,0.08947663754224777,0.0,0.0,0.0005912018823437393,0.0005589289029759786,,,,
999,True,,,0.037103071808815,,0.0,,,,,,0.002840772271156311,0.05166392773389816,2.772707011899911e-05,0.02851545624434948,0.019228611141443253,0.08947857469320297,0.0,0.0,0.0008730183471925557,0.0005582146735448512,,,,
1000,True,,,0.04464002326130867,,0.0,,,,,,0.007032644934952259,0.06422168016433716,3.8878129998920485e-05,0.06060926988720894,0.045793816447257996,0.0894799530506134,0.0,0.0,0.0009008298511616886,0.0005575004234123877,0.0003719216490639294,0.000756565744246408,0.00015509475430290992,1.5014891710522364e-05
1001,True,,,0.029904622584581375,,0.0,,,,,,0.0029842283111065626,0.04511392489075661,3.454229954513721e-05,0.027803806588053703,0.01909704878926277,0.08948180079460144,0.0,0.0,0.0006828555488027632,0.0005567861543785299,,,,
1002,True,,,0.04419814050197601,,0.0,,,,,,0.0018202562350779772,0.04446880891919136,7.681542774662375e-05,0.018237484619021416,0.01059512048959732,0.08948363363742828,0.0,0.0,0.0005123407463543117,0.0005560718682432667,,,,
1003,True,,,0.03255470097064972,,0.0,,,,,,0.004437388386577368,0.06416736543178558,4.051483847433701e-05,0.03574458882212639,0.023649806156754494,0.08948567509651184,0.0,0.0,0.0006578098400495946,0.0005553575668066303,,,,
1004,True,,,0.03255186602473259,,0.0,,,,,,0.0016777081182226539,0.04359719157218933,7.509611896239221e-05,0.017363619059324265,0.010068245232105255,0.0894877165555954,0.0,0.0,0.0006391630158759654,0.0005546432518686918,,,,
1005,True,,,0.032363805919885635,,0.0,,,,,,0.00568870734423399,0.06588755548000336,4.0484224882675335e-05,0.04707798734307289,0.033561743795871735,0.08949005603790283,0.0,0.0,0.0006296375649981201,0.0005539289252295556,,,,
1006,True,,,0.042772408574819565,,0.0,,,,,,0.006011758930981159,0.06851284205913544,6.153499271022156e-05,0.050743263214826584,0.03652680292725563,0.08949274569749832,0.0,0.0,0.0009934448171406984,0.0005532145886893566,,,,
1007,True,,,0.030360661447048187,,0.0,,,,,,0.004402894526720047,0.058979861438274384,2.6479141524760053e-05,0.0388386994600296,0.02732602134346962,0.08949538320302963,0.0,0.0,0.000701636599842459,0.0005525002440482534,,,,
1008,True,,,0.03512805700302124,,0.0,,,,,,0.002684554550796747,0.041671592742204666,3.860097785945982e-05,0.02419762685894966,0.016080351546406746,0.08949808031320572,0.0,0.0,0.0007310470100492239,0.0005517858931064261,,,,
1009,True,,,0.025210393592715263,,0.0,,,,,,0.00401698611676693,0.05598623305559158,3.5409382689977065e-05,0.03838743269443512,0.027607006952166557,0.089500792324543,0.0,0.0,0.0007735127583146095,0.0005510715376640704,,,,
1010,True,,,0.028714023530483246,,0.0,,,,,,0.0029799696058034897,0.052335113286972046,7.802780601195991e-05,0.027625776827335358,0.018191106617450714,0.08950360864400864,0.0,0.0,0.0007055405876599252,0.0005503571795213929,,,,
1011,True,,,0.02905944362282753,,0.0,,,,,,0.0021683245431631804,0.04216960445046425,4.026492388220504e-05,0.02127954550087452,0.0136884655803442,0.08950668573379517,0.0,0.0,0.0005909810424782336,0.0005496428204786074,,,,
1012,True,,,0.036179132759571075,,0.0,,,,,,0.01076807826757431,0.0838053897023201,7.19331728760153e-05,0.11288537085056305,0.09244389832019806,0.08950960636138916,0.0,0.0,0.0013880346668884158,0.0005489284623359297,,,,
1013,True,,,0.03536473959684372,,0.0,,,,,,0.0035927705466747284,0.05807895213365555,4.242153954692185e-05,0.029866624623537064,0.01919596642255783,0.089513398706913,0.0,0.0,0.0006974070565775037,0.0005482141068935738,,,,
1014,True,,,0.028851378709077835,,0.0,,,,,,0.002663805615156889,0.047343410551548004,5.834943658555858e-05,0.026738304644823074,0.01812729611992836,0.0895172581076622,0.0,0.0,0.0005631773383356631,0.0005474997559517467,,,,
1015,True,,,0.05083351582288742,,0.0,,,,,,0.003560638055205345,0.06540488451719284,2.7031192075810395e-05,0.031974513083696365,0.020456327125430107,0.08952102065086365,0.0,0.0,0.0007154892082326114,0.0005467854113106438,,,,
1016,True,,,0.034579500555992126,,0.0,,,,,,0.005223398096859455,0.06497970223426819,3.897180067724548e-05,0.04520871490240097,0.032226815819740295,0.0895247757434845,0.0,0.0,0.0008588286582380533,0.0005460710747704445,,,,
1017,True,,,0.02335970103740692,,0.0,,,,,,0.0023018931970000267,0.04570997878909111,3.589048719732091e-05,0.02140197716653347,0.013382261618971825,0.08952847123146057,0.0,0.0,0.0005216671852394938,0.0005453567481313083,,,,
1018,True,,,0.033747658133506775,,0.0,,,,,,0.00435399916023016,0.0523221418261528,7.61653354857117e-05,0.03254414722323418,0.02168705128133297,0.0895320251584053,0.0,0.0,0.0006525719654746354,0.0005446424331933697,,,,
1019,True,,,0.028427887707948685,,0.0,,,,,,0.0026502737309783697,0.047457680106163025,4.014902879134752e-05,0.024209216237068176,0.015613462775945663,0.08953581750392914,0.0,0.0,0.0006905547343194485,0.0005439281317567335,,,,
1020,True,,,0.03192918747663498,,0.0,,,,,,0.00445227324962616,0.0687418282032013,7.209674367913976e-05,0.0371793694794178,0.02460217848420143,0.0895395427942276,0.0,0.0,0.0006614912417717278,0.0005432138456214703,,,,
1021,True,,,0.035691872239112854,,0.0,,,,,,0.004580153618007898,0.07390424609184265,4.20946380472742e-05,0.0386040098965168,0.025360040366649628,0.08954270929098129,0.0,0.0,0.0008425071719102561,0.0005424995765876124,,,,
1022,True,,,0.028415042906999588,,0.0,,,,,,0.0027283341623842716,0.052540335804224014,5.890625106985681e-05,0.02634229138493538,0.01715085841715336,0.089546337723732,0.0,0.0,0.0006098332232795656,0.0005417853264551489,,,,
1023,True,,,0.03215586766600609,,0.0,,,,,,0.003295433707535267,0.055160604417324066,2.8991795261390507e-05,0.03267285227775574,0.02262980490922928,0.08954949676990509,0.0,0.0,0.0007093370077200234,0.0005410710970240217,,,,
1024,True,,,0.03868723288178444,,0.0,,,,,,0.006072500254958868,0.059318628162145615,3.9155253034550697e-05,0.0498817153275013,0.036575376987457275,0.08955270051956177,0.0,0.0,0.0010171274188905954,0.0005403568900941196,,,,
1025,True,,,0.04191377013921738,,0.0,,,,,,0.005806566681712866,0.05948546901345253,3.514418131089769e-05,0.04496707394719124,0.031879689544439316,0.08955632895231247,0.0,0.0,0.0007967478595674038,0.0005396427074652757,,,,
1026,True,,,0.03617091476917267,,0.0,,,,,,0.001941206632182002,0.04174026846885681,8.181044540833682e-05,0.01799902692437172,0.01058557815849781,0.08956006914377213,0.0,0.0,0.0006115350406616926,0.000538928550937261,,,,
1027,True,,,0.028017375618219376,,0.0,,,,,,0.003845830215141177,0.0588638074696064,3.988692697021179e-05,0.03550253063440323,0.024574561044573784,0.08956365287303925,0.0,0.0,0.0005973466322757304,0.0005382144223097817,,,,
1028,True,,,0.02711920253932476,,0.0,,,,,,0.004703229293227196,0.05233893543481827,7.13345070835203e-05,0.04276273399591446,0.031623080372810364,0.08956703543663025,0.0,0.0,0.0011138332774862647,0.0005375003233824726,,,,
1029,True,,,0.03937997668981552,,0.0,,,,,,0.001984173897653818,0.041582465171813965,4.253802399034612e-05,0.017845261842012405,0.010392064228653908,0.0895707905292511,0.0,0.0,0.0005494141951203346,0.0005367862559548942,,,,
1030,True,,,0.027116481214761734,,0.0,,,,,,0.004547974094748497,0.05240677297115326,5.8348603488411754e-05,0.03987003490328789,0.02888530306518078,0.08957428485155106,0.0,0.0,0.0007729692733846605,0.0005360722218265281,,,,
1031,True,,,0.033039506524801254,,0.0,,,,,,0.002180428011342883,0.0370526947081089,2.875601603591349e-05,0.01934979110956192,0.012223541736602783,0.08957768231630325,0.0,0.0,0.0005964060546830297,0.000535358222796771,,,,
1032,True,,,0.029792606830596924,,0.0,,,,,,0.002960420912131667,0.05052623152732849,3.946231663576327e-05,0.029294611886143684,0.020068097859621048,0.08958110213279724,0.0,0.0,0.0007005807128734887,0.0005346442606649317,,,,
1033,True,,,0.025842508301138878,,0.0,,,,,,0.002563345478847623,0.04446388781070709,3.866474435199052e-05,0.02596905268728733,0.01778571493923664,0.08958476036787033,0.0,0.0,0.0006918616709299386,0.0005339303372302261,,,,
1034,True,,,0.04100414365530014,,0.0,,,,,,0.0031769773922860622,0.06056986749172211,8.600053115515038e-05,0.030309146270155907,0.019726261496543884,0.08958792686462402,0.0,0.0,0.0006857795524410903,0.0005332164542917725,,,,
1035,True,,,0.03332111984491348,,0.0,,,,,,0.004539100918918848,0.061690960079431534,4.131871901336126e-05,0.03832079842686653,0.026362814009189606,0.08959122002124786,0.0,0.0,0.0008493878995068371,0.0005325026136485866,,,,
1036,True,,,0.04191292077302933,,0.0,,,,,,0.002903012093156576,0.046708207577466965,7.357995491474867e-05,0.026559820398688316,0.01763411983847618,0.08959483355283737,0.0,0.0,0.0006573728751391172,0.0005317888170995785,,,,
1037,True,,,0.030225403606891632,,0.0,,,,,,0.006502458825707436,0.07038214802742004,4.140195596846752e-05,0.05436231940984726,0.03960270807147026,0.08959823846817017,0.0,0.0,0.0008666515932418406,0.0005310750664435464,,,,
1038,True,,,0.03682616725564003,,0.0,,,,,,0.0033432822674512863,0.05773146450519562,5.755655001848936e-05,0.02859123982489109,0.018181750550866127,0.08960215002298355,0.0,0.0,0.0007801485480740666,0.0005303613634791734,,,,
1039,True,,,0.03366176784038544,,0.0,,,,,,0.0008993704686872661,0.03357914835214615,2.6938321752822958e-05,0.01060930173844099,0.005105869844555855,0.08960599452257156,0.0,0.0,0.0004883462679572403,0.0005296477100050217,,,,
1040,True,,,0.03754160553216934,,0.0,,,,,,0.002987475832924247,0.05244848132133484,3.8408441469073296e-05,0.02875390648841858,0.019230864942073822,0.08960966020822525,0.0,0.0,0.0007413402781821787,0.0005289341078195297,,,,
1041,True,,,0.046120140701532364,,0.0,,,,,,0.004138644319027662,0.0650031715631485,3.7127058021724224e-05,0.03474068641662598,0.022725822404026985,0.0896136462688446,0.0,0.0,0.001970472279936075,0.0005282205587210056,,,,
1042,True,,,0.02701704576611519,,0.0,,,,,,0.0016840919852256775,0.03501502424478531,8.286464435514063e-05,0.01732438988983631,0.010931014083325863,0.08961784094572067,0.0,0.0,0.0006262561655603349,0.0005275070645076247,,,,
1043,True,,,0.027728402987122536,,0.0,,,,,,0.002048419788479805,0.0344691276550293,4.000978515250608e-05,0.01843160390853882,0.011742763221263885,0.0896218940615654,0.0,0.0,0.000604038592427969,0.0005267936269774232,,,,
1044,True,,,0.024897631257772446,,0.0,,,,,,0.0014632719103246927,0.03340085223317146,7.17141228960827e-05,0.016131458804011345,0.01014700811356306,0.0896260216832161,0.0,0.0,0.0007517333724536002,0.000526080247928295,,,,
1045,True,,,0.036395855247974396,,0.0,,,,,,0.0032554338686168194,0.04139358177781105,4.296821862226352e-05,0.028713325038552284,0.020036790519952774,0.08962993323802948,0.0,0.0,0.0007551245507784188,0.0005253669291579864,,,,
1046,True,,,0.02801896631717682,,0.0,,,,,,0.0029367655515670776,0.04632853716611862,6.192184810061008e-05,0.022876620292663574,0.01409951038658619,0.08963383734226227,0.0,0.0,0.000623934029135853,0.0005246536724640923,,,,
1047,True,,,0.024215158075094223,,0.0,,,,,,0.003822388593107462,0.06262783706188202,2.913918979174923e-05,0.037331096827983856,0.026092827320098877,0.08963756263256073,0.0,0.0,0.000756590161472559,0.00052394047964405,,,,
1048,True,,,0.03600689768791199,,0.0,,,,,,0.003943224437534809,0.05353972315788269,3.929322701878846e-05,0.032236192375421524,0.021662868559360504,0.08964113146066666,0.0,0.0,0.0007353863911703229,0.0005232273524951368,,,,
1049,True,,,0.04241998493671417,,0.0,,,,,,0.003296516602858901,0.05720934644341469,3.559940887498669e-05,0.028504375368356705,0.018148476257920265,0.0896448865532875,0.0,0.0,0.000771268387325108,0.0005225142928144645,,,,
1050,True,,,0.031441688537597656,,0.0,,,,,,0.002226539421826601,0.04195296764373779,7.847524102544412e-05,0.021533068269491196,0.013861093670129776,0.08964859694242477,0.0,0.0,0.000533654005266726,0.0005218013023989745,,,,
1051,True,,,0.03840184956789017,,0.0,,,,,,0.00367562472820282,0.05322549492120743,4.0260489186039194e-05,0.03241981938481331,0.022120974957942963,0.08965218812227249,0.0,0.0,0.0006831466453149915,0.0005210883830454335,,,,
1052,True,,,0.037827394902706146,,0.0,,,,,,0.0053516561165452,0.05085546895861626,7.208412716863677e-05,0.046448636800050735,0.03470056504011154,0.089655302464962,0.0,0.0,0.0017499999376013875,0.0005203755365504296,,,,
1053,True,,,0.034768663346767426,,0.0,,,,,,0.004356029909104109,0.049693938344717026,4.261955473339185e-05,0.03539746627211571,0.024806464090943336,0.08965842425823212,0.0,0.0,0.0009323125123046339,0.0005196627647103673,,,,
1054,True,,,0.029028138145804405,,0.0,,,,,,0.0032709594815969467,0.056008562445640564,5.9090685681439936e-05,0.028867419809103012,0.018779156729578972,0.08966204524040222,0.0,0.0,0.0005844349507242441,0.0005189500693214628,,,,
1055,True,,,0.030359670519828796,,0.0,,,,,,0.004868999123573303,0.06148732453584671,2.7957683414570056e-05,0.04117096960544586,0.028939004987478256,0.08966546505689621,0.0,0.0,0.0008830179576762021,0.0005182374521797389,,,,
1056,True,,,0.033254943788051605,,0.0,,,,,,0.0023952980991452932,0.03400528058409691,3.9376387576339766e-05,0.020191144198179245,0.013146397657692432,0.08966833353042603,0.0,0.0,0.0006734567577950656,0.0005175249150810226,,,,
1057,True,,,0.032454006373882294,,0.0,,,,,,0.0035066816490143538,0.04485803470015526,3.57042663381435e-05,0.029034562408924103,0.019802972674369812,0.0896710678935051,0.0,0.0,0.0007245310116559267,0.0005168124598209383,,,,
1058,True,,,0.027303578332066536,,0.0,,,,,,0.0037043550983071327,0.05124586075544357,7.921687210910022e-05,0.03334394842386246,0.023305626586079597,0.0896737277507782,0.0,0.0,0.0008402304956689477,0.0005161000881949046,,,,
1059,True,,,0.05905340611934662,,0.0,,,,,,0.0019086103420704603,0.040762923657894135,3.9662241761107e-05,0.020807737484574318,0.013315699994564056,0.08967678993940353,0.0,0.0,0.000655540672596544,0.0005153878019981287,,,,
1060,True,,,0.025203468278050423,,0.0,,,,,,0.0032979431562125683,0.04413328692317009,7.153075421229005e-05,0.02870023436844349,0.019804364070296288,0.08967988193035126,0.0,0.0,0.0007374064298346639,0.0005146756030256029,,,,
1061,True,,,0.03661569952964783,,0.0,,,,,,0.0034804835449904203,0.04960246384143829,4.2298517655581236e-05,0.030228398740291595,0.020503530278801918,0.08968319743871689,0.0,0.0,0.0006593161961063743,0.0005139634930721,,,,
1062,True,,,0.03386479616165161,,0.0,,,,,,0.0032007000409066677,0.04772103205323219,5.901473559788428e-05,0.030849099159240723,0.021611277014017105,0.08968645334243774,0.0,0.0,0.000654670293442905,0.0005132514739321681,,,,
1063,True,,,0.0359993577003479,,0.0,,,,,,0.0024804065469652414,0.05777089297771454,2.858220977941528e-05,0.026540260761976242,0.017011579126119614,0.08969001471996307,0.0,0.0,0.000612458330579102,0.0005125395474001265,,,,
1064,True,,,0.03290535509586334,,0.0,,,,,,0.002372966380789876,0.03916144371032715,3.9704602386336774e-05,0.02170599065721035,0.01417104434221983,0.08969315886497498,0.0,0.0,0.0008557011606171727,0.000511827715270061,,,,
1065,True,,,0.037679217755794525,,0.0,,,,,,0.004681111313402653,0.0540805459022522,3.5189576010452583e-05,0.03888828679919243,0.02750777266919613,0.08969645202159882,0.0,0.0,0.0013239188119769096,0.0005111159793358202,,,,
1066,True,,,0.031862787902355194,,0.0,,,,,,0.0023676517885178328,0.04164774715900421,7.618582458235323e-05,0.0230901837348938,0.015304035507142544,0.08970017731189728,0.0,0.0,0.0005922018317505717,0.0005104043413910089,,,,
1067,True,,,0.03117203339934349,,0.0,,,,,,0.0014047808945178986,0.038183726370334625,3.96820942114573e-05,0.015107300132513046,0.0086555490270257,0.08970355242490768,0.0,0.0,0.0005464187706820667,0.0005096928032289862,,,,
1068,True,,,0.025445520877838135,,0.0,,,,,,0.002298390492796898,0.03866928070783615,7.20401294529438e-05,0.019788088276982307,0.012435226701200008,0.08970669656991959,0.0,0.0,0.0006049436051398516,0.0005089813666428594,,,,
1069,True,,,0.040835365653038025,,0.0,,,,,,0.003950231708586216,0.07146704196929932,3.948068115278147e-05,0.03714777156710625,0.024725642055273056,0.08970986306667328,0.0,0.0,0.0007482438231818378,0.00050827003342548,,,,
1070,True,,,0.04136955365538597,,0.0,,,,,,0.0036837980151176453,0.05966858193278313,6.12510193604976e-05,0.030937494710087776,0.019945386797189713,0.08971301466226578,0.0,0.0,0.0007605634746141732,0.0005075588053694381,,,,
1071,True,,,0.02609950117766857,,0.0,,,,,,0.002009960822761059,0.0440862663090229,2.8777465558960102e-05,0.019873734563589096,0.012282597832381725,0.0897163525223732,0.0,0.0,0.0005800016224384308,0.00050684768426706,,,,
1072,True,,,0.04153352230787277,,0.0,,,,,,0.005860460922122002,0.05259966105222702,3.982530324719846e-05,0.04525679349899292,0.03280392289161682,0.08971947431564331,0.0,0.0,0.002301478525623679,0.0005061366719104017,,,,
1073,True,,,0.038227539509534836,,0.0,,,,,,0.004011977929621935,0.05066748708486557,3.5936951462645084e-05,0.033821213990449905,0.023445013910531998,0.0897233709692955,0.0,0.0,0.0007030251435935497,0.0005054257700912455,,,,
1074,True,,,0.029596444219350815,,0.0,,,,,,0.0037967688404023647,0.04674641042947769,8.411137241637334e-05,0.034177012741565704,0.024470310658216476,0.08972746133804321,0.0,0.0,0.0008360546780750155,0.000504714980601095,,,,
1075,True,,,0.02575206197798252,,0.0,,,,,,0.0034572898875921965,0.04807400330901146,4.218766116537154e-05,0.03158555552363396,0.02214493416249752,0.08973153680562973,0.0,0.0,0.0009053646354004741,0.0005040043052311707,,,,
1076,True,,,0.03611355647444725,,0.0,,,,,,0.0037892169784754515,0.05876182019710541,7.188535528257489e-05,0.034639857709407806,0.023680023849010468,0.08973551541566849,0.0,0.0,0.0006746347062289715,0.0005032937457724053,,,,
1077,True,,,0.032843492925167084,,0.0,,,,,,0.003762331558391452,0.050147585570812225,4.297925624996424e-05,0.0348605252802372,0.024836117401719093,0.08973921090364456,0.0,0.0,0.0008020475506782532,0.0005025833040154403,,,,
1078,True,,,0.03098873607814312,,0.0,,,,,,0.003434485523030162,0.056006819009780884,5.823788160341792e-05,0.034835297614336014,0.024563690647482872,0.08974333852529526,0.0,0.0,0.0006815880769863725,0.0005018729817506196,,,,
1079,True,,,0.023886390030384064,,0.0,,,,,,0.00245453673414886,0.04041709005832672,2.8847460271208547e-05,0.022837989032268524,0.015190981328487396,0.08974739164113998,0.0,0.0,0.0006311891484074295,0.0005011627807679862,,,,
1080,True,,,0.028453007340431213,,0.0,,,,,,0.004345620982348919,0.05819549411535263,3.9240730984602123e-05,0.03974040970206261,0.02837357670068741,0.08975133299827576,0.0,0.0,0.0007304669125005603,0.0005004527028572777,,,,
1081,True,,,0.046947792172431946,,0.0,,,,,,0.0036347133573144674,0.04979780688881874,3.4938580938614905e-05,0.029394324868917465,0.019395336508750916,0.08975476026535034,0.0,0.0,0.0007039292831905186,0.0004997427498079215,,,,
1082,True,,,0.02169031836092472,,0.0,,,,,,0.0015203815419226885,0.031112682074308395,7.861970516387373e-05,0.014747676439583302,0.008962232619524002,0.08975820243358612,0.0,0.0,0.0005333603476174176,0.0004990329234090301,,,,
1083,True,,,0.0343375988304615,,0.0,,,,,,0.0033422193955630064,0.04711252078413963,3.8568719901377335e-05,0.029738593846559525,0.020424848422408104,0.08976144343614578,0.0,0.0,0.000726526603102684,0.0004983232254493973,,,,
1084,True,,,0.030453018844127655,,0.0,,,,,,0.002603239845484495,0.044234856963157654,7.186413859017193e-05,0.024918636307120323,0.01665380224585533,0.08976460993289948,0.0,0.0,0.0006748182349838316,0.0004976136577174927,,,,
1085,True,,,0.043956443667411804,,0.0,,,,,,0.004535632207989693,0.0525740310549736,4.1197661630576476e-05,0.04322904720902443,0.03207816928625107,0.08976760506629944,0.0,0.0,0.0008757609757594764,0.0004969042220014582,,,,
1086,True,,,0.019070856273174286,,0.0,,,,,,0.0020388723351061344,0.042047418653964996,5.8262303355149925e-05,0.02337346412241459,0.016012301668524742,0.08977073431015015,0.0,0.0,0.0005113031947985291,0.0004961949200891025,,,,
1087,True,,,0.03428465127944946,,0.0,,,,,,0.0042726327665150166,0.05990001559257507,3.008565545314923e-05,0.04182600602507591,0.030307741835713387,0.08977394551038742,0.0,0.0,0.0007566543063148856,0.0004954857537678975,,,,
1088,True,,,0.034424763172864914,,0.0,,,,,,0.0036455902736634016,0.05454189330339432,3.9997274143388495e-05,0.02956688031554222,0.01920507848262787,0.08977741748094559,0.0,0.0,0.000815699459053576,0.0004947767248249734,,,,
1089,True,,,0.03827189654111862,,0.0,,,,,,0.003159942105412483,0.035768069326877594,3.5760545870289207e-05,0.025258658453822136,0.017223497852683067,0.08978109061717987,0.0,0.0,0.000787198543548584,0.0004940678350471141,,,,
1090,True,,,0.0294407457113266,,0.0,,,,,,0.004514723550528288,0.05439019948244095,8.550204074708745e-05,0.03937436267733574,0.028185609728097916,0.0897851437330246,0.0,0.0,0.0008243105257861316,0.0004933590862207526,,,,
1091,True,,,0.036608193069696426,,0.0,,,,,,0.006222994532436132,0.06822031736373901,3.957229637308046e-05,0.05645579844713211,0.042127013206481934,0.08978927880525589,0.0,0.0,0.0011025166604667902,0.000492650480131967,,,,
