method,layer,n,local_owner_gain,absolute_local_quality_dot,negative_owner_dot_fraction,diagnostic_priority
natural_residual_qat_w4_c1.0_test,up_blocks.2.resnets.0.conv1.weight,4,0.001008915633479102,7.906666815584037e-05,1.0,12.12322175748216
natural_residual_qat_w4_c1.0_test,up_blocks.2.resnets.0.conv_shortcut.weight,4,0.0006127485560525078,5.6674800417978614e-05,1.0,10.073151775251343
natural_residual_qat_w4_c1.0_test,up_blocks.1.upsamplers.0.conv.weight,4,0.0009409394934682212,0.00011619602558702254,1.0,7.8182874756136576
natural_residual_qat_w4_c1.0_test,up_blocks.1.resnets.2.conv1.weight,4,0.0006870518247472872,9.094495879523287e-05,1.0,7.2245172328353515
natural_residual_qat_w4_c1.0_test,up_blocks.1.resnets.2.conv2.weight,4,0.0006308315843278042,8.858726056443256e-05,1.0,6.801980867266843
natural_residual_qat_w4_c1.0_test,up_blocks.1.resnets.0.conv2.weight,4,0.0004512183382362202,7.219757493074659e-05,1.0,5.90966188329629
natural_residual_qat_w4_c1.0_test,up_blocks.1.resnets.1.conv2.weight,4,0.00047393506438823957,8.984420921599747e-05,1.0,5.041900841037182
natural_residual_qat_w4_c1.0_test,up_blocks.1.resnets.1.conv1.weight,4,0.00029275627343303953,7.586749710319579e-05,1.0,3.658421241859321
natural_residual_qat_w4_c1.0_test,up_blocks.0.resnets.0.conv1.weight,4,7.718760280231596e-05,2.1740787989981278e-05,1.0,2.9806925621980165
natural_residual_qat_w4_c1.0_test,up_blocks.0.resnets.2.conv2.weight,4,8.77055847870873e-05,2.6635744125302658e-05,1.0,2.848433089186928
natural_residual_qat_w4_c1.0_test,up_blocks.0.upsamplers.0.conv.weight,4,0.0002808678196108426,0.00010576820372477154,1.0,2.5551259550013627
natural_residual_qat_w4_c1.0_test,mid_block.resnets.0.conv1.weight,4,8.241541313076114e-05,3.1063356276357866e-05,1.0,2.3401217151385705
natural_residual_qat_w4_c1.0_test,mid_block.resnets.0.conv2.weight,4,8.509356092305739e-05,3.631692556946047e-05,1.0,2.102529208504772
natural_residual_qat_w4_c1.0_test,up_blocks.0.resnets.2.conv1.weight,4,0.000112496351514319,5.271595923469104e-05,1.0,1.9780957966905177
natural_residual_qat_w4_c1.0_test,up_blocks.1.resnets.0.conv1.weight,4,0.00014962608370602647,7.230146768770804e-05,1.0,1.957008264837068
natural_residual_qat_w4_c1.0_test,mid_block.attentions.0.to_v.weight,4,1.2301998966758821e-05,8.3724855596701e-06,0.75,0.9819948608104702
natural_residual_qat_w4_c1.0_test,up_blocks.0.resnets.1.conv2.weight,4,3.255380040282846e-05,2.8998301953925645e-05,1.0,0.9819151023229894
natural_residual_qat_w4_c1.0_test,up_blocks.0.resnets.1.conv1.weight,4,2.5965332705388714e-05,2.509495673611391e-05,1.0,0.8877027537371294
natural_residual_qat_w4_c1.0_test,mid_block.attentions.0.to_q.weight,4,1.580917216565251e-06,2.3710227956063295e-06,0.25,0.2422454493781901
natural_residual_qat_w4_c1.0_test,conv_in.weight,4,-5.80659089740245e-05,5.884731323584386e-05,0.25,0.0
natural_residual_qat_w4_c1.0_test,up_blocks.0.resnets.0.conv2.weight,4,-3.913540106746951e-06,2.1998738442753893e-05,0.25,0.0
natural_residual_qat_w4_c1.0_test,mid_block.attentions.0.to_k.weight,4,-2.889542565457399e-06,1.1774921603222087e-06,0.25,0.0
natural_residual_qat_w4_c1.0_test,mid_block.attentions.0.to_out.0.weight,4,-3.0700525223123633e-06,3.825575028054147e-06,0.75,0.0
natural_residual_qat_w4_c1.0_test,mid_block.resnets.1.conv1.weight,4,-3.2481234704194166e-05,2.3884918586096528e-05,0.25,0.0
natural_residual_qat_w4_c1.0_test,mid_block.resnets.1.conv2.weight,4,-3.5435561620937516e-05,2.298008902456566e-05,0.25,0.0
natural_residual_qat_w8_c1.0_test,up_blocks.3.resnets.2.conv2.weight,4,0.0003000544486801796,2.1728302432404276e-06,1.0,97.03692346922156
natural_residual_qat_w8_c1.0_test,up_blocks.3.resnets.0.conv2.weight,4,0.0004948496863703508,4.854783172910952e-06,1.0,85.70130602513868
natural_residual_qat_w8_c1.0_test,up_blocks.3.resnets.1.conv2.weight,4,0.0005181572997507403,5.309941461881589e-06,1.0,83.18094268548379
natural_residual_qat_w8_c1.0_test,up_blocks.3.resnets.2.conv1.weight,4,0.0004904295953159585,5.6644728656409895e-06,1.0,74.49023665464398
natural_residual_qat_w8_c1.0_test,up_blocks.3.resnets.0.conv1.weight,4,0.0005731820835390175,7.2933132822601355e-06,1.0,69.79257925856743
natural_residual_qat_w8_c1.0_test,up_blocks.3.resnets.0.conv_shortcut.weight,4,0.0006514589764206926,8.471775281864908e-06,1.0,69.36973164682558
natural_residual_qat_w8_c1.0_test,up_blocks.2.resnets.2.conv2.weight,4,0.0006212073781555893,8.521297545730195e-06,1.0,65.80143946004152
natural_residual_qat_w8_c1.0_test,up_blocks.2.upsamplers.0.conv.weight,4,0.0009411745460294925,1.3443090959166024e-05,1.0,65.53032072444958
natural_residual_qat_w8_c1.0_test,up_blocks.2.resnets.1.conv2.weight,4,0.0007840454325617238,1.3195139152708204e-05,1.0,55.54902597872496
natural_residual_qat_w8_c1.0_test,up_blocks.2.resnets.2.conv1.weight,4,0.0006056655824810654,1.1420216136066548e-05,1.0,49.083264946852736
natural_residual_qat_w8_c1.0_test,up_blocks.2.resnets.1.conv1.weight,4,0.000530674845190246,1.058202494590289e-05,1.0,46.14017215545312
natural_residual_qat_w8_c1.0_test,up_blocks.3.resnets.1.conv1.weight,4,0.0002430454199575754,4.5569062716276e-06,1.0,44.381774853725986
natural_residual_qat_w8_c1.0_test,up_blocks.2.resnets.0.conv2.weight,4,0.0005964069736842524,1.31184622862358e-05,1.0,42.48578701817689
natural_residual_qat_w8_c1.0_test,conv_out.weight,4,0.0002018313801198578,3.83778589510627e-06,1.0,42.42719004671744
natural_residual_qat_w8_c1.0_test,up_blocks.1.resnets.1.conv1.weight,4,0.000501564608775158,1.2233827324149577e-05,1.0,38.13261780711696
natural_residual_qat_w8_c1.0_test,up_blocks.2.resnets.0.conv_shortcut.weight,4,0.00048161762577555236,1.1812080527874824e-05,1.0,37.829063750150894
natural_residual_qat_w8_c1.0_test,up_blocks.2.resnets.0.conv1.weight,4,0.0005969410154295307,1.5017047395632195e-05,1.0,37.45774325764979
natural_residual_qat_w8_c1.0_test,up_blocks.1.resnets.2.conv2.weight,4,0.0003358939221916451,9.792881352799467e-06,1.0,31.356148105872943
natural_residual_qat_w8_c1.0_test,up_blocks.1.resnets.2.conv1.weight,4,0.0005539941309726565,1.681180063071251e-05,1.0,31.24413817052028
natural_residual_qat_w8_c1.0_test,up_blocks.1.resnets.0.conv2.weight,4,0.000362202469440624,1.109947215459076e-05,1.0,30.136301231140433
natural_residual_qat_w8_c1.0_test,up_blocks.1.upsamplers.0.conv.weight,4,0.00058176031407839,1.858254896533716e-05,1.0,29.83097629426487
natural_residual_qat_w8_c1.0_test,up_blocks.0.resnets.1.conv1.weight,4,0.00032898837152610535,1.0208117707996485e-05,1.0,29.56546345504294
natural_residual_qat_w8_c1.0_test,up_blocks.1.resnets.1.conv2.weight,4,0.000285084651434113,9.101811711967059e-06,1.0,28.448299114592125
natural_residual_qat_w8_c1.0_test,up_blocks.0.resnets.0.conv1.weight,4,0.0003032171458644102,9.898071284131884e-06,1.0,28.030478532568587
natural_residual_qat_w8_c1.0_test,up_blocks.0.resnets.2.conv2.weight,4,0.00021397817947405406,6.938493305597296e-06,1.0,27.231202050317325
natural_residual_qat_w8_c1.0_test,up_blocks.1.resnets.0.conv1.weight,4,0.00031527544408715535,1.1035966806058195e-05,1.0,26.37117675318758
natural_residual_qat_w8_c1.0_test,up_blocks.0.resnets.1.conv2.weight,4,0.00015106952403588317,5.397017902382424e-06,1.0,23.917198039038475
natural_residual_qat_w8_c1.0_test,up_blocks.0.upsamplers.0.conv.weight,4,0.0004622971080270601,2.0376994125254453e-05,1.0,21.707828149066735
natural_residual_qat_w8_c1.0_test,mid_block.resnets.1.conv2.weight,4,0.00015490481873191663,6.329147689519769e-06,1.0,21.370646941428785
natural_residual_qat_w8_c1.0_test,up_blocks.0.resnets.2.conv1.weight,4,0.0002642287119470647,1.2250477567778986e-05,1.0,20.06320588063865
natural_residual_qat_w8_c1.0_test,up_blocks.0.resnets.0.conv2.weight,4,0.00010756086980094457,5.210643202883273e-06,1.0,17.546689669425383
natural_residual_qat_w8_c1.0_test,mid_block.resnets.1.conv1.weight,4,0.00010993573084475288,5.4277953898395046e-06,1.0,17.320533859033258
natural_residual_qat_w8_c1.0_test,mid_block.resnets.0.conv2.weight,4,0.00021188098588155067,1.138929830439278e-05,1.0,17.214010434190286
natural_residual_qat_w8_c1.0_test,mid_block.attentions.0.to_v.weight,4,3.222343813185138e-05,1.972782061287708e-06,0.75,11.141806895186141
natural_residual_qat_w8_c1.0_test,mid_block.resnets.0.conv1.weight,4,0.0002827153134096309,2.4468801119258463e-05,1.0,11.135724331252588
natural_residual_qat_w8_c1.0_test,conv_in.weight,4,8.610805534277418e-05,8.732802141769867e-06,0.75,8.921136470100974
natural_residual_qat_w8_c1.0_test,mid_block.attentions.0.to_out.0.weight,4,1.7228627625672474e-05,1.762959184344024e-06,0.75,6.4230878932164925
natural_residual_qat_w8_c1.0_test,mid_block.attentions.0.to_k.weight,4,3.1807618034671685e-06,1.2227475880587765e-07,0.5,3.0536907087076974
natural_residual_qat_w8_c1.0_test,mid_block.attentions.0.to_q.weight,4,8.226040348278664e-07,1.2648906358246928e-07,0.5,0.7865587190493525
natural_residual_w4_c1.0_test,up_blocks.3.resnets.1.conv2.weight,4,0.00021399879906522818,7.161747363280755e-06,1.0,18.878516439108576
natural_residual_w4_c1.0_test,up_blocks.3.resnets.0.conv1.weight,4,0.00047705437938306655,2.1353960945272835e-05,1.0,18.68765159058958
natural_residual_w4_c1.0_test,up_blocks.3.resnets.1.conv1.weight,4,0.00020548837056047196,7.7245580950533e-06,1.0,17.27027612914863
natural_residual_w4_c1.0_test,up_blocks.3.resnets.0.conv2.weight,4,0.00023467088424604336,1.1973944716857284e-05,1.0,14.532711375745306
natural_residual_w4_c1.0_test,up_blocks.2.resnets.2.conv1.weight,4,0.0006907821895571857,4.3548173345568494e-05,1.0,14.475131091454905
natural_residual_w4_c1.0_test,up_blocks.3.resnets.2.conv1.weight,4,0.0002284991312001166,1.195364081602575e-05,1.0,14.168321694682266
natural_residual_w4_c1.0_test,up_blocks.2.resnets.1.conv2.weight,4,0.0006073055305974268,5.1252475694271385e-05,1.0,10.956991848068142
natural_residual_w4_c1.0_test,conv_out.weight,4,0.0002572473451143661,1.9690950293073293e-05,1.0,10.779374049252489
natural_residual_w4_c1.0_test,up_blocks.2.resnets.2.conv2.weight,4,0.0004385061396411939,3.861426600986814e-05,1.0,10.248321996613651
natural_residual_w4_c1.0_test,up_blocks.2.upsamplers.0.conv.weight,4,0.0005932116420152004,5.481681528706548e-05,1.0,10.056029801968933
natural_residual_w4_c1.0_test,up_blocks.2.resnets.0.conv2.weight,4,0.0005994851684068159,5.641308466550553e-05,1.0,9.894631803298045
natural_residual_w4_c1.0_test,up_blocks.2.resnets.1.conv1.weight,4,0.0005678796244130886,5.7739601965774005e-05,1.0,9.172156145343582
natural_residual_w4_c1.0_test,up_blocks.3.resnets.2.conv2.weight,4,0.00010730324472876004,7.954486687733937e-06,1.0,8.847335298714272
natural_residual_w4_c1.0_test,up_blocks.3.resnets.0.conv_shortcut.weight,4,0.0003093081486938521,3.421838102068895e-05,1.0,8.05653481646933
natural_residual_w4_c1.0_test,up_blocks.2.resnets.0.conv1.weight,4,0.0006878447301604969,8.735954766645102e-05,1.0,7.514687880483295
natural_residual_w4_c1.0_test,up_blocks.2.resnets.0.conv_shortcut.weight,4,0.0003947398246941966,5.5712208414913174e-05,1.0,6.591517232694486
natural_residual_w4_c1.0_test,up_blocks.1.resnets.2.conv1.weight,4,0.0004474947473923282,8.642008060201493e-05,1.0,4.939567864297285
natural_residual_w4_c1.0_test,up_blocks.1.upsamplers.0.conv.weight,4,0.0006010751460297321,0.00012511211588321622,1.0,4.649191857178675
natural_residual_w4_c1.0_test,up_blocks.1.resnets.2.conv2.weight,4,0.0004417310230453643,9.75329828623442e-05,1.0,4.343180462169525
natural_residual_w4_c1.0_test,up_blocks.1.resnets.0.conv2.weight,4,0.0003301364817131277,7.631573028753376e-05,1.0,4.101606455544769
natural_residual_w4_c1.0_test,up_blocks.1.resnets.1.conv2.weight,4,0.0003463164242905322,8.957176178043341e-05,0.75,3.694215741297195
natural_residual_w4_c1.0_test,up_blocks.1.resnets.1.conv1.weight,4,0.00020155253582112618,7.23782929576226e-05,1.0,2.6328799231631397
natural_residual_w4_c1.0_test,up_blocks.0.upsamplers.0.conv.weight,4,0.00018403349491218158,9.977155317254457e-05,1.0,1.7704827018104787
natural_residual_w4_c1.0_test,up_blocks.1.resnets.0.conv1.weight,4,0.00010932331282032322,7.136826937094514e-05,1.0,1.4471840233576319
natural_residual_w4_c1.0_test,up_blocks.0.resnets.0.conv1.weight,4,3.1489849013775675e-05,2.2249478468838734e-05,1.0,1.1917453254315715
natural_residual_w4_c1.0_test,up_blocks.0.resnets.2.conv1.weight,4,5.431907387076917e-05,4.685786810569503e-05,1.0,1.0644184037246822
natural_residual_w4_c1.0_test,mid_block.resnets.0.conv1.weight,4,2.624966876593331e-05,2.602463270930576e-05,1.0,0.8692387063174251
natural_residual_w4_c1.0_test,up_blocks.0.resnets.2.conv2.weight,4,2.1471088309528837e-05,2.278262455321847e-05,0.75,0.7965102322248914
natural_residual_w4_c1.0_test,mid_block.resnets.0.conv2.weight,4,1.890432069351374e-05,3.171058629885563e-05,0.75,0.5268114965290398
natural_residual_w4_c1.0_test,mid_block.attentions.0.to_q.weight,4,1.3737440273752117e-06,2.2863875615650844e-06,0.5,0.21264686002817693
natural_residual_w4_c1.0_test,mid_block.attentions.0.to_v.weight,4,1.941459764148013e-06,6.325405767683702e-06,0.5,0.18491446759716523
natural_residual_w4_c1.0_test,up_blocks.0.resnets.1.conv2.weight,4,1.1044015935047403e-06,2.7789226366011227e-05,0.5,0.0345524450345786
natural_residual_w4_c1.0_test,up_blocks.0.resnets.0.conv2.weight,4,6.728267910793795e-07,2.327546376049175e-05,0.25,0.024511628849482693
natural_residual_w4_c1.0_test,conv_in.weight,4,-6.946541366714662e-06,5.26674434869817e-05,0.25,0.0
natural_residual_w4_c1.0_test,up_blocks.0.resnets.1.conv1.weight,4,-6.208568703828186e-06,2.1660541255910923e-05,0.5,0.0
natural_residual_w4_c1.0_test,mid_block.attentions.0.to_k.weight,4,-3.155186539938299e-06,2.2633157926589087e-06,0.25,0.0
natural_residual_w4_c1.0_test,mid_block.attentions.0.to_out.0.weight,4,-4.473608053572121e-06,6.199913605355993e-06,0.25,0.0
natural_residual_w4_c1.0_test,mid_block.resnets.1.conv1.weight,4,-3.067764226779947e-05,2.3438424495328992e-05,0.0,0.0
natural_residual_w4_c1.0_test,mid_block.resnets.1.conv2.weight,4,-2.5019972098432938e-05,2.630201152534411e-05,0.25,0.0
reconstruction_w8_c1.0_test,up_blocks.2.resnets.0.conv_shortcut.weight,4,5.412887209686938e-05,9.533445066692908e-08,1.0,494.9694034008218
reconstruction_w8_c1.0_test,up_blocks.2.resnets.1.conv2.weight,4,3.4705130043268696e-05,7.063659412200644e-08,1.0,409.93461545466556
reconstruction_w8_c1.0_test,up_blocks.3.resnets.1.conv1.weight,4,2.0714911225436183e-05,4.331883707124053e-08,0.75,361.24944613273027
reconstruction_w8_c1.0_test,up_blocks.3.resnets.0.conv1.weight,4,3.417043271162429e-05,1.2024479442344855e-07,1.0,254.4935582083031
reconstruction_w8_c1.0_test,up_blocks.3.resnets.0.conv_shortcut.weight,4,9.030788990350242e-05,4.1669282058668897e-07,1.0,209.66903695287695
reconstruction_w8_c1.0_test,up_blocks.2.resnets.0.conv2.weight,4,1.6512267372732885e-05,7.737441193167238e-08,1.0,180.66337799152478
reconstruction_w8_c1.0_test,mid_block.resnets.1.conv2.weight,4,1.2058857332620841e-05,5.2899516972037324e-08,0.5,180.1898068487789
reconstruction_w8_c1.0_test,mid_block.resnets.0.conv1.weight,4,2.8693370173309324e-05,1.9651057268424323e-07,1.0,136.2884442371275
reconstruction_w8_c1.0_test,up_blocks.0.upsamplers.0.conv.weight,4,3.464788284338803e-05,3.152031812055205e-07,1.0,105.24018225613386
reconstruction_w8_c1.0_test,up_blocks.0.resnets.2.conv2.weight,4,9.826893720413761e-06,8.486599589513058e-08,0.75,99.3724066139186
reconstruction_w8_c1.0_test,up_blocks.1.resnets.1.conv1.weight,4,1.972675228233406e-05,1.9812575541428966e-07,0.75,92.98522466504049
reconstruction_w8_c1.0_test,conv_in.weight,4,2.2709517893671543e-05,2.40555023228413e-07,1.0,89.20435136793135
reconstruction_w8_c1.0_test,mid_block.attentions.0.to_k.weight,4,1.163774617064118e-06,2.206363524561243e-09,0.5,71.70546488880065
reconstruction_w8_c1.0_test,up_blocks.2.resnets.2.conv2.weight,4,2.934366293825733e-06,3.1702039806732494e-08,0.25,64.17337209813262
reconstruction_w8_c1.0_test,up_blocks.2.resnets.0.conv1.weight,4,4.0425557782646465e-06,1.2051921315562933e-07,0.75,30.04662021957751
reconstruction_w8_c1.0_test,up_blocks.2.resnets.2.conv1.weight,4,2.484033076764789e-06,8.176200455081475e-08,0.5,25.933270234543976
reconstruction_w8_c1.0_test,up_blocks.0.resnets.2.conv1.weight,4,6.449971541547044e-06,2.3739587294949376e-07,0.25,25.654227760990473
reconstruction_w8_c1.0_test,mid_block.attentions.0.to_v.weight,4,9.864588492214262e-07,3.254629508416941e-08,0.75,21.182344836881143
reconstruction_w8_c1.0_test,up_blocks.1.resnets.0.conv1.weight,4,3.2767800153813996e-06,1.6144072366544337e-07,0.75,18.67491116305116
reconstruction_w8_c1.0_test,up_blocks.2.resnets.1.conv1.weight,4,7.275444447677703e-07,9.244554871877535e-08,0.25,6.833384958957209
reconstruction_w8_c1.0_test,up_blocks.1.resnets.1.conv2.weight,4,3.4844428999642167e-07,1.3057829383328277e-07,0.5,2.4096805616821393
reconstruction_w8_c1.0_test,up_blocks.0.resnets.0.conv1.weight,4,-8.595307815403104e-06,2.037823684500438e-07,0.25,0.0
reconstruction_w8_c1.0_test,up_blocks.0.resnets.0.conv2.weight,4,-1.7202458811157311e-06,7.192527082270012e-08,0.5,0.0
reconstruction_w8_c1.0_test,up_blocks.0.resnets.1.conv1.weight,4,-1.1500610804196598e-06,2.080984354659869e-07,0.5,0.0
reconstruction_w8_c1.0_test,up_blocks.0.resnets.1.conv2.weight,4,-5.841115983088803e-06,8.485276983887599e-08,0.5,0.0
reconstruction_w8_c1.0_test,up_blocks.1.resnets.0.conv2.weight,4,-1.5671455603898063e-05,1.4309754983371373e-07,0.5,0.0
reconstruction_w8_c1.0_test,up_blocks.1.resnets.2.conv1.weight,4,-4.671475200189221e-05,2.2252918071384756e-07,0.25,0.0
reconstruction_w8_c1.0_test,up_blocks.1.resnets.2.conv2.weight,4,-7.506383839935814e-07,5.743786459218219e-08,0.5,0.0
reconstruction_w8_c1.0_test,up_blocks.1.upsamplers.0.conv.weight,4,-6.0601199208598474e-05,1.7489077225587266e-07,0.0,0.0
reconstruction_w8_c1.0_test,up_blocks.2.upsamplers.0.conv.weight,4,-1.4728640359074931e-05,2.1743911429935384e-07,0.0,0.0
reconstruction_w8_c1.0_test,up_blocks.3.resnets.0.conv2.weight,4,-1.1521922087877179e-05,3.1626952429553404e-08,0.25,0.0
reconstruction_w8_c1.0_test,up_blocks.3.resnets.1.conv2.weight,4,-1.0515362135301814e-05,1.710191939765496e-08,0.25,0.0
reconstruction_w8_c1.0_test,up_blocks.3.resnets.2.conv1.weight,4,-1.4155174573248944e-05,2.902688039931967e-07,0.25,0.0
reconstruction_w8_c1.0_test,up_blocks.3.resnets.2.conv2.weight,4,-6.304467492185708e-06,4.170271104722981e-08,0.5,0.0
reconstruction_w8_c1.0_test,mid_block.attentions.0.to_q.weight,4,-3.4738962786859113e-06,1.2389603508931718e-09,0.0,0.0
reconstruction_w8_c1.0_test,mid_block.attentions.0.to_out.0.weight,4,-9.425277880601544e-06,3.253984528962326e-08,0.25,0.0
reconstruction_w8_c1.0_test,mid_block.resnets.0.conv2.weight,4,-7.172427352444919e-06,1.6003632509610113e-07,0.0,0.0
reconstruction_w8_c1.0_test,mid_block.resnets.1.conv1.weight,4,-1.945475890315629e-05,8.622230985397185e-08,0.25,0.0
reconstruction_w8_c1.0_test,conv_out.weight,4,-9.074480381339305e-05,6.220411429431753e-07,0.25,0.0
