method,layer,n,local_owner_gain,absolute_local_quality_dot,negative_owner_dot_fraction,diagnostic_priority
natural_full_finetune_fp32_test,up_blocks.3.resnets.2.norm2.bias,4,6.341562642203624e-07,2.4641753740138476e-06,1.0,0.1632077419856995
natural_full_finetune_fp32_test,up_blocks.2.resnets.2.norm2.weight,4,7.236102224536838e-07,3.0412986954826513e-06,1.0,0.16214626900582266
natural_full_finetune_fp32_test,up_blocks.1.resnets.2.norm2.weight,4,2.762030676456191e-07,2.923664389667749e-07,1.0,0.1611671134221992
natural_full_finetune_fp32_test,up_blocks.3.resnets.0.norm2.weight,4,8.085318386460803e-07,3.87887595618518e-06,0.75,0.15254518492676644
natural_full_finetune_fp32_test,up_blocks.2.resnets.1.norm1.bias,4,2.2923301075878888e-07,1.0504703869266794e-07,0.75,0.15017406191325738
natural_full_finetune_fp32_test,mid_block.resnets.0.norm1.weight,4,3.7032880022322695e-07,1.1160725116643645e-06,1.0,0.14594386624651556
natural_full_finetune_fp32_test,up_blocks.2.resnets.2.norm2.bias,4,2.172117597972966e-07,1.52731477092869e-07,0.75,0.13798817016531897
natural_full_finetune_fp32_test,up_blocks.3.resnets.1.norm2.weight,4,4.14185314091563e-07,1.7479671062481111e-06,1.0,0.13068384794633842
natural_full_finetune_fp32_test,up_blocks.0.resnets.2.norm1.bias,4,3.501498504271816e-07,1.2823222189828258e-06,0.5,0.1295065095460419
natural_full_finetune_fp32_test,up_blocks.1.resnets.0.norm2.bias,4,1.9449035208253833e-07,2.0840830918812523e-07,0.25,0.11933314209055632
natural_full_finetune_fp32_test,mid_block.attentions.0.to_k.weight,4,3.8849262648555444e-07,1.8884975819982686e-06,0.5,0.11737294423638144
natural_full_finetune_fp32_test,up_blocks.3.resnets.0.norm1.bias,4,1.75612835715698e-07,4.979683926746735e-07,0.75,0.09149503492556538
natural_full_finetune_fp32_test,mid_block.resnets.1.conv1.weight,4,1.6509978357765446e-06,1.7714397035692918e-05,0.5,0.08627796814996058
