method,parameter_space,test_index,seed,layer,error_l2,owner_error_dot,owner_error_cosine,owner_gradient_l2,quality_error_dot,quality_error_cosine,quality_gradient_l2,ownership_score,image_mse
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.3.resnets.1.conv1.weight,4.149669579885494,-0.00010022895731940454,-0.00028211939034100084,0.08561438841404691,3.90766571234243e-06,0.002003235847978191,0.00047008003211190515,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.3.resnets.1.conv2.weight,6.452668239311267,-0.0008965365033123461,-0.003181245617717884,0.04367485168948455,1.6742717491792677e-06,0.001071181650358151,0.0002422275229792705,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.3.resnets.2.conv1.weight,4.3687420716896215,0.0003687715225777704,0.0009186121823033146,0.09189010989070469,6.603652750688822e-06,0.001833628309731844,0.0008243592541392608,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.3.resnets.2.conv2.weight,6.275428632043213,0.00032203426027715976,0.0025361623265066787,0.020233994870588613,-9.901679931403975e-07,-0.0006202263354100576,0.0002543989333474505,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,mid_block.attentions.0.to_q.weight,4.017655159011547,-3.388819403026214e-06,-8.428870089181142e-05,0.0100070577677627,2.318010836060143e-08,5.62229925582993e-05,0.00010261925230895108,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,mid_block.attentions.0.to_k.weight,4.105941188134321,4.541323695295127e-05,0.0009055012058957511,0.01221464082928673,6.679770757239319e-07,0.0015426808966631886,0.00010545634915017146,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,mid_block.attentions.0.to_v.weight,2.7407196252929307,9.582214365341432e-05,0.00046388673302833155,0.07536840432413418,2.9363362233625114e-07,0.00018215407397939817,0.0005881692075841965,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,mid_block.attentions.0.to_out.0.weight,2.5762803762428064,0.0006169150335715255,0.0026392707446348464,0.09072945129805106,-1.092646832202937e-05,-0.0030868284240154927,0.0013739603338829176,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,mid_block.resnets.0.conv1.weight,19.017884482571446,-0.0009986632811346818,-0.0009019522265464301,0.0582201529351047,5.5097583269858835e-05,0.006644444147945951,0.00043602530008900723,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,mid_block.resnets.0.conv2.weight,12.631884571292352,0.0008457276840171583,0.0007712246934590959,0.08681234185658701,4.3772908306503484e-05,0.003281101530254319,0.0010561304994526532,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,mid_block.resnets.1.conv1.weight,18.230832590427827,0.0010527727800514902,0.0016838108059792276,0.0342953194204552,1.837234226482196e-05,0.0035126420837637714,0.0002868957562513944,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,mid_block.resnets.1.conv2.weight,12.92560176135841,8.049475565013351e-05,0.00010270183744099577,0.06063712496684702,1.0838493773308972e-05,0.001180054888005558,0.0007105848651246215,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,conv_out.weight,0.1406896022280004,-0.0007852066028116839,-0.007803745778641356,0.7151857097511831,9.190289732094976e-05,0.05799884108588789,0.011262839250076054,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,2,3461,conv_in.weight,1.457656835549773,0.0014982352887791014,0.010426443227129347,0.09857993913683778,0.0001602829754579129,0.047761090498230116,0.002302278555168861,0.05858965590596199,0.0008439850062131882
fixed_ptq_w4_c1.0_test,quantized,2,3461,up_blocks.0.resnets.0.conv1.weight,19.24490800210639,0.0004586848598941475,0.0007632924742664186,0.031225369450733485,3.508038654187893e-05,0.005157159366780134,0.0003534581325227333,0.05858965590596199,0.0008439850062131882
fixed_ptq_w4_c1.0_test,quantized,2,3461,up_blocks.0.resnets.0.conv2.weight,14.133578408244707,0.00033042142757162027,0.0005173088143964684,0.04519248184884476,3.0643493448421126e-05,0.003036682935655045,0.0007139810629905051,0.05858965590596199,0.0008439850062131882
